Review,Rating,Date,Sentiment
"..........    .............. okokokokokokokkkokokokokok
 ",5,14 thg 8 2024,POS
"Kem rửa mặt mềm mịn. Chất lượng ổn trong tầm giá. 
Săn giá sale. Giữ ẩm da mềm mướt.  ",5,24 thg 3 2024,POS
OK 😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍,5,29 thg 3 2024,POS
"Nếu bạn thân nhắn tin mượn tiền, tôi biết ngay nó bị hack nick. Vì đã là bạn tôi sẽ biết tôi ko có tiền.",5,27 thg 5 2024,POS
xie xie ,5,23 thg 10 2022,POS
"Mang lại làn da khỏe mạnh và sáng rõ, Mang lại cảm giác sạch sẽ và tươi mới,  ",5,28 thg 9 2023,POS
"Da mềm mịn và tươi mới, Sạch sẽ rất thích mmmmmmmmmmmmmmmmmm ",5,05 thg 11 2022,POS
sản phẩm tốt sẽ ghé shop mua lại nha.😆😆😆😆😆😆😆😆😆😆😆 ,5,06 thg 5 2024,POS
"Hàng được gói cẩn thận
Ko có mùi thơm 
Không làm khô da sau khi sử dụng,  ",5,18 thg 5 2023,POS
"giao hành nhahh, bọc hàng cẩn thận, giá rẻ hơn so với mua ngoài ",5,15 thg 11 2023,POS
"sản phẩm được giao nhanh, chính hãng giá tốt. sẽ tiếp tục ủng hộ ",5,26 thg 4 2024,POS
Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh Giao hàng nhanh  ,5,30 thg 1 2024,POS
"Kem rửa mặt dưỡng ẩm, Nhẹ nhàng với da nhạy cảm, Loại bỏ tạp chất hiệu quả,  ",5,29 thg 1 2024,POS
tốt👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍 ,5,30 thg 5 2024,POS
"Loại bỏ tạp chất và bụi bẩn hiệu quả, Giữ cho da luôn ẩm, Khôi phục cân bằng tự nhiên của da,  ",5,13 thg 4 2023,POS
đã nhận sữa rửa mặt. sửa rửa mặt hada labo loại này xài ok 👍☘☘☘ ,5,14 thg 12 2022,POS
đã dùng loại này từ rất lâu.dịu nhẹ không khô da khi rửa xong .nói chung ổn nha mn ,5,16 thg 10 2023,POS
"Chào bạn, Cảm ơn bạn đã chia sẽ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho bạn bè và người thân nữa nhé.",5,26 thg 3 2024,POS
Hàng đẹp chất lượng cao nên mua nha mn . Hàng về nhânh săn sale nên dc giá rẻ chất lượng thì k phải bnf r hàng đẹp nhất thế gian suy thoái hóa đốt sống cổ vũ cho mình một cái gì đấy em ạ  ,5,05 thg 1 2024,POS
"giao đúng hàng, đóng gói kĩ, dùng ok sẽ trải nghiệm thêm ...............................",5,15 thg 7 2024,POS
"đóng gói kĩ, srm rửa mịn da và ẩm da tốt. 5 sao cho tất cả
ảnh mang tính chất nhận xuuuuuuuuuuuuuuuuuuuu",5,17 thg 3 2024,POS
mua tặng bạn.  giá rẻ lanh tính phù hợp với mọi loại da nha cả nhà  ,5,29 thg 3 2024,POS
"mọi thứ oki cảm ơn shop nhìu, hẹn gặp lại shop 1 số đơn nữa nha, iu",5,05 thg 10 2022,POS
"Làm dịu và làm dịu da, Loại bỏ tạp chất và bụi bẩn hiệu quả, Không làm khô da sau khi sử dụng, Mang lại cảm giác sạch sẽ và tươi mới,  ",5,25 thg 2 2024,POS
"Làm dịu và làm dịu da, Giữ cho da luôn ẩm, Cải thiện kết cấu da,  ",5,30 thg 1 2024,POS
"đóng gói cẩn thận, sp sài mịn da lắm nói chung 10 điểm nên mua nha ",5,09 thg 6 2023,POS
"Giao hàng nhanh chóng sp chưa sd nên chưa rõ như nào ạ nhưng cứ đánh giá 5 sao cho shop, giao hàng nhanh shiper nhiệt tình đóng hàng shop rất chắc chắn",5,05 thg 10 2022,POS
"Mang lại cảm giác sạch sẽ và tươi mới, Không làm khô da sau khi sử dụng, Nhẹ nhàng với da,  ",5,28 thg 8 2023,POS
"xài mê, chai thứ 6 rồi , rẻ xài êm sạch ẩm thích lắm . Đặt lần toàn 2,3 chai xài cho đã ",5,19 thg 7 2021,POS
giá mua áp xu quá đỉnk lunnnnn h mua gì tui cũng vô Laz nè 😆😆😆😆😆 ,5,23 thg 2 2024,POS
"sửa rửa mặt dịu nhẹ số 1. chai thứ n rồi. hết lại mua tiếp, săn sale giá siêu hời ",5,26 thg 8 2023,POS
Ko is going to go out for the next few days and then will go over  ,5,06 thg 1 2024,NEU
"Giữ cho da luôn ẩm, Mang lại làn da khỏe mạnh và sáng rõ, Mang lại cảm giác sạch sẽ và tươi mới,  ",5,08 thg 9 2024,POS
"mua trong xu, được trừ xu nữa nên giá quá rẻ, ở nhà còn nên chưa dùng tới nên chưa biết thế nào ạ ",5,15 thg 12 2023,POS
"Khôi phục cân bằng tự nhiên của da, Không làm khô da sau khi sử dụng, Mang lại làn da sạch sẽ và trong suốt, Cải thiện kết cấu da,  ",5,05 thg 10 2023,POS
"sản phẩm ok chính hãng giao nhanh lắm nên mua săn có 55k à Mang lại làn da sạch sẽ và trong suốt,  ",5,17 thg 3 2024,POS
K biết chất lượng sao nhma thấy oke giao hàng nhanhh ❤️❤️❤️❤️ ,5,17 thg 11 2023,POS
ucuccucuufguccugucgcigugcigigcvigvigigvivgivggivigvgivigv ,5,04 thg 12 2022,POS
săn sale được giá hời shop giao nhanh gói hàng ổn nên mua sẽ quay lại ủng hộ tiếp ,5,28 thg 2 2023,POS
"Rửa sạch lớp bụi. Dịu nhẹ, phù hợp với mọi loại da, giá cả hợp lí",5,09 thg 3 2024,POS
"sản phẩm mùi có hơi kì nhưng mà dùng rất tốt nha, từ hồi dùng đến giờ, mặt mình đỡ mụn hẳn, nói chung rất thích :333",5,28 thg 2 2024,POS
tốt ,5,06 thg 7 2024,POS
ucuccucuufguccugucgcigugcigigcvigvigigvivgivggivigvgivigv ,5,14 thg 10 2022,POS
săn sale được giá hời shop giao nhanh gói hàng ổn nên mua sẽ quay lại ủng hộ tiếp ,5,31 thg 10 2023,POS
"Rửa sạch lớp bụi. Dịu nhẹ, phù hợp với mọi loại da, giá cả hợp lí",5,19 thg 11 2023,POS
"sản phẩm mùi có hơi kì nhưng mà dùng rất tốt nha, từ hồi dùng đến giờ, mặt mình đỡ mụn hẳn, nói chung rất thích :333",5,08 thg 7 2023,POS
tốt ,5,27 thg 8 2024,POS
T dùng srm này chắc phải dc 4 năm rồi :)) mua lại n lần vì dùng siêu thích và giá cũng hời nữa. Mỗi tội bên trong tuýt chỉ có 1/3 là srm thui🥹 Hãng cũng giải thích là để tránh việc hư hỏng khi vận chuyển ,5,24 thg 12 2022,POS
"sản phẩm xài tốt
hàng chuẩn, không xạo
tin tưởng shop
tuyệt 
😘😘😘😘😘😘😘😘😘😘😘😘😘😘😘",5,27 thg 2 2024,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,13 thg 8 2024,POS
"Kết cấu:
sữa rửa mặt mềm mịn , làm sạch da , giá rẻ , ủng hộ shop nữa
 ",5,01 thg 11 2022,POS
"Giao hàng lâu, đong gói cẩn thận, mua hàng lazada mall nên mình cũng yên tâm, siêu thích dùng srm này hihi",5,24 thg 8 2023,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian! Gian hàng xin ghi nhận và cố gắng cải thiện quá trình đóng gói SP Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,29 thg 1 2024,NEU
"Nhẹ nhàng với da, Nuôi dưỡng da sâu, Mang lại làn da rạng rỡ và trẻ trung,  ",5,07 thg 12 2022,POS
Tuýp thứ n ,5,18 thg 2 2024,POS
"Khôi phục cân bằng tự nhiên của da, Phù hợp với mọi loại da, Nhẹ nhàng với da,  ",5,22 thg 12 2022,POS
"Đã dùng rất nhiều năm,thật sự giá rẻ mà siêu êm,rất nên mua,canh sale tầm 40k/tuýp ",5,01 thg 2 2024,POS
"Hàng giao như mô tả, chất lương thì mình đã từng mua dùng rồi nên ko cần bàn. Hài lòng ",5,14 thg 5 2024,POS
"sữa rửa mặt ok lắm nha , mùi thơm nhẹ tạo bọt ổn , mới dùng lần đầu thấy khá ok , hết sẽ q.lại ủng hộ ạ🤨❤ ",5,01 thg 12 2023,POS
"Loại này cả nhà mình sài luôn í chứ 😂 Chắc mua mười mấy chai rồi. Giá rẻ, làm sạch dịu nhẹ. Dùng với lưới rửa mặt tạo được bọt siêu nhiều, giúp tiết kiệm srm nữa. Một lần sài xíu xíu là đủ rồi ",5,14 thg 5 2024,POS
Giao hàng nhanh. Đóng gói cẩn thận. Srm sạch da k bị rít. Ủng hộ shop. ,5,27 thg 2 2024,POS
"Giao hàng bình thường, trên tuýp có vệt bẩn tí nhưng nhỏ nên ksao, rửa xong thấy hơi khô da nên apply toner liền",5,02 thg 4 2024,POS
"Sản phẩm như hình nha, chính hãng nên mn yên tâm ạ, giao hàng cũng nhanh",5,13 thg 12 2023,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm và đánh giá tốt khi mua hàng tại Guardian. Mong bạn sẽ tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,12 thg 10 2023,POS
"Tuyp thứ n mình mua rồi, rửa sạch mà ko căng da mặt, ngon bổ rẻ clc ",5,25 thg 10 2023,POS
Háhbsndndjdjdjdjdndnđndndnndnđnbdjđjdjdjdjjđjdjjđjjd ,5,20 thg 2 2023,POS
"Phù hợp với mọi loại da, Giữ cho da luôn ẩm, Khôi phục cân bằng tự nhiên của da, Mang lại cảm giác sạch sẽ và tươi mới, Nuôi dưỡng da sâu,  ",5,14 thg 10 2023,POS
"Hàng mall chính hãng, nhưng mà ship hơi lâu, shop gửi hàng đi chậm á :( mình phải 3 ngày không có sữa rửa mặt",5,28 thg 2 2024,NEG
"Chất lượng:ok
 Kết cấu:tuyệt
đồ chị trở là vì không có gì mới mẻ và  ",5,10 thg 1 2024,POS
hàng quá okeeee laaaa nhoooo ưng hết sức ý ạ lần sauu sẽ ủng hộ ạ,5,11 thg 4 2024,POS
"Để lại làn da sạch và rõ ràng, Không để lại khô sau khi sử dụng, Mang lại làn da rạng rỡ và trẻ trung, còn có quà tặng, sẽ ủng hộ tiếp ",5,03 thg 6 2023,POS
"Đã xài nhiều chai , dùng xong da ẩm không bị khô , cảm giác sạch thoáng da. Tốt ",5,29 thg 6 2024,POS
RẤT TUYỆT,5,12 thg 12 2022,POS
"  quá là ổn luôn, giao nhanh, nhành nhận đẹp, phù gợp với chất lượng
  
   ",5,17 thg 8 2024,POS
"Nuôi dưỡng da sâu, Nhẹ nhàng với da, Phù hợp với mọi loại da, Khôi phục cân bằng tự nhiên của da,  ",5,09 thg 10 2023,POS
"sản phẩm tốt, shop giao hàng nhanh, chất lượng, shipper thân thiện, cảm ơn shop nhiều 😂😂😂😂😂😂",5,12 thg 12 2022,POS
"Mang lại cảm giác sạch sẽ và tươi mới, Giữ cho da luôn ẩm, Loại bỏ tạp chất và bụi bẩn hiệu quả,  ",5,17 thg 8 2024,POS
"Shop đóng gói nhanh, đvvc giao cũng nhanh, đủ hàng, giá hợp lí  ",5,19 thg 3 2024,POS
"Phù hợp với mọi loại da, Không làm khô da sau khi sử dụng, Mang lại cảm giác sạch sẽ và tươi mới ",5,09 thg 10 2023,POS
"giao hàng nhanh, đã sử dụng tuýt thứ 4, da mềm mịn và tươi mới,  , ",5,25 thg 10 2022,POS
"Chất lượng:ok
 Kết cấu:ok
 Hiệu quả:ok.
Đã Sài nhiều lần. tiếp tục ủng hộ shop nhé. ",5,12 thg 10 2023,POS
"Mang lại làn da sạch sẽ và trong suốt, Loại bỏ trang điểm hiệu quả,  ",5,11 thg 12 2023,POS
"Kem rửa mặt dùng xong không bị khô da, thêm chút dưỡng ẩm là ổn nha",5,2 tuần trước,POS
"Chào bạn, Cảm ơn bạn đã chia sẽ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho bạn bè và người thân nữa nhé.",5,09 thg 6 2024,POS
"Nhẹ nhàng với da, Phù hợp với mọi loại da, Loại bỏ tạp chất và bụi bẩn hiệu quả, Không làm khô da sau khi sử dụng, cũng khá sạch nha Mn  ",5,02 thg 1 2023,POS
"Chất lượng:  ok
 Kết cấu:  khum pic
 Hiệu quả:  chưa dùng nên k bit ntn
Hình ảnh mang tc nhận xu kkkk ",5,02 thg 7 2021,POS
"Chất lượng:tốt, dưỡng ẩm tốt, chất kem đặc ",5,26 thg 3 2024,POS
"Chất lượng:  tốt
Rửa mặt sạch, k bị kích ứng, rất ok ạ. Sẽ ủng hộ sốp lần tới nha ",5,05 thg 4 2023,POS
Hàng đóng gói cẩn thận về chất lượng mình chưa dùng thử nên chưa biết.,5,11 thg 7 2024,POS
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,09 thg 8 2023,NEU
"giao hàng cực kì nhanh luôn mới đặt buổi chiều mà sáng hôm sau đã nhận hàng rồi, bth shop hay giao cho mình chai srm có vỏ chuột Mickey mà nay shop giao chai này rồi, mình sài chai này là chai thứ 3 rồi chất lượng thì khỏi phải bàn dì nữa  ",5,12 thg 12 2023,POS
"Mang lại làn da khỏe mạnh và sáng rõ, Giữ cho da luôn ẩm, Mang lại cảm giác sạch sẽ và tươi mới,  ",5,01 thg 10 2024,POS
"Sản phẩm rất ổn so với tầm giá. Đóng gói cẩn thận, giao hàng nhanh. Nói chung là hài lòng nha, sẽ mua lần sau",5,2 tuần trước,POS
"Hàng ladalabo bao giờ cũng rất tốt, sữa rửa mặt dịu nhẹ, không có gì chê ",5,21 thg 12 2022,POS
"Làm dịu và làm mát da, Làm cho da cảm thấy mềm mại và tươi mới, Loại bỏ trang điểm hiệu quả,  ",5,12 thg 11 2023,POS
"Cải thiện kết cấu da, Phù hợp với mọi loại da, Không làm khô da sau khi sử dụng,  ",5,25 thg 2 2024,POS
"Sản phẩm rất ổn so với tầm giá. Đóng gói cẩn thận, giao hàng nhanh. Nói chung là hài lòng nha, sẽ mua lần sau",5,15 thg 7 2023,POS
"Hàng ladalabo bao giờ cũng rất tốt, sữa rửa mặt dịu nhẹ, không có gì chê ",5,08 thg 12 2022,POS
"Làm dịu và làm mát da, Làm cho da cảm thấy mềm mại và tươi mới, Loại bỏ trang điểm hiệu quả,  ",5,15 thg 12 2023,POS
"Cải thiện kết cấu da, Phù hợp với mọi loại da, Không làm khô da sau khi sử dụng,  ",5,14 thg 3 2021,POS
Cam on ban la KH may man thu 5966 mua sam tai LZD Sale Cuoi Thang ngay 25/10. Tham gia ngay chuong trinh LZD danh rieng cho ban tai:,5,27 thg 1 2024,NEU
"Không làm khô da sau khi sử dụng, Da mềm mịn và tươi mới, Mang lại cảm giác sạch sẽ và tươi mới,  ",5,31 thg 12 2023,POS
đã nhận được hàng. shop giao hàng nhanh. sản phẩm ok. cho shop 5 sao ,5,18 thg 10 2023,POS
Sản phẩm chất lượng đúng mô tả săn sale nên giá rất hời mọi người nên sử dụng nha ảnh và video mang tính chất nhận xu kk ,5,29 thg 3 2024,POS
"Mang lại cảm giác sạch sẽ và tươi mới, Loại bỏ tạp chất và bụi bẩn hiệu quả,  ",5,15 thg 7 2022,POS
chưa xài mà thấy ok jdjdkfjdjfjdkcjfjfnckdkskskcnfndmdmdm,5,27 thg 10 2023,NEG
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,2 tuần trước,NEU
"Không làm khô da sau khi sử dụng, Nhẹ nhàng với da, Da mềm mịn và tươi mới,  ",5,26 thg 5 2024,POS
"giao hàng nhanh chóng, đóng gói kỹ, chống sốc xịn xò lun í, giá rẻ nữa ạ ",5,25 thg 8 2023,POS
"Mua vì rẻ, với thấy mọi người review nhiều, có dưỡng ẩm tốt, trời ơi đánh giá nhiều chán quáaaaa",5,24 thg 6 2024,NEG
"Mang lại cảm giác sạch sẽ và tươi mới, Không để lại khô sau khi sử dụng, Mang lại làn da khỏe mạnh và rạng rỡ, Mang lại cảm giác sạch sẽ và tươi mới,  ",5,28 thg 3 2024,POS
quá đã trắng như ngọc trinh,5,03 thg 10 2024,POS
"Dưỡng ẩm tốt
K khô rít, không gây mụn ẩn
K mùi, không được thơm nhưng k gây dị ứng  ",5,10 thg 1 2024,POS
"Chất lượng:Tốt
 Kết cấu:kem
 Hiệu quả:Giao hàng nhanh sản phẩm tốt ",5,24 thg 1 2024,POS
"hàng săn sall giá rẻ chưa dùng chưa biết...sài OK mua lại.giao hàng nhanh, shipper thân thiện ",5,22 thg 7 2022,POS
"Chất lượng:sữa Kết cấu:lỏng Hiệu quả:ok
SRC sài quài lùn ok nhà, cấp ẩm tốt",5,23 thg 6 2024,POS
"Chào bạn, Cảm ơn bạn đã chia sẻ trải nghiệm hài lòng cũng như đánh giá tốt về sản phẩm cho Guardian. Mong bạn sẽ luôn tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho bạn bè và người thân nữa nhé.",5,3 ngày trước,POS
"Giao hàng siu nhanh luôn ạ, anh shiper nhiệt tình cưng xĩu nch oki lắm ạ ",5,07 thg 12 2023,POS
"Không làm khô da sau khi sử dụng, Không làm khô da sau khi sử dụng, Mang lại làn da rạng rỡ và trẻ trung, Làm dịu và làm dịu da, Làm dịu và làm dịu da,  ",5,13 thg 8 2024,POS
"Mang lại cảm giác sạch sẽ và tươi mới, Khôi phục cân bằng tự nhiên của da, Mang lại cảm giác sạch sẽ và tươi mới, Mang lại làn da khỏe mạnh và sáng rõ,  ",5,08 thg 7 2023,POS
"Giao hàng nhanh , dùng nhìu lần r á ☺️☺️☺️☺️☺️☺️☺️😊😊😊😊😊✅😊✅😊✅✅😊✅ ",5,19 thg 1 2024,POS
"mình dùng sữa rửa mặt này mấy năm nay r. mình thấy rất ok. rửa mặt xong da mặt ko khô, ko căng, vẫn ẩm da mặt, ko gây bếch mặt ",5,27 thg 2 2024,POS
gói hàng kĩ 👍👍👍👍,5,26 thg 6 2023,POS
"Phù hợp với mọi loại da, Làm dịu và làm dịu da, Không làm khô da sau khi sử dụng, Mang lại làn da khỏe mạnh và sáng rõ,  ",5,27 thg 4 2023,POS
"Giá Cả:  Loại bỏ tạp chất và bụi bẩn hiệu quả, Để lại làn da sạch và rõ ràng, Khôi phục sự cân bằng tự nhiên của da,  ",5,29 thg 3 2024,POS
"Nhẹ nhàng với da, Loại bỏ tạp chất và bụi bẩn hiệu quả,  ",5,17 thg 11 2023,POS
"hàng giao nhah, đóng gói ổn, xài khá ok, mà tuýp khá nhẹ, khoabgrv80g à",5,08 thg 8 2022,POS
"Chào bạn, Guardian xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho gian hàng. Đánh giá của bạn sẽ là động lực để Guardian luôn cố gắng đem đến cho bạn những trải nghiệm mua hàng tốt nhất. Hy vọng Guardian có thể nhận được nhiều đơn hàng từ bạn và đồng hành cùng bạn trong tương lai. Chúc bạn và những người thân yêu có thật nhiều sức khỏe !",5,08 thg 4 2024,NEU
"Chất lượng:được nhưng hơi ít nhìn chỉ có 1 nửa cái  chai
 Kết cấu:chả biết vì chưa dùng loại kem baoh
 Hiệu quả:
chắc như loại có bọt sẵn ",5,07 thg 3 2023,NEG
"Làm dịu và làm dịu da, Mang lại làn da khỏe mạnh và sáng rõ, Giữ cho da luôn ẩm, xịn lắm luôn mua đi mua lại nhìu lần rồi, hiệu quả thiệt nha mấy bà ",5,18 thg 12 2023,POS
"Làm dịu và làm dịu da, Khôi phục cân bằng tự nhiên của da, Không làm khô da sau khi sử dụng,  ",5,10 thg 10 2023,POS
"Loại bỏ tạp chất và bụi bẩn hiệu quả, Nhẹ nhàng với da, Nuôi dưỡng da sâu, Da mềm mịn và tươi mới,  ",5,12 thg 9 2023,POS
"Khôi phục sự cân bằng tự nhiên của da, Nhẹ nhàng trên da, Mang lại làn da khỏe mạnh và rạng rỡ,  ",5,17 thg 11 2023,POS
mua ở guardian thì ko sợ hàng fake nha đóng gói kĩ hqua đặt hnay đã nhận đc r nha..............,5,09 thg 3 2024,POS
hadalabo thì đỉnh từ xưa đến giờ roài kh có gì để bàn cải nữa hết á mãi mận mãi keo ,5,30 thg 1 2024,POS
hbdbbxhxjbđnnc c cnx x nx x  x dnxnxndnxndnnx xnxnxnxnxnxnx ,5,20 thg 3 2024,POS
"Nuôi dưỡng da sâu, Làm cho da cảm thấy mềm mại và tươi mới, Loại bỏ tạp chất và bụi bẩn hiệu quả, Làm cho da cảm thấy mềm mại và tươi mới,  ",5,28 thg 10 2022,POS
"💥 NỮ VẬN ĐỘNG VIÊN ĐẦU TIÊN HOÀN THÀNH GIẢI BARKLEY MARATHON KHẮC NGHIỆT NHẤT HÀNH TINH 

👉 Vận động viên chạy siêu dài người Anh Jasmin Paris đã trở thành người phụ nữ đầu tiên hoàn thành cuộc đua Barkley Marathons khét tiếng ở Tennessee.
Thời gian về đích của Paris là 59 giờ, 58 phút và 21 giây - 99 giây trong thời gian giới hạn 60 giờ.
Paris, người có hai con và làm bác sĩ thú y và nhà khoa học nghiên cứu ở Edinburgh, lần đầu tiên tham gia cuộc thi Barkley Marathons vào năm 2022, nơi cô đã hoàn thành ba vòng. Ở cuộc đua năm ngoái, cô đã hoàn thành vòng thứ tư nhưng vượt quá thời gian quy định.
Barkley Marathon được xem là giải ultra trail khắc nghiệt nhất hành tinh, với quãng đường 160 km, và tổng độ cao tích lũy (total gain) 19.200 m, được tổ chức ở vườn quốc gia Frozen Head tại bang Tennessee. Trước kỳ 2024, mới có 17 VĐV, đều là nam, hoàn thành cuộc đua này trong 37 năm. Năm nay, năm người về đích là con số kỷ lục, phá kỷ lục ba runner hoàn thành vào năm ngoái.
Để chinh phục Ba ",5,03 thg 6 2024,POS
"Loại bỏ tạp chất và bụi bẩn hiệu quả, Để lại làn da sạch và rõ ràng,  ",5,18 thg 9 2023,POS
"Mang lại làn da rạng rỡ và trẻ trung, Khôi phục cân bằng tự nhiên của da, Mang lại làn da khỏe mạnh và sáng rõ,  ",5,07 thg 1 2023,POS
"Mang lại làn da rạng rỡ và trẻ trung, Mang lại cảm giác sạch sẽ và tươi mới, Mang lại làn da khỏe mạnh và sáng rõ, Giữ cho da luôn ẩm, Khôi phục cân bằng tự nhiên của da, Nuôi dưỡng da sâu, Làm dịu và làm dịu da, Nuôi dưỡng da sâu,  ",5,30 thg 12 2022,POS
shipper giao hàng nhiệt tình shop chăm sóc khách hàng ok nchung nên muaa,5,09 thg 8 2023,POS
"Sản phẩm sử dụng Okie, không bị khô da, có lẽ do mình hợp với dòng hadalabo",5,14 thg 12 2022,POS
"Chào bạn, cảm ơn bạn đã chia sẻ trải nghiệm và đánh giá tốt khi mua hàng tại Guardian. Mong bạn sẽ tiếp tục ủng hộ Guardian trong tương lai và đừng quên giới thiệu gian hàng cho người thân và bạn bè nữa nha!",5,13 thg 12 2023,POS
"Không làm khô da sau khi sử dụng, Mang lại làn da sạch sẽ và trong suốt,  ",5,17 thg 6 2022,POS
Đóng gói cẩn thận giao hàng nhanh ,5,13 thg 9 2022,POS
"đãn nhận được hàng, shop uy tín chất lượng, shipper thân thiện, sẽ quay lại mua nữa  ",5,03 thg 7 2023,POS
"Mang lại cảm giác sạch sẽ và sảng khoái, Phù hợp với mọi loại da, Có tính chất dưỡng ẩm tuyệt vời, Cải thiện kết cấu da,  ",5,10 thg 8 2023,POS
hàng chất lượng cao hơn nhiều so với các bạn có thể làm được gì cho nó  ,5,28 thg 6 2024,NEG
"Mang lại làn da khỏe mạnh và sáng rõ, Da mềm mịn và tươi mới, Loại bỏ tạp chất và bụi bẩn hiệu quả, Cải thiện kết cấu da,  ",5,18 thg 10 2022,POS
"Tổ 9 khu phố Mỹ Xuân, Nguyễn Tri Phương Khu công nghiệp Mỹ Xuân B1, Mỹ Xuân, Tân Thành, Bà Rịa (Đối diện nhà thuốc Quỳnh Anh) ",5,18 thg 11 2020,NEU
220g-Kem Dưỡng Trắng Da Body Mầm Sica White[tặng kèm phủ b3 tùy sp] ,5,21 thg 10 2023,NEU
"Đã mua lại nhiều lần, sản phẩm rất tốt, rửa xong không bị khô da. ",5,07 thg 3 2024,POS
Giao nhanh nha hhhjjjjjjjjkkkkkkkkkkkkkkkkkkkkkkkkkkkkk ,5,27 thg 2 2024,POS
"ok ok ok ok ok ok ok ok ok ok .............
...............................

...
.............

sản phẩm như hình , đóng gói kĩ",5,26 thg 2 2024,POS
"Giữ cho da luôn ẩm, Mang lại làn da khỏe mạnh và sáng rõ, Mang lại làn da sạch sẽ và trong suốt, ",5,3 tuần trước,POS
"Ghi nhầm địa chỉ nên hàng còn chưa về tay, đang nhờ hỏi giúp mà chưa được  ",5,06 thg 8 2022,NEG
"Loại bỏ tạp chất và bụi bẩn hiệu quả, Mang lại làn da sạch sẽ và trong suốt,  ",5,01 thg 9 2024,POS
"săn sale giá quá hời, đóng gói cẩn thận, date còn xa, bao bì đẹp",5,14 thg 5 2023,POS
sản phẩm tốt ,5,15 thg 12 2023,POS
"Mang lại cảm giác sạch sẽ và tươi mới, Loại bỏ tạp chất và bụi bẩn hiệu quả,  ",5,04 thg 1 2024,POS
okila chưa sài nên chưa béc,5,21 thg 2 2024,POS
"hàng ok nha mọi người, shop uy tín",5,11 thg 11 2023,POS
"tốt Phù hợp với mọi loại da, Không làm khô da sau khi sử dụng, mmmm ",5,21 thg 8 2023,POS
"Da mềm mịn và tươi mới, Mang lại làn da khỏe mạnh và sáng rõ, Khôi phục cân bằng tự nhiên của da, Nuôi dưỡng da sâu,  ",5,10 thg 1 2023,POS
"Giao hàng nhanh, đóng gói kĩ lưỡng. Sửa rửa mặt dưỡng ẫm và làm sạch nhẹ cho da nên mọi người cân nhắc nha.",5,11 thg 6 2023,POS
èdyvxribdgincdik xaeyknceyvrkvswyomcdyibfeyopmvsw37obxs4ykvxs5un cAupppcx436ohxx,5,12 thg 9 2023,POS
"Shop gói hàng cẩn thận, chất lượng sản phẩm tốt. Mua trên Lazada được giảm giá nhiều nên rất ưng",5,11 thg 6 2024,POS
"Chất lượng khỏi phait bàn, trước giờ chỉ dùng 1 loại này thôi !!!",5,26 thg 8 2024,POS
đã nhận hàng.bảo có quà tặng nhưng giao ko có quà  ,5,14 thg 12 2022,NEG
chưa ăn chưa biết nhưng nhìn thấy ngon sạch sẽ.chai nhỏ nhỏ xinh xinh ,5,10 thg 8 2022,POS
"Giữ cho da luôn ẩm, Nuôi dưỡng da sâu, Mang lại làn da sạch sẽ và trong suốt ",5,03 thg 3 2024,POS
