,Rating,Review_Date,Review,Release_Date
481,9.0,11 November 2012,,"November 2, 2011 (France)"
482,1.0,11 May 2016,"Im usually not a fan of dramas, but in this case i was absolutely blown away.Plays by both of the leading actors were phenomenal,they really showed us emotions and identification with real people which is this story based on. From beginning of the movie jokes are where they should be , short and amazingly funny for this kind of movie. Omar Sy was great at his performance, of rude African Dris who came into the mansion and changed his daily life buy also changed the life of quadriplegic millionaire Phillipe, and brought this story to the whole new level. Francois was brilliant at staying focused and becoming so realistic at playing disabled man trying to live normal life. Film is great , lots of fun and good humor, i would totally recommend this to every one like me who doesn't like drama but will have fun watching this for sure.","November 2, 2011 (France)"
483,1.0,2 March 2018,"Damn, this has put me in a really happy mood...which is rare, trust me. One of the highest rated French films currently, Untouchable is the true story of a rich handicapped man employing the assistance of a benefit scrounging man where the two make for an unlikely friendship. Whilst this does follow the ever so popular formula of ""poor man temporarily lives in rich lifestyle that now changes him for the better"", it is somewhat different in which simultaneously the millionaire is also touched by the lifestyle of the ex-con caretaker. It is this balance of these glimpses into each lifestyle that makes these characters relatable and likeable. They are down to earth, they are just like you or me and I really admire that approach. It's a story of opportunities. Being able to give someone a job that they may not usually receive that, not only brings them plenty of money, but changes their way of life. Their way of thinking. A story like this is the definition of a crowd pleaser. I can say, with certain, that everyone will enjoy this. What assists with my certainty, is the outstanding performances by Omar Sy and Francois Cluzet. Sy was phenomenal. A very grounded and understated performance and you can see he is having fun which really elevates the optimistic mood that the film conveys. Cluzet's performance is rooted with honesty and a hint of sarcasm that makes the dialogue refreshing. There were many moments where I laughed which again is a rare accomplishment in itself. It's does try to tug on your emotional strings a little too much and personally I don't think it achieved this. It does enhance the character development but you can see that it does not quite reach those heights. Didn't feel like a natural progression in the story, like the writers just had to throw some emotional conflict for the sake of it. Formulaic? Yes, but this is one of the most uplifting comedies I've seen in a long time. Definitely recommended.","November 2, 2011 (France)"
484,8.0,8 October 2012,"Full of energy. What really hit me was Driss's energy. He is a young, street wise, survivor. Bursting with testosterone, such a boy. He comes from poverty and walks into luxury: but he's not overwhelmed by it, no tugging the forelock and being intimidated for Driss. He never wavers from being himself. He is unpredictable as he explores the rich world he has walked in to. He might break something, or steal something, or assault someone. If he thinks something is rubbish he says so. He laughs when he feels like it, which can be considered inappropriate - but Phillipe usually agrees with him - he has this way of freeing Phillippe to see things another way.

Driss is as big, powerful, energetic man - who is quite happy out in the street sharing a smoke with a bunch of other almost homeless guys like himself. He's like a panther, he could quite easily knife someone if he had to, to survive. He is raw energy. Then here he is placed in a rarified, alien place, learning to put support tights on a bloke!!

What I'm trying to get across is this tornado of energy being gentle & compassionate, but never being tamed. He's not a tame panther, not particularly safe, but with Phillippe he is nurturing. He's authentic. No politically correct, spin crap here, if he's irritated he'll tell you to f--k off. Very refreshing - a real person.

Philippe is great too, that he sees the potential in Driss and isn't scared off by the idea of Driss, his background and all.

It's so refreshing to see a man portrayed as a man and to be so powerful, sexy and loving on his own terms: when he can walk comfortably in completely different worlds without apologising to anyone.","November 2, 2011 (France)"
485,1.0,6 December 2021,Hvsdfghjklsdfghj3asdtvbin53qxcvuibhjo3esxcuyibiytuyfvtygfctrhsxtrdcuyfghxcrjfuyfcmthgxgfrxthgfcyufyufuyftfhtfhgfggfghfhfhfhfhgf56rdfrtgyhujkiodreftgyujiesdf.,"November 2, 2011 (France)"
486,1.0,26 August 2018,"Omar is a spontaneous actor, that makes the viewers enjoy every second of watching. It is clear, no dirty scenes, A nice comedy dramatic movie.","November 2, 2011 (France)"
487,1.0,15 January 2016,"I watched this movie for my French class. I remembered having to complete a question sheet and discuss it in class the next day. It was past midnight already and I had an 8am French class. I told myself I will just watch 20 minutes, read the plot summary on Wikipedia, and then go to sleep. However, I just couldn't stop watching it after that 20 minutes. It was warm, delightful, and funny from the very beginning. So I watched most of it that night... and finished it the next day.

During our French discussion, people started talking about the stereotypical representation of race and class, like how Philippe is a white rich guy who is only fond of high art while Driss is a funky low class dude with a big heart. I found these criticism unnecessary and too political for a comedy film. These representations of the main characters aren't offensive, and the friendship and feelings are real and touching in the movie. It successfully tells a story that relaxes you, moves you, warms you, and most of all, makes you laugh. I think that is the movie's main job and the job is done very well.","November 2, 2011 (France)"
488,1.0,25 October 2013,"When a film is in a foreign language and is subtitled, you know it has to be a very good film for you to enjoy it, and i have to say i absolutely loved this film. I'm usually not one to watch these type of films, i usually prefer action films however the humour this film gave along with the strong story-line was presented very well, making me laugh and smile through-out the whole of the movie. I would really recommend this film to many different audiences, especially to those who wouldn't usually watch this type of film because It is so unique and gripping. The actors were perfect for the parts, and they played there roles very well. The realistic story line was key to the success of this film, and i will be sure to watch this more than once it is that good.","November 2, 2011 (France)"
489,1.0,19 June 2013,,"November 2, 2011 (France)"
490,1.0,1 February 2017,"10/10, faultless.

Given to me as birthday present, I was sceptical of the ""rave reviews"" splashed across the DVD sleeve (and the subject matter put me off).

The film is authentic and genuine.

""Untouchable"" made us us laugh because the scenes were both funny and brilliantly done - real life on screen as opposed to ""Actors-Being-Comedians"".

Everything is deadly serious, ""Untouchable"" is based (however loosely I cannot tell) on actual events.

Eye candy it is not, here we have an insight into a world behind doors that keeps itself to itself. I found myself looking into two greatly contrasting lives.

The characters evoke empathy in different ways and for different reasons, even when someone is ""being bad"".

The casting is excellent, timing, pace, mood all have been handled with impeccability.

Would it have come across differently if it had been presented as pure fiction? That may be a hard question to answer, telling myself I was watching the retelling of true events undoubtedly added to the strength of the film.","November 2, 2011 (France)"
491,1.0,15 October 2015,"Having read critic reviews of this movie I was shocked to see it having such negative reviews on other sites. This film portrays the unlikely friendship of two completely different individuals from totally different backgrounds. Its intimate and some of the jokes are close to the bone, however this is what makes this film so great, and it is what you would expect the lives in this film to be like.

The acting is outstanding, the jokes extremely funny and the story is truly heart warming. This is one of those films that makes me laugh out loud, feel happiness, feel empathy and sadness all in the very short two hour window. An absolute masterpiece in French cinema and a beautifully put together movie. 10/10","November 2, 2011 (France)"
492,1.0,7 December 2013,,"November 2, 2011 (France)"
493,1.0,10 November 2012,"Diane and I saw this remarkable movie two days ago and we both laughed and cried and wondered at the first-rate performances particularly by Omar Sy who masterfully played the Senegalese guy who became Francois Cluzet's carer.

The story, superficially, is a simple one of a quadriplegic guy who hires a new carer to do everything for him because he has no movement from his neck down. The guy he chooses to be his new carer (he is extremely rich also) is a Senegalese migrant who needs the work but has absolutely no training. The movie, and it's very funny, revolves around this strange relationship between the white guy who can do so little for himself and the black guy who can do everything for both of therm. The episodes this African guy gets the white guy into constitute the bulk of the movie and I would put it on your list of can't miss films.

The Intouchables explores the strange blocks that are put in the way of people trying to make a life with a severe handicap: Cluzet's character must overcome his physical disability and Sy's character must overcome his race in a city that prides itself on being proper which means having no colour. They use each other's handicap to their own advantage with wonderful movie delights for the viewer.

I was taken by how Driss, Sy's character, used his remarkable force of character to over awe all the people that he needed to do something different: his relations, people going about there daily business or virtually anyone in which he came into contat.","November 2, 2011 (France)"
494,1.0,29 October 2014,"Superbly acted and beautifully executed. This is a thoughtful and candid look at the lives of people with drastically different perks and problems in their worlds, and it offers the audience an opportunity to exist momentarily in both. There are moments of insight that make us re-think assumptions, offered by characters who are at once likable and flawed.

And while the film is overflowing with heart, it is also fun! Humor and a lighthearted look at reality keep the pace, with seamless transitions that surprise us into feeling something new.

I recommend The Intouchables to anyone who loves to learn about life, people, and themselves through stories.","November 2, 2011 (France)"
495,8.0,25 March 2014,"I honestly cannot imagine how anybody could dislike this movie. The first scene captivates the audience in a way unlike any other, by showing the unlikely, and genuine, relationship between two people who would appear to be, upon first glance, polar opposites. I have read through a handful of negative reviews and it, quite frankly, really bothers me. Not only did I find the movie to be laugh-out-loud funny, but it was also very sentimental, especially more towards the latter portion of the film. This is one of only a few movies that I have ever watched that has had my utmost attention for the entire duration of the film. Not once did I find my mind wandering off, and I most certainly was never bored. However, on a more serious note, I think that the movie also shows how, sometimes, the most unexpected people could become some of the most important people in your life. I would, without a doubt, give this movie a 10/10 and recommend it to everybody. Even though the movie is in French and I found myself reading the subtitles the whole time, I was still able to very easily capture the whole essence of the film. Amazing!","November 2, 2011 (France)"
496,1.0,29 July 2013,"I stopped trying to watch American movies and watched pretty much every foreign movie on Netflix. The Intouchable was just added. I had no expectations starting watching this movie on Netflix. It captivated me from the start and I knew I would enjoy it and I did. In fact, today I watched it for the second time. It also came in the right time for me, when I really needed uplifting, a different prospective on life. It shows that joy doesn't come with material possessions, that there are so many things we just take for granted and forget to appreciate ""what is"". The look on Driss's face when he sees ""his"" bathroom worth a thousand words. There is nothing fake in this movie. The other movies that I can compare to this one (in quality) are: Sidewalls(Argentinian 2011), The Hedgehog (French);Biutiful(Mexico); Top of the Lake series (Australian); Last Ride (Australian); The Polish bride (Dutch); The KId with a bike (Belgian);The Return (Russian).","November 2, 2011 (France)"
497,1.0,18 July 2014,"Where do I begin with this movie...

I loved the acting, the story line, the details, the touching scenes. It was moving and different. I loved the character development throughout the movie, and thought the two main actors played their roles beautifully. See this movie. I do not think you will not be disappointed.

I enjoyed the music as well. The dynamic way the characters changed and adapted to one another was portrayed with ease and flow. The actors seemed very comfortable in their roles, almost made you forget you were watching a movie.

All in all, this is one of my top favorite films ever. So much emotion and so much to talk about afterward. It's simply beauty in simplicity.","November 2, 2011 (France)"
498,1.0,3 February 2016,,"November 2, 2011 (France)"
499,1.0,29 July 2015,"This movie is extremely funny and yet deep, dramatic...and the actors perform a fantastic job! You just don't want it to ever end, it's amazing how it keeps making you think about your life and all the different worlds and visions around you!

It's amazing to know it is based on a true story, what makes you feel that some of the characters could be your friends, your neighbors. You learn together with Driss, the simplest kind of guy, how to treat anybody as a normal person and appreciate the simple things of life. On the other hand Philippe shows you what it means being treated as an invalid, and also how to respect people regardless their appearance, habits or background.

I would definitely regret if I died without having watched this masterpiece! A beautiful life lesson!","November 2, 2011 (France)"
500,1.0,23 May 2013,"This movie is the best movie of this still young decade so far. It has a fantastic plot, the performances of the actors really make you believe them and in a way want them to succeed. This film comes together as a perfect amalgam of music, storyline, plot and visuals. The comedy that you get all through the movie would not be funny if left in the hands of lesser actors and if done it may even have made some of the jokes offensive. I have to say that it isn't everyday that a movie in french makes a completely full room of close to 200 people laugh, most of whom didn't even speak french. I would have to say that if you are thinking of whether to see this movie or not. Do it, you will not regret it!","November 2, 2011 (France)"
501,9.0,19 May 2012,"It's not hard to see how Intouchables become a hit. It's a crowd pleaser in the true sense of the word; a movie that works to appeal to every sector of the audience, and uses a familiar formula that's been seen many times before. Interestingly, though, it doesn't resort to the lowest common denominator. Nakache and Toledano were clearly aware of the fact that they're not offering any new revelations, and instead focused on making the movie as entertaining, touching and effective as possible, and it works, loath as I am to admit it. The movie is fast-paced, fantastically edited, always entertaining, sitting squarely on the border between comedy and drama; the two leads, François Cluzet and Omar Sy, have perfect chemistry and make even the crudest jokes work. More impressively, they make even the most cynical viewer forget that they heard it all before.

Intouchables is, in fact, one of those precious few films I can label as 'almost perfect', in that it's impossible to point out any particular flaws. The biggest flaw, and the only reason I gave it a less than perfect rating, is simply how predictable it is. It's very easy to ignore while you're watching, but Intouchables is, in fact, a formula movie, which doesn't really have anything that new or interesting to say, and doesn't do anything that wasn't done before. That doesn't detract anything, though, from the fact that it's an excellent movie and practically impossible not to enjoy, if only because the two leads are so incredibly likable and so much fun to spend 90 minutes with.","November 2, 2011 (France)"
502,1.0,11 December 2013,"I was afraid to watch this film, because I read so many reviews on this film that I was frightened to be disappointed in it. But when I finally watched it I wasn't disappointed I was charmed by this film so much that I couldn't stop thinking about it for a long time. This film is fun, friendship, care, love and beauty in one. And the music makes it to be a French film masterpiece! But unfortunately I can'T compare this film with another, 'cos I really do not know a similar one. I think that everyone should see this one as a duty.

PS.: And if you are going to watch this film, simply enjoy it, because it's the only thing you can do :)","November 2, 2011 (France)"
503,1.0,12 September 2013,"The French film, ""The Intouchables"" is a very moving story based on true to life characters. It is directed by Olivier Nakache and Eric Toledano. And it is written by Olivier Nakache and Eric Toledano as well. The story involves a wealthy quadriplegic man who is aided by a black man of little means. The plot quickly evolves and is checkered with bits of comic relief as in many of Shakespeare's plays. There are moments of tearfulness as well as outright laughter interspersed in such a way as to make this a very satisfying experience. I can highly recommend this French film with subtitles for it's humanity that is quite evident from beginning to end. In addition the sound track of cars racing down the road give one's sound system a vigorous workout.","November 2, 2011 (France)"
504,1.0,12 December 2018,"A great movie for any type of person with funny, touching and interesting moments. I love the cast and it is one of the best French movies I have ever seen! Go watch it now!","November 2, 2011 (France)"
505,1.0,12 May 2014,"Initially I turned my nose up at the thought of watching a film with subtitles, but my ignorant logic has been changed forever.

For me this has to be one of the greatest feel good movies there has ever been. The acting and chemistry between François Cluzet and Omar Sy is supreme, and you feel it right from the moment the film begins.

The direction of Eric Toledano is masterful, showing both men's backgrounds in such a way (subtle comedy, gripping drama, heart warming moments) you learn so much about them as individuals and how their feelings develop gradually for each other and their own families.

With some real laugh out load moments, romance and action too, you really get everything with this movie.

You would be foolish (like I was) to pass this off as just another foreign film with subtitles. An amazing film that has become my most recommended movie for others to see.

10 out of 10","November 2, 2011 (France)"
506,9.0,22 October 2015,"I don't know if I even can describe this movie. It is so beautiful that you just have to see it to understand what I mean. I also think we all have something to learn from this movie.

Short summary: man in wheelchair employ a man who doesn't even want to work - they connect, and get a strong relationship.

If you want to spend your time properly; watch this movie.

Usually I don't like to watch movies in languages I don't understand, but this is not even an issue when I watch this movie. I could see it a million times without getting tired.

MY ABSOLUTE FAVORITE.","November 2, 2011 (France)"
507,1.0,5 November 2013,"This movie made it in my personal top 10.

It has a unique story that takes you along for a ride filled with laughter and tears. The central duo of the movie looks like they're made for each other. It's by far one of the most beautiful movies I've ever seen.

It doesn't have big international names in it, it doesn't have anything in common with any other movie I've seen, story wise.

It's hard to describe a movie like this, so I will write down the same stuff I told my friends: ""Go watch this movie, there is no way in hell you'll regret it"".

THis movie has a very strong, realistic story. The simplicity of this is part of the beauty of the story. It's difficult to write about it without giving away any spoilers.

Watch it, you won't regret it.","November 2, 2011 (France)"
508,9.0,12 January 2019,"The best film I have seen for a long , long time ... This is probably my first ever review I've done on a movie and it just goes to show how moved I was by this film !!

Fantastic storyline and so so funny would recommend over and over again !!","November 2, 2011 (France)"
509,1.0,14 August 2014,"Someone asked me to describe this masterpiece and I was at a loss of words and could only depict it as, ""a breath of fresh air.""

As someone who does not speak French and had to read the movie in subtitles, this movie is still one of my top 10 favorite of all time. This film is truly amazing; I loved watching every second of the dynamic between these two characters. Some of the best on screen chemistry I've ever witnessed in a movie with truly heartfelt and hilarious moments. I love seeing how these two characters played off one another gave each other something. I could go on and on about how great everything in this movie is. It is difficult for me to comprehend how someone could dislike this movie, it has something for everyone. Yes, I understand it may not be entirely accurate to the real story of what happened, but at least for me I go into a film expecting liberties to be taken to enhance the quality of the film. Watching this movie in subtitles made it difficult for me to evaluate the performance these actors gave; however, it does not detract from this movie one bit as the relationship between these two characters is one that is exceeded by few, if none. For anyone who has not seen this movie, it is without a doubt one you cannot pass up! It remains one of all time favorites and it is considered a foreign film relative to me. I could ramble on forever and describe to you how I was smiling throughout almost this entire movie, or the feelings of happiness it brought upon me, but I leave you dear reader saying this; this work was a breath of fresh air. I adored it.","November 2, 2011 (France)"
510,9.0,24 June 2013,"After reading the blur I was convinced this was another ""bucket list"" movie. To my surprise I was wrong, I found it to be a warm-hearted feel- good film and very much enjoyed watching it. I actually work at a video store and a British English teacher i know comes in regularly, he mentioned to me that this is one of the top 10 movies he has ever viewed. He rents out a lot of movies. So i finally gave it a go after putting it off. The only reason i resented this was due to it being subtitled but i'm glad I put that aside. Not many films make me laugh anymore, I feel as if humor in movies is subtly disappearing but in this film, it is present. I recommend everyone to at least give this a go, though it does not play in English, it's worth the read.","November 2, 2011 (France)"
511,1.0,17 October 2018,"This is my first ever review in 10 years of watching movies - It was simply that amazing!

The combination of perfectly executed emotions - there are scenes in which I've bursted out laughing, whilst in others, I've sympathized with the unique stories of main characters.

Words cannot describe this movie, I am a bit sad that I have watched it 7 years after release, so in case you haven't watched It - what are you waiting for?

Hop on a brilliant journey of emotions!","November 2, 2011 (France)"
512,8.0,18 January 2016,"The movie reminds you the good sides of humanity, that we tend to forget in our daily life. It makes you feel comfortable and gives warmth to your heart while watching. There are many lessons to get from this movie. The relationship between these two different generation, life-style, economical difference, culture is shown professionally. The movie is a reminder for all of us to cross these boundaries and build up strong humanitarian relationships with each other. The lessons you may get from this movie are priceless. Especially when you watch it before your 30s it might change the way you look at life and your social network. It might actually help you to overcome stereotypes and see the real world. The movie shows us that socio economical class, race, culture, background does not mean much when you can trust the person next to you. So give it a shot.","November 2, 2011 (France)"
513,9.0,4 August 2015,,"November 2, 2011 (France)"
514,1.0,29 March 2020,,"November 2, 2011 (France)"
515,9.0,6 February 2017,"Review:I sat to write a review for this film as an acknowledgement of the debt I incurred while watching this masterpiece .The plot revolve around a rich quadriplegic Phillipe(Francois Cluzet)and his temporary caregiver Driss(Omar Sy)and the misdemeanors and infractions of the latter while performing his duties assigned and the very sophisticated yet intangibly compassionate understanding of these actions of the earlier(Phillipe).The temperament exhibited by him (Phillipe) against all the brusque, cocky yet humorous attitudes of his caregiver(Driss),with his withdrawn elegance, are perhaps the driving force and the most rare facet of this film, turning this, in my opinion, into a timeless work of art.The central theme is almost intangible, abstract yet of the most emotive genre which will engulf you despite not knowing what's exactly the dimension of this film causing so. There are moments so intense and so impassioned, though of course not obvious, that will make you feel indebted to this film, with their subtle portrayal in a manner which cannot always necessarily be perceived by the senses otherwise. It will take time for you to understand the parallel facets that follow every measure being pursued by the actors. The background music is almost heavenly took me somewhere so unknown. Simply put, you will perhaps never meet another one of this kind in future .In case of me at least, that have not happened yet.","November 2, 2011 (France)"
516,1.0,4 November 2018,"Wow, what an amazing film. Witty, compassionate and being based on a true story absolutely exhilarating! Omar Sy's portrayal of a man who is in conflict with his own life while hilariously caring for Phillippe is so heartwarming. Francois Cluzet's performance is also outstanding. What I love about French films is their humanistic approach, which lacks in many mainstream American films. I cannot recommend this film enough. All I can say is after hounding my friend to watch it, when he did he just came up to me and shook my hand and that said it all.","November 2, 2011 (France)"
517,1.0,3 October 2013,"I loved this movie! It had absolutely all the elements of a great film. The acting was amazing and the cinematography was fabulous. It had many messages - all done in a really nice subtle way. The music was perfect too.

I really loved that last shot of Driss looking back in the window. That shot with his facial expression said it all and will stick in my mind.

The only thing that bothered me was the ending writing about what happened to them. I thought it broke the mood some and it would have been better left unsaid. But then I remembered that this was based on a true story, so that makes it more justified.

Omar Sy is loaded with talent. I will check out his other movies.","November 2, 2011 (France)"
518,9.0,19 March 2022,"Superb film. Touching, funny, poignant. Very well acted and a true story to boot.

Well worth watching if you want to restore your faith in life and friendship -- humanity.","November 2, 2011 (France)"
519,1.0,7 August 2015,"If I am ever in need of a film to showcase the beauty and intelligence of French cinema, this is the title I dig out for people. There is a lot to be said for Hollywood and big budget productions but this film is the epitome of modern French cinema.

Subtle, delicate and masterful, the build up and pacing of the film is very well managed and not once drags or feels boring, the characters are simply perfect and no single character feels forced or out of place, each one playing an integral part in the story. The acting is overwhelmingly real and as with a majority of modern foreign cinema the suspension of disbelief is never once broken dragging you emphatically into this beautiful at times; otherwise grainy and staunch Parisian reality. The mise en scène is stunningly portrayed and carefully picked by an experienced cinematographer Mathieu Vadepied who really comes into his own here. Simply put, this film is a must see for this generation and should be regarded as one of the most magnificent pieces of cinema to come out of France since Amelie, and certainly one of the great works of modern cinema regardless of language barriers.

10/10","November 2, 2011 (France)"
520,1.0,13 August 2013,"The reviews are correct, for the exception of a few bad reviews, ""Intouchables"" is a movie to watch. I wish I would have seen this movie in theaters, but better late than never. The movie will make you laugh, touch your heart, and remember how beautiful, precious, wonderful, and lucky we are being human. The actors are outstanding. The photography and filming is breathtaking at times. But, for the most part, the message is delivered with perfect timing. I love french new wave filming, and although I saw this in subtitles, the actors magically invoke the essence of ""Intouchables""...the human heart.

Strongly recommend watching this movie with the family >>> PG-13","November 2, 2011 (France)"
521,1.0,10 February 2017,"One of my friends told me to watch this movie and since it was French (I'm usually not a big fan) I didn't really want to just because in general I don't really enjoy French movies that much however I am SO PLEASED that I ended up giving it a go since it is literally one of the best movies I've ever seen by far.

Everything about it is just so great, it's the kind of movie where you have so many feelings all the way through and at the end your life is a little miserable for a while but in a good way.

10/10 Would recommend to anyone and everyone.

Thanks for reading.","November 2, 2011 (France)"
522,9.0,8 June 2013,"That was unbelievable...one of the most beautiful movies I have ever watched.One of my top 10! To start with an incredible performance by Omar SY, who proved to be one of the best actors in French-cinema. He can be funny, caring, rude, he can do anything in such a natural way. I would say he is a born actor.

I don't really watch French-movies but i was pleasantly surprised by this one. It was a my brother who told me to watch it. That is actually the first time you would see love between 2 men(not in gay way nor a best friend) They an unusual but strong bond that will really move you especially because they come from to different world.one is an ex-convict lives in a bad neighborhood(drug,poverty,unemployment) and the other is a rich man with a severe handicap.

As you watch it, you will see how the bond create between the two, and its full of funny moments.I will be brief just watch it.I would rate it over 10.","November 2, 2011 (France)"
523,1.0,7 May 2014,,"November 2, 2011 (France)"
524,9.0,14 November 2012,"The film does not tell anything new, but the refreshing feel that it gives you after watching is something you will cherish forever. The credit basically goes to the acting by the lead cast. The storyline is pretty simple. Oh and the music is the backbone in this film. It is one of those few films which manipulate your feelings extensively with the help of sounds. The story of a quadriplegic man helped by another man for day to day work and living the beautiful moments of life is sure to impress you.

PROS:

The thought that fascinated me most was the demand of Philippe from people not to be sympathetic to him. That is so true and original. People met with accident want a normal life again and do not want sympathies which eventually look like forced upon. Omar Sy as Driss has definitely stolen the show. The main story revolves around what the two do all day, but it also gives fair judgment to the personal life of Driss. He has been shown as a realistic character that is kind hearted but on the other side, is not able to live properly with his family. The film, its characters, its locations, music, cinematography and almost everything else is soothing.

MESSAGE: ""We all need equal treatment.""

VERDICT: ""Most recommended.""","November 2, 2011 (France)"
525,9.0,19 June 2015,"Intouchables is a film that has the rare quality of telling a story about a situation that is sad and putting a uplighting spin on it.

Philippe (Francois Cluzet) is a rich quadriplegic looking for a caregiver. He hires Driss (Omar Sy), a young man, from a background that most people in Phillipe's circle wouldn't trust. Phillipe is looking for someone who won't pity him and what he gets is a person who gives Phillipe a perspective that makes the both of them grow to become better people.

The film is funny, sad, and above all else extremely well made. The story which is superbly written flies by. The cinematography and the editing contribute to the film's smooth style. And with the soundtrack not to forget, you're in for a good time. It can cross languages and cultures and can still be viewed as a gem of a movie.","November 2, 2011 (France)"
526,1.0,6 October 2018,"Great storyline, great characters. A movie that hits you in the heart, in the soul and makes you laugh while doing so. I haven't enjoyed a movie this much in years. A must see is an understatement. Wonderful throughout.","November 2, 2011 (France)"
527,1.0,11 October 2012,"I saw that this movie had made it on the top 250 list rather quickly so I had to go see it. From the opening scene, the movie kept you engaged with its memorable characters, which provide great chemistry with each other. Makes you wonder if a price can be put on your health and freedom. I had to ask myself if I would trade places with Philippe, with all his status and material riches, but to be totally dependent on a caretaker for the most basic of daily tasks. The Driss character was a total contrast and provided what Philippe could not provide on his own, not just from a physical viewpoint. When I went to see this it was only playing in one theater in the Chicagoland area, a shame that a quality films doesn't get the distribution while the mass marketed produced junk that Hollywood churns out pushes out rich films like this one. Hopefully it will be released in DVD soon.","November 2, 2011 (France)"
528,1.0,13 February 2013,"if for nothing else this movie is to give hope and keep one alive :-) it is ... to remind you what life is worth ... to make you believe ... to make you feel better ... it is not too sad for a drama, it isn't very funny for a comedy, it isn't enough boring for just being ""a film"" ... it is like life, it is full of life! I've loved it! is there anything more one could get from another person? this movie is a friend in need :-) this movie is kind, unique and straight; the actors are great; no objection is expected from 'non-brainwashed persons' :-D the ones who feel hunger for ""shooting and gunning"" and ""smoking and f*cking"", are loosing track... the more sophisticated viewers shall enjoy this movie, I think :-)","November 2, 2011 (France)"
529,8.0,14 March 2017,"I wanted to like this film before watching it. Is that a bad thing? I read the basic story line and believed the movie would deliver an experience worth its time. I only knew Omar Sy (Driss) from director Jean Pierre Juneauts' ""Micmacs"" where his knack was a proliferation of clichés that trailed off topic, but ended in that contagious smile and accompanying laugh. Not much to work with.... Not so here. From the opening scene, we know the unconventional inertia of Driss, as childlike stating the elephant in the room and his street smarts, but without Francois Cluzets' portrayal of Phillipe the paraplegic, we would have an immature caretaker with a drooling invalid with no heart or purpose. We couldn't be laughing at our own self imposed limitations. Yes, without Phillipe being rich beyond belief, we'd have no action. Much like the brilliant ""The Diving Bell and The Butterfly"", this story takes us away from our spoiled selves, not just cinematically but spiritually. Here it is filled with its own Hollywood clichés of dance scene, car chase and feel goodness, but that doesn't distract from the plot as much as it could have in a s""sell out"" studio requirement. There is personal acceptance over stereotypical forced growth experiences and makes for a good film.","November 2, 2011 (France)"
530,9.0,25 May 2012,,"November 2, 2011 (France)"
531,9.0,21 February 2022,,"November 2, 2011 (France)"
532,1.0,25 March 2015,"Rating-9/10

The Intouchables is a sweet French comedy drama all about a disabled man and his carer. It is a tale of not only happiness but life affirming thoughts and actions and one film you mustn't miss. It is sweet and very emotional, but can then change into a kind of vicious emotion, attacking your very emotion but by the end you come out thinking nice thoughts and you really do feel something for all involved.

Now it isn't that this is something completely new, a revolutionary new thought process in film, we have seen films like this before. The thing is that this movie is hilarious as well as interesting and all together it just breathes brilliance and fun. The funniest character has to be Driss(brilliantly played by Omar Sy) who is not only hilariously funny, also holds a deep side which can really draw you into him.

In general the movie is all round acted well, Not only Omar Sy puts in a good performance, Francois Cluzet is great as the disabled character Phillipe and members such as Anne Le Ny and Audrey Fleurot add to the beautiful portrayals. I think as I said before, you can really connect with the people in this and they feel like real people(it is to be fair based on a true story), but they really feel similar even if stinking rich some of them.

The direction is beautifully done by Olivier Nakache and Eric Toledano who both seem to skilfully deal with the matter and make it feel so normal and also of course humorous. Along with the direction, the cinematography is done well too and the shots used are not only perfect but add to the atmosphere the scenes are trying to get across.

The true gem of this movie and the true heart and soul is the script, written by the two directors, Nakache and Toledano seem to bring in a lovely thought process and make this a movie containing loud laughs and then down to maybe even near tears. The script is the best thing about this and I felt that more nominations could have been given to it for that, maybe even international awards that weren't just for foreign film.

All that saying it can be said, this has been done before. Now I explained what I thought but some may feel this is too similar to the kind of feel sorry for them story this really does have. Another point is the partly cringe thing that is, a white millionaire and his poor black carer, it just feels too much like ""oh hey lets make it like the poor guy can change and so can the rich guy, and lets make them different races"", it kind of annoyed me and although it works well in the end, it could have just been anyone and still been interesting.

This movie really does represent French cinema at it's best and I dare say it makes you want to see more. With it's quick wit and well time and length(112 minutes) this is really a movie I couldn't recommend more, to those who feel maybe they need to see film that really talks about true life, this is one, and although most of us will not experience anything in this, you still feel like your in the characters skins anyway. Overall I felt it was brilliant just gloriously wonderful, not perfect by a little way but still a movie all should see.","November 2, 2011 (France)"
533,1.0,4 January 2019,"As a film student I watch hundreds of films a year. This is by far one of the most memorable. I've now seen it around 5 times and after analyzing it each time I come to the conclusion that it's a nearly perfect film. The cinematography is fantastic right from the start, the writing is clever and engaging and the acting is superb. Everyone was casted perfectly and I could not picture anyone else to play the role (including Kevin Hart and Bryan Cranston). This is a wonderful work of art I highly recommend you watch.","November 2, 2011 (France)"
534,9.0,22 February 2015,,"November 2, 2011 (France)"
535,1.0,21 February 2015,"The movie is an excellent masterpiece. That is my describing sentence for this movie. Omar Sy and Francois Cluzet are just astounding! The action is well contoured and it has a great storyline. I can just imagine how hard it is for Francois to perform in such role, a role that makes you at the first sight to think that it is an easy role to play because it do not requires the body acting so much, but exactly for this reason, Cluzet must to focus on the other cards that he must play in this movie. Omar Sy leads to the driving scene, where happens a beautiful part of the movie, a part which is accompanied by Ludovico Einaudi's track. I would also add that personally I wasn't a French movies fan, but ""The Intouchables"" is fully worthing it's place on IMDb rank list. Fully Recommend this movie!","November 2, 2011 (France)"
