,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
1565,1565,9.0,12 July 2022,"While it cannot compete with the Watchmen graphic novel (ignore the movie and show), it does hit the mark in certain episodes well, in others, just goes for shock value which degrades the subtlety but gets people reacting so fair enough. The more two dimensional (erm, sadly most in the Western world these days) will see it as a polemic which I am not sure it is, although I can see how cursory viewing might suggest that (the Fox News-like segments etc). Maybe be grateful we are in a society where we can discuss this freely and indeed take sides. Opps, tangent. Anyway, fun for the most part with some decent acting, again for the most part.","July 26, 2019 (United States)",while it cannot compete with the watchmen graphic novel ignore the movie and show it does hit the mark in certain episodes well in others just goes for shock value which degrades the subtlety but gets people reacting so fair enough the more two dimensional erm sadly most in the western world these days will see it as a polemic which i am not sure it is although i can see how cursory viewing might suggest that the fox newslike segments etc maybe be grateful we are in a society where we can discuss this freely and indeed take sides opps tangent anyway fun for the most part with some decent acting again for the most part,POSITIVE
1566,1566,9.0,11 August 2019,This show was amazing from start to finish. I reccomend everyone watch it.,"July 26, 2019 (United States)",this show was amazing from start to finish i reccomend everyone watch it,POSITIVE
1567,1567,9.0,26 October 2020,"I just finished watching season 1. You certainly can not watch this one with the entire family. That said, the series is very cleverly written.

Unlike many other series where after 10 seasons some basic questions haven't been answered, this series regularly provides you with relief and satisfies your urge to know; yet keeps you craving for more. I really enjoyed the dialogs and the variety of social and political issue that this series tackles.

However, I'm not a fun of nudity, unnecessary profanity and gory violence. The writers of this series are amazing story tellers! Coupled with the great cast that they've compiled, they can certainly do without all of that nonsense; hence, I gave it 8 stars.","July 26, 2019 (United States)",i just finished watching season you certainly can not watch this one with the entire family that said the series is very cleverly written unlike many other series where after seasons some basic questions havent been answered this series regularly provides you with relief and satisfies your urge to know yet keeps you craving for more i really enjoyed the dialogs and the variety of social and political issue that this series tackles however im not a fun of nudity unnecessary profanity and gory violence the writers of this series are amazing story tellers coupled with the great cast that theyve compiled they can certainly do without all of that nonsense hence i gave it stars,POSITIVE
1568,1568,6.0,5 August 2019,"I've just finished watching it. And briefly is fantastic. Balancing humour and great acting with action, drama and jeopardy in a super hero show is tricky as DC proves yearly. However Amazon have really nailed it with this programme. Gripped all the way through. Can't wait for series 2.","July 26, 2019 (United States)",ive just finished watching it and briefly is fantastic balancing humour and great acting with action drama and jeopardy in a super hero show is tricky as dc proves yearly however amazon have really nailed it with this programme gripped all the way through cant wait for series,POSITIVE
1570,1570,9.0,13 January 2022,"Definitely a must see if you want to see some great comedy mixed with some amazing action and the true darkness / Reality of superhero's gone bad!!

When you think things couldn't get more chaotic it ramps it back up making it a very enjoyable experience and a great series to come out of amazon.

I your worried you wont like it I advice you to watch a trailer as they will give you a bit of the gist but wont reveal much about the show but defiantly enough to get you interested if you like superhero's and want to see what there like ultra unhinged this is the show for you.","July 26, 2019 (United States)",definitely a must see if you want to see some great comedy mixed with some amazing action and the true darkness reality of superheros gone bad when you think things couldnt get more chaotic it ramps it back up making it a very enjoyable experience and a great series to come out of amazon i your worried you wont like it i advice you to watch a trailer as they will give you a bit of the gist but wont reveal much about the show but defiantly enough to get you interested if you like superheros and want to see what there like ultra unhinged this is the show for you,POSITIVE
1571,1571,8.0,24 March 2021,"Awesome, realistic, well written and completely realistic !

Make more shows like this","July 26, 2019 (United States)",awesome realistic well written and completely realistic make more shows like this,POSITIVE
1572,1572,10.0,10 May 2021,Good Show. I saw the both season of this show. If jgkvhvohobhghfxkdkchphhh. J lhjl jbj hi kbbob ki kjphob jb kl. O.,"July 26, 2019 (United States)",good show i saw the both season of this show if jgkvhvohobhghfxkdkchphhh j lhjl jbj hi kbbob ki kjphob jb kl o,POSITIVE
1573,1573,9.0,31 July 2019,There were attempt like this before but none quite got there.,"July 26, 2019 (United States)",there were attempt like this before but none quite got there,NEGATIVE
1574,1574,10.0,11 September 2020,"A good for show, very ironic in a good way.

In my opinion it should not banalize killing any animals, especially endangered species. Nowadays topics like that must be taken very seriously.","July 26, 2019 (United States)",a good for show very ironic in a good way in my opinion it should not banalize killing any animals especially endangered species nowadays topics like that must be taken very seriously,POSITIVE
1575,1575,10.0,17 September 2019,Stop what you're doing and binge watch the Boys. One of the best series I've seen in a long time. Can not wait for season two,"July 26, 2019 (United States)",stop what youre doing and binge watch the boys one of the best series ive seen in a long time can not wait for season two,POSITIVE
1576,1576,10.0,9 August 2019,"Very entertaining, sci-fi, dark and comedic. Very well done. However Karl Urban...terrible portrayal of a Brit, just be a kiwi!!! I've never seen such a terrible British accent and over the top stereotypical 'slang'...truly awful. Good job it has everything else going for it.","July 26, 2019 (United States)",very entertaining scifi dark and comedic very well done however karl urbanterrible portrayal of a brit just be a kiwi ive never seen such a terrible british accent and over the top stereotypical slangtruly awful good job it has everything else going for it,POSITIVE
1577,1577,10.0,16 August 2019,The Boys is a twist on every superhero movie and tv show. If you love crude humor and lots of swearing you'll love it. Most of the dialogue is very cliche except for all of the swearing which takes you away from the other dialogue and entertains. The story is really intriguing and will keep you hooked.,"July 26, 2019 (United States)",the boys is a twist on every superhero movie and tv show if you love crude humor and lots of swearing youll love it most of the dialogue is very cliche except for all of the swearing which takes you away from the other dialogue and entertains the story is really intriguing and will keep you hooked,POSITIVE
1578,1578,7.0,21 October 2019,"This series combines so many things and mashes it together, making a very interesting, shocking and unique show.

Cinematography: Very good camera angles and stunning views. C.G.I is actually insanely good for a t.v show, It looks better than some AAA movies I've seen.

Acting: I love the acting in this series, they are very believable and each unique character has their own unique personality that you end up getting attached to. There are plenty of badass acting scenes but also soft and dramatic scenes that are all done very well.

Story: The story is very very unique. It reminds me of avengers mixed with the dragonfly or epic movie, except done exceptionally better. The plot is good in a way where your shocked, excited and interested in seeing what's next each episode. The series has a really good mix of characterization, drama, comedy and action, which makes you really get into the show.

Overall impression: I'm very impressed by this series, I would give it a 9.7 out of 10. It is very unique and done really well, i cant wait for more episodes. No wonder why so many people like this show, I would definently recommend it.","July 26, 2019 (United States)",this series combines so many things and mashes it together making a very interesting shocking and unique show cinematography very good camera angles and stunning views cgi is actually insanely good for a tv show it looks better than some aaa movies ive seen acting i love the acting in this series they are very believable and each unique character has their own unique personality that you end up getting attached to there are plenty of badass acting scenes but also soft and dramatic scenes that are all done very well story the story is very very unique it reminds me of avengers mixed with the dragonfly or epic movie except done exceptionally better the plot is good in a way where your shocked excited and interested in seeing whats next each episode the series has a really good mix of characterization drama comedy and action which makes you really get into the show overall impression im very impressed by this series i would give it a out of it is very unique and done really well i cant wait for more episodes no wonder why so many people like this show i would definently recommend it,POSITIVE
1579,1579,1.0,22 December 2020,Season 1 was exceptional I honestly can't find a fault but season 2 has seemed to of lost its heart,"July 26, 2019 (United States)",season was exceptional i honestly cant find a fault but season has seemed to of lost its heart,POSITIVE
1580,1580,10.0,5 April 2021,"Don't get me wrong, I really like this show. I have watched every episode of the first two series and will continue to do so when the third season launches later this year.

So, first the good. Great premise - bunch of superheroes ('soops') grown lazy, complacent and corrupt, policing a version of contemporary America. 'The Boys' of the title are a group of ill-matched vigilantes who seek to expose and generally fight back against the crimes and casual violence wrought by the superheroes.

'The Boys' are led by Billy Butcher played as a screen dominating tough guy by Karl Urban. And yet...and yet...time to address the elephant in the room. It's his accent.

What it is that Mr Urban is essaying here is anybody's guess. I actually watched the first two episodes of season one convinced his character was meant to be Australian. Thereafter, his vocal contortions have taken in South Africa, Zimbabwe, south east London (occasionally) and some notional mid-Atlantic zone normally associated with cheesy radio jocks.

To compound what is a heinous crime against English dialects, the sloppy scriptwriters have even made gross errors with (UK) English vernacular. For example: 'lost your bottle' used in context of the plot to mean losing one's temper actually means losing the courage to do something. Losing your temper would be referred to as 'losing your rag'.

So, Karl Urban is the new holder of the worst 'British accent' in a TV series or film, finally taking away that particular accolade/ stigma from Dick van Dyke in 'Mary Poppins'","July 26, 2019 (United States)",dont get me wrong i really like this show i have watched every episode of the first two series and will continue to do so when the third season launches later this year so first the good great premise bunch of superheroes soops grown lazy complacent and corrupt policing a version of contemporary america the boys of the title are a group of illmatched vigilantes who seek to expose and generally fight back against the crimes and casual violence wrought by the superheroes the boys are led by billy butcher played as a screen dominating tough guy by karl urban and yetand yettime to address the elephant in the room its his accent what it is that mr urban is essaying here is anybodys guess i actually watched the first two episodes of season one convinced his character was meant to be australian thereafter his vocal contortions have taken in south africa zimbabwe south east london occasionally and some notional midatlantic zone normally associated with cheesy radio jocks to compound what is a heinous crime against english dialects the sloppy scriptwriters have even made gross errors with uk english vernacular for example lost your bottle used in context of the plot to mean losing ones temper actually means losing the courage to do something losing your temper would be referred to as losing your rag so karl urban is the new holder of the worst british accent in a tv series or film finally taking away that particular accolade stigma from dick van dyke in mary poppins,POSITIVE
1582,1582,10.0,16 July 2021,"After the constant churning out of superhero films in recent years this series comes as a welcome relief, not to be taken too seriously, extremely violent and hilariously disturbing at times, a welcome change to the super hero/anti hero genre.

9/10.","July 26, 2019 (United States)",after the constant churning out of superhero films in recent years this series comes as a welcome relief not to be taken too seriously extremely violent and hilariously disturbing at times a welcome change to the super heroanti hero genre,POSITIVE
1583,1583,8.0,16 October 2020,"Deprived of imagination so capes!. Over the top action, gory and fetish sex scenes. Evil folks with super powers? and good people with huge cursing vocabulary. Seth rogen is making a lot of money through smoking dope but the problem is, we're not high. Make something memorable instead of this recycled garbage, which is in abundance nowadays.","July 26, 2019 (United States)",deprived of imagination so capes over the top action gory and fetish sex scenes evil folks with super powers and good people with huge cursing vocabulary seth rogen is making a lot of money through smoking dope but the problem is were not high make something memorable instead of this recycled garbage which is in abundance nowadays,NEGATIVE
1584,1584,10.0,27 July 2022,"I liked the first season and a half or so but the last season completely lost the plot and went full woketard.

I'm not interested in having politics in my entertainment but ""The Boys"" decided to cram in as much politics with a heavy handed slant in one direction as they possibly could. They also forgot the entire point of the series towards the end. I hope they stop making the show because it's just getting dumb/bad.","July 26, 2019 (United States)",i liked the first season and a half or so but the last season completely lost the plot and went full woketard im not interested in having politics in my entertainment but the boys decided to cram in as much politics with a heavy handed slant in one direction as they possibly could they also forgot the entire point of the series towards the end i hope they stop making the show because its just getting dumbbad,NEGATIVE
1585,1585,10.0,22 March 2021,I like the storyline and characters... Season 1 was amazing... Season 2 would be amazing but the ending ruined the full mark..,"July 26, 2019 (United States)",i like the storyline and characters season was amazing season would be amazing but the ending ruined the full mark,NEGATIVE
1586,1586,8.0,19 March 2021,"I absolutely love this show, it's a way more realistic view on superheroes, but seriously guys... what is up with the headhunting? Not an episode goes by without a few heads popping like pimples :') but next to that, I love it. Good acting, good story - a bit slow sometimes maybe- and very realistic special effects -especially with the heads, very creative ;)-","July 26, 2019 (United States)",i absolutely love this show its a way more realistic view on superheroes but seriously guys what is up with the headhunting not an episode goes by without a few heads popping like pimples but next to that i love it good acting good story a bit slow sometimes maybe and very realistic special effects especially with the heads very creative,POSITIVE
1587,1587,10.0,1 August 2019,"I was asked what kind of shows I like, I said, ""gritty, honest, clever, sci-fi or fantasy that exposes what we don't want to see or discuss - With humor, art, and emotion."" He suggested this show, and yes I like it. If you like it, please try The Watchmen, Doom Patrol, Sherlock, and the modern Doctor Who series.","July 26, 2019 (United States)",i was asked what kind of shows i like i said gritty honest clever scifi or fantasy that exposes what we dont want to see or discuss with humor art and emotion he suggested this show and yes i like it if you like it please try the watchmen doom patrol sherlock and the modern doctor who series,POSITIVE
1588,1588,7.0,8 August 2019,"This show is awesome, it's just what I needed, a fresh angle on superheroes, not that I'm bored with Marvel or anything, but this show shows a more dark and realistic world where ""superheroes"", exist.

It's has very decent acting, and the cast works very well. I really like the story, it's not campy or wierd, but shows how insane a world might be if superheroes actually existed.

I'm more than ready for season 2.

Anyone even the slightest into superheroes themes, and especially those looking for a darker version, should not miss this show.

It's easy to think of this show as something closer to Watchmen, rather than Marvel.

I think it's very unfortunate it's only available on AmazonPrime, since this show would have far more vievers if it was available not netflix aswell.

Don't dismiss this.","July 26, 2019 (United States)",this show is awesome its just what i needed a fresh angle on superheroes not that im bored with marvel or anything but this show shows a more dark and realistic world where superheroes exist its has very decent acting and the cast works very well i really like the story its not campy or wierd but shows how insane a world might be if superheroes actually existed im more than ready for season anyone even the slightest into superheroes themes and especially those looking for a darker version should not miss this show its easy to think of this show as something closer to watchmen rather than marvel i think its very unfortunate its only available on amazonprime since this show would have far more vievers if it was available not netflix aswell dont dismiss this,POSITIVE
1589,1589,1.0,8 August 2019,"Loved this, from the casting to the writing its just so well put together. All the characters are brilliant in particular Karl Urban who plays Billy Butcher. This is Funny, violent and NOT one for the kids. This is not the run of the mill superhero movie. Watch and enjoy you wont be disappointed.","July 26, 2019 (United States)",loved this from the casting to the writing its just so well put together all the characters are brilliant in particular karl urban who plays billy butcher this is funny violent and not one for the kids this is not the run of the mill superhero movie watch and enjoy you wont be disappointed,POSITIVE
1591,1591,10.0,14 September 2021,"This wev series is based on practical life , what if superheroes does really exist.

Do they will really help the mankind?

You will get all the answers in this web series.

Must watch. Its better than Marvels and DC's superheros movies accept Dark Knight.","July 26, 2019 (United States)",this wev series is based on practical life what if superheroes does really exist do they will really help the mankind you will get all the answers in this web series must watch its better than marvels and dcs superheros movies accept dark knight,POSITIVE
1592,1592,9.0,1 May 2020,"The Boys just blew my mind with its unique but engaging concept as I haven't seen its trailer before watching the season I thought its just another superhero season but it surprised me in a good way. They tried to show the different side of superheroes that we have never experienced before and it was quite horrific too if they go on a different path and try to harm humans, mind blowing.","July 26, 2019 (United States)",the boys just blew my mind with its unique but engaging concept as i havent seen its trailer before watching the season i thought its just another superhero season but it surprised me in a good way they tried to show the different side of superheroes that we have never experienced before and it was quite horrific too if they go on a different path and try to harm humans mind blowing,POSITIVE
1593,1593,10.0,17 July 2024,"The first season of The Boys was unlike anything you had seen on TV. It was subversive, dark, rebellious and funny. It was Punk. The show's heart was Billy Butcher, ferociously waging a war against The (Super)Man. Power corrupts, the show kept reminding us, as it mercilessly pilloried power misuse, celebrity worship and corporate hypocrisy.

But with every season, the show lost a little of its integrity, originality and freshness even as it chose to drag the story out over a few too many seasons. It felt like they had exhausted all their original ideas in the first season and kept copying them in the subsequent seasons. Only Soldier Boy's backstory and revenge arc had some of the same feel to it.

By its fourth season, The Boys has turned into run-of-the-mill hero vs villain story with little to distinguish itself.

Ratings by season: Season 1: 9 Season 2: 8 Season 3: 8 Season 4: 6.5.","July 26, 2019 (United States)",the first season of the boys was unlike anything you had seen on tv it was subversive dark rebellious and funny it was punk the shows heart was billy butcher ferociously waging a war against the superman power corrupts the show kept reminding us as it mercilessly pilloried power misuse celebrity worship and corporate hypocrisy but with every season the show lost a little of its integrity originality and freshness even as it chose to drag the story out over a few too many seasons it felt like they had exhausted all their original ideas in the first season and kept copying them in the subsequent seasons only soldier boys backstory and revenge arc had some of the same feel to it by its fourth season the boys has turned into runofthemill hero vs villain story with little to distinguish itself ratings by season season season season season,NEGATIVE
1594,1594,10.0,17 April 2020,This shows just lives from gore and violence. Is this giving you the next kick or fix? Jumping from one dark show to the next to get satisfaction by watching others explode or die? Most younger audiences don't even see how violence increased in the last 20 years in movies and shows. Negative programming of your brain reaches the next level with this show. This is just sick and perverse.,"July 26, 2019 (United States)",this shows just lives from gore and violence is this giving you the next kick or fix jumping from one dark show to the next to get satisfaction by watching others explode or die most younger audiences dont even see how violence increased in the last years in movies and shows negative programming of your brain reaches the next level with this show this is just sick and perverse,NEGATIVE
1595,1595,10.0,31 August 2019,"The concept is unique. It's a jab at popular Superhero genre, not particularly making fun of it but showing realistically what would happen if someone had that kind of powers.","July 26, 2019 (United States)",the concept is unique its a jab at popular superhero genre not particularly making fun of it but showing realistically what would happen if someone had that kind of powers,POSITIVE
1596,1596,8.0,16 September 2019,"I have not been surprised in a Movie or Series in a long time now.

I was genuinely surprised and excited by this.

I just binge watched the whole Season 1 and I have to admit this was some amazing writing and level of cinematography especially for a TV Series.

This is absolutely Fresh Original and Great!","July 26, 2019 (United States)",i have not been surprised in a movie or series in a long time now i was genuinely surprised and excited by this i just binge watched the whole season and i have to admit this was some amazing writing and level of cinematography especially for a tv series this is absolutely fresh original and great,POSITIVE
1597,1597,10.0,15 August 2019,Never mind GOT etc. - this is the best show ever!!! Hope they won't mess it up!!!!,"July 26, 2019 (United States)",never mind got etc this is the best show ever hope they wont mess it up,POSITIVE
1598,1598,6.0,4 May 2021,"Forget everything you think you know about superhero movies. This series turns it all on it's head, taking a darker turn on the superhero genre.","July 26, 2019 (United States)",forget everything you think you know about superhero movies this series turns it all on its head taking a darker turn on the superhero genre,POSITIVE
1599,1599,1.0,4 September 2020,Season 2 is really awesome. It's really funny and action is great and the plot is getting darker and darker and its exceptional.,"July 26, 2019 (United States)",season is really awesome its really funny and action is great and the plot is getting darker and darker and its exceptional,POSITIVE
1600,1600,8.0,30 July 2019,"Bravo! I used to like superhero movies when I was younger but now it seems like they're just making them left and right so I got tired of them; plus they all seem the same. This is a very refreshing new kind of super hero show. Well written, great use of music, directing, acting is great from the entire cast (rare to me in super hero shows).

There are a few moments where you think it will be a bit predictable but then there's a little twist right around the corner. The twists aren't absolutely major but they are just the right amount of surprise you need to keep you wanting to see what else happens.

Any show that I want to watch a second time from beginning to end is a great show in my book. I hope there is a second season and I hope it's as good as the first.","July 26, 2019 (United States)",bravo i used to like superhero movies when i was younger but now it seems like theyre just making them left and right so i got tired of them plus they all seem the same this is a very refreshing new kind of super hero show well written great use of music directing acting is great from the entire cast rare to me in super hero shows there are a few moments where you think it will be a bit predictable but then theres a little twist right around the corner the twists arent absolutely major but they are just the right amount of surprise you need to keep you wanting to see what else happens any show that i want to watch a second time from beginning to end is a great show in my book i hope there is a second season and i hope its as good as the first,POSITIVE
1601,1601,9.0,21 March 2021,"Great show, you will notice a lot of low scores come from people that don't like season 2, and they have horrible spelling. These are right wingers who feel targeted because a cult was called out, and Nazi's were depicted as bad people. They don't like that reality, it hurts their feelings.

The Boys is a great alternative take on superheroes. Good plot, realistic to what would happen if we actually had Superheroes in America, instead of the popular Superman crap we see on tv. Capitalism is always the true evil and it gets exploited here again on the show. Fun show, great production, great actors, great plot.","July 26, 2019 (United States)",great show you will notice a lot of low scores come from people that dont like season and they have horrible spelling these are right wingers who feel targeted because a cult was called out and nazis were depicted as bad people they dont like that reality it hurts their feelings the boys is a great alternative take on superheroes good plot realistic to what would happen if we actually had superheroes in america instead of the popular superman crap we see on tv capitalism is always the true evil and it gets exploited here again on the show fun show great production great actors great plot,POSITIVE
1602,1602,10.0,6 March 2021,Started watching this series at the start last year. The first season had me hooked the entire idea of the super heroes being the bad guys was an amazing idea and the execution was just as good. Altough season2 takes some time to start it never slows down when it does and is an amazing ride too,"July 26, 2019 (United States)",started watching this series at the start last year the first season had me hooked the entire idea of the super heroes being the bad guys was an amazing idea and the execution was just as good altough season takes some time to start it never slows down when it does and is an amazing ride too,POSITIVE
1603,1603,10.0,30 October 2020,The series starts off amazing... then quickly dries out. The writing is all over the place and so many random things happen in the good guys favor just to move the plot forward. Loaded with plot holes.,"July 26, 2019 (United States)",the series starts off amazing then quickly dries out the writing is all over the place and so many random things happen in the good guys favor just to move the plot forward loaded with plot holes,NEGATIVE
1604,1604,9.0,21 August 2019,"I started seeing this series because it was rated at 8.9 on IMDB, I thought it was really good, but it's absolutely bad. If superheroes are selling themselves for money, why don't they use their superpowers themselves to get the money they want? Why would a person with superpower, such as flying, superhuman strength, have to rely on corrupt entrepreneurs to make money? It makes no sense at all. Why represent superheroes as people so devoid of morals and virtues? As if the world didn't have enough of these kind of people? It seems to me that the need to produce content eventually generates garbage. It's unfortunate that so many people are complimenting this crap and giving it a high score, that's simply unwatchable. If the future of TV shows is this then we are lost. It's also unfortunate that very good actors like Simon Pegg, Elizabeth Shue and Anthony Star have agreed to participate in this trash , it's outrageous.","July 26, 2019 (United States)",i started seeing this series because it was rated at on imdb i thought it was really good but its absolutely bad if superheroes are selling themselves for money why dont they use their superpowers themselves to get the money they want why would a person with superpower such as flying superhuman strength have to rely on corrupt entrepreneurs to make money it makes no sense at all why represent superheroes as people so devoid of morals and virtues as if the world didnt have enough of these kind of people it seems to me that the need to produce content eventually generates garbage its unfortunate that so many people are complimenting this crap and giving it a high score thats simply unwatchable if the future of tv shows is this then we are lost its also unfortunate that very good actors like simon pegg elizabeth shue and anthony star have agreed to participate in this trash its outrageous,NEGATIVE
1605,1605,10.0,31 July 2019,"Great show, dark story and a welcome poke at the current glut of hero movies and shows.

Can't take it too seriously or get offended. It is an 18 in the UK.

I am however deeply offended by the awful accent by Karl Urban. Worst cockney since Don Cheadle and Dick Van Dyck.","July 26, 2019 (United States)",great show dark story and a welcome poke at the current glut of hero movies and shows cant take it too seriously or get offended it is an in the uk i am however deeply offended by the awful accent by karl urban worst cockney since don cheadle and dick van dyck,POSITIVE
1606,1606,10.0,10 May 2021,"Season 1: 9/10 Season 2: 7/10.

Season 2 was pretty good nothing against it just not as shocking as the first.","July 26, 2019 (United States)",season season season was pretty good nothing against it just not as shocking as the first,NEGATIVE
1607,1607,9.0,22 August 2020,"I am late to watching this but I am so happy I did. What a great series and I cant wait for the next ones.

This has superheroes in, so if you love superheroes then this is the show for you.","July 26, 2019 (United States)",i am late to watching this but i am so happy i did what a great series and i cant wait for the next ones this has superheroes in so if you love superheroes then this is the show for you,POSITIVE
1608,1608,7.0,29 July 2019,"If you love superhero shows movies watch this, even if you don't love superhero shows, watch it. Great job amazon studios, keep making shows, movies like these.","July 26, 2019 (United States)",if you love superhero shows movies watch this even if you dont love superhero shows watch it great job amazon studios keep making shows movies like these,POSITIVE
1609,1609,5.0,8 September 2019,"If there are any anime lovers out there, and if u ever watched ""My Hero ACademy"" (MHA) than this is for us guys who love it. A world where many humans are born with super powers, and where being a super heroe is normal? rings a bell?

The story flows great, the characters are awesome, and the special effects are top notch, what more can a fanof MHA wish for? Definitely recommend it, also if you never watched MHA, this is gonna grip u by the balls..","July 26, 2019 (United States)",if there are any anime lovers out there and if u ever watched my hero academy mha than this is for us guys who love it a world where many humans are born with super powers and where being a super heroe is normal rings a bell the story flows great the characters are awesome and the special effects are top notch what more can a fanof mha wish for definitely recommend it also if you never watched mha this is gonna grip u by the balls,POSITIVE
1610,1610,9.0,28 July 2019,"Takes a different turn from the comic, but it's just so good. There are laughs, scenes that are really hard to watch (trigger warnings, there are rape scenes) and gore. It holds up a real black Mirror to life, reality and comic tropes.","July 26, 2019 (United States)",takes a different turn from the comic but its just so good there are laughs scenes that are really hard to watch trigger warnings there are rape scenes and gore it holds up a real black mirror to life reality and comic tropes,POSITIVE
1611,1611,10.0,11 March 2021,This show is better than Marvel & DC movies and TV shows. I am very excited to watch the Season 3.,"July 26, 2019 (United States)",this show is better than marvel dc movies and tv shows i am very excited to watch the season,POSITIVE
1612,1612,9.0,11 August 2019,No need for the long review just watch it this show is GREAT!! just wow,"July 26, 2019 (United States)",no need for the long review just watch it this show is great just wow,POSITIVE
1613,1613,9.0,2 August 2019,"It's definitely watchable however after the first episode which deserves a 10 the rest do not. It's not the acting that's fine for the most part except Keith Urbans awful cockney accent it's trash he should of just used his own Aussie acvent I have no idea why they told him to do it, if the part required a brit why not just use a British actor instead there's plenty out there that are as good if not better than him. Most episodes are fillers, not much happens and the supes are pretty naff to be honest. But each to their own. I'm not saying it's bad it's just not that good.","July 26, 2019 (United States)",its definitely watchable however after the first episode which deserves a the rest do not its not the acting thats fine for the most part except keith urbans awful cockney accent its trash he should of just used his own aussie acvent i have no idea why they told him to do it if the part required a brit why not just use a british actor instead theres plenty out there that are as good if not better than him most episodes are fillers not much happens and the supes are pretty naff to be honest but each to their own im not saying its bad its just not that good,NEGATIVE
1614,1614,8.0,16 September 2020,Did they get new writers? disappointed thus far with the direction of the show.,"July 26, 2019 (United States)",did they get new writers disappointed thus far with the direction of the show,NEGATIVE
1615,1615,9.0,18 September 2019,"Not much to say other than.. Watch it and don't read any spoilers. It's hilariously dark.. great acting.. good FX.. well filmed.. script.. music.. it has it all.

Compared to some of the recent series coming from Netflix (i.e. The I-Land) the quality Amazon has put out with this show is astonishing.","July 26, 2019 (United States)",not much to say other than watch it and dont read any spoilers its hilariously dark great acting good fx well filmed script music it has it all compared to some of the recent series coming from netflix ie the iland the quality amazon has put out with this show is astonishing,POSITIVE
1616,1616,10.0,5 August 2019,"This show comes from a comic book series. Though when you see them, you can't help but be reminded of Marvel's Avengers ... even the tall skyscraper headquarters. However, what's interesting is that this is not really an action adventure. It's more of a drama / mystery.

The series has more to do with abuses of super-powers, corporate greed and collateral damage than anything else. It's really refreshing to see this new type story - however, it take a while to get truly engrossing.

The story starts off interesting but then lags for a few episodes. However, it really takes off near the end of episode 5, when a big secret about the drug Compound V is revealed and it keeps going till the very powerful end sequence in episode 8.

Definitely worth watching if you can sit through a slow start.","July 26, 2019 (United States)",this show comes from a comic book series though when you see them you cant help but be reminded of marvels avengers even the tall skyscraper headquarters however whats interesting is that this is not really an action adventure its more of a drama mystery the series has more to do with abuses of superpowers corporate greed and collateral damage than anything else its really refreshing to see this new type story however it take a while to get truly engrossing the story starts off interesting but then lags for a few episodes however it really takes off near the end of episode when a big secret about the drug compound v is revealed and it keeps going till the very powerful end sequence in episode definitely worth watching if you can sit through a slow start,POSITIVE
1617,1617,10.0,31 July 2019,"I had high hope's for this, based on the trailers, and it's even better than I thought it would be. NOW I HAVE TO WAIT UNTIL NEXT SEASON! Fantastic show!","July 26, 2019 (United States)",i had high hopes for this based on the trailers and its even better than i thought it would be now i have to wait until next season fantastic show,POSITIVE
1618,1618,6.0,19 October 2020,"So, I gave this a try after reading the concept of ""Anti-Superhero"" or ""Superheroes went rogue"" or ""Bad- Superheroes"" and I must say I am not disappointed at all. This right here is a great concept and creates a different Universe than the usual Marvel/DC super-heroics which we are so hitched to. The storyline keeps you hooked most of the time, even in the dull phases (only a few) you are wondering ""What next"". The plot is amazing, the characters are breathtaking, worth noting is the fact that every character has their say at some point in time. ""Billy the Butcher"" and the ""Homelander"" owns the show but there is much more to look for than these two. Both seasons are amazing and full of entertainment. Amazon pulled off a stunner, to be honest. Give this a go, not for the reviews, but to see something different than the usual so to say Marvel/DC plots.","July 26, 2019 (United States)",so i gave this a try after reading the concept of antisuperhero or superheroes went rogue or bad superheroes and i must say i am not disappointed at all this right here is a great concept and creates a different universe than the usual marveldc superheroics which we are so hitched to the storyline keeps you hooked most of the time even in the dull phases only a few you are wondering what next the plot is amazing the characters are breathtaking worth noting is the fact that every character has their say at some point in time billy the butcher and the homelander owns the show but there is much more to look for than these two both seasons are amazing and full of entertainment amazon pulled off a stunner to be honest give this a go not for the reviews but to see something different than the usual so to say marveldc plots,POSITIVE
1619,1619,3.0,7 September 2019,I would like to see him in judge dredd against the predator in the mega metropolis.,"July 26, 2019 (United States)",i would like to see him in judge dredd against the predator in the mega metropolis,POSITIVE
1620,1620,10.0,8 April 2020,"This was the best superhero TV series I've ever seen. I enjoyed the Boys more than the DC Avengers movies. Shocked, surprised and horrified constantly, the plot and characters are incredible and it's gritty! 10/10","July 26, 2019 (United States)",this was the best superhero tv series ive ever seen i enjoyed the boys more than the dc avengers movies shocked surprised and horrified constantly the plot and characters are incredible and its gritty,POSITIVE
1621,1621,9.0,25 February 2022,"I enjoyed season one and season 2. Season 2 was weaker than first season in terms of plot line and motives. But still the characters are awesome. One thing I don't like is the acting from some characters. However, it's a different spin on superhero show/film where marvel and DC have become very formulaic. I am looking forward to season 3.","July 26, 2019 (United States)",i enjoyed season one and season season was weaker than first season in terms of plot line and motives but still the characters are awesome one thing i dont like is the acting from some characters however its a different spin on superhero showfilm where marvel and dc have become very formulaic i am looking forward to season,POSITIVE
1622,1622,10.0,18 May 2020,Watchman as it should have been. One of the top series.,"July 26, 2019 (United States)",watchman as it should have been one of the top series,POSITIVE
