,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
924,924,3.0,28 February 2023,"Let me say that the production design, costumes, and music (I'm buying the soundtrack at least) were nice but not enough to hold this picture.

It seemed to want to tell the story of the beginnings of Hollywood from the silent film era to the talkies -- and those who came across it. It was crazy, crazy, CRAZY - times back then, and this film went with the crazy, decadent, drugs, deprived, sex-filled underground, euphoria and depression of it all. Good idea, but this film didn't pull it off.

I don't think it needed a better script, but it did need an hour and a half of editing as it seemed there was more to it in parts, but the continuity wasn't there. It didn't need all the over-the-top sex; we, the audience, got it the first time around kind of thing. That's what was way overdone. But it seemed like the film was getting into the lives of 'real' folks from that area but stopped short - which was also unfortunate. I didn't have enough, even after 3+ to want to care about any of them. Not even a bit, and that was unfortunate as well.

Although, I thought maybe (without big spoilers here ) -- if they took the part close to the end and placed it at the beginning of the film (while hokey and typical Hollywood tacked on) - and left the end montage at the end (yeah, I got it -- and that WAS the most interesting part to me) it would have helped.

That, and an hour and a half of editing.","December 23, 2022 (United States)",let me say that the production design costumes and music im buying the soundtrack at least were nice but not enough to hold this picture it seemed to want to tell the story of the beginnings of hollywood from the silent film era to the talkies and those who came across it it was crazy crazy crazy times back then and this film went with the crazy decadent drugs deprived sexfilled underground euphoria and depression of it all good idea but this film didnt pull it off i dont think it needed a better script but it did need an hour and a half of editing as it seemed there was more to it in parts but the continuity wasnt there it didnt need all the overthetop sex we the audience got it the first time around kind of thing thats what was way overdone but it seemed like the film was getting into the lives of real folks from that area but stopped short which was also unfortunate i didnt have enough even after to want to care about any of them not even a bit and that was unfortunate as well although i thought maybe without big spoilers here if they took the part close to the end and placed it at the beginning of the film while hokey and typical hollywood tacked on and left the end montage at the end yeah i got it and that was the most interesting part to me it would have helped that and an hour and a half of editing,NEGATIVE
925,925,5.0,28 May 2024,"This could have been a good movie. Names were changed although many events were known to have happened in various studios and with different actors and actresses. At times, this tried to be a comedy and other times it tried to be drama, but it was absurd the whole time. It was extremely messy and hard to follow. It's like they tried to tell every possible story at the same time without consistency. There was a lot happening in Hollywood between the silent film era and studios moving to ""talkies"". One of the biggest players, Fatty Arbuckle is not even mentioned. This didn't try to tell us a story so much as it tried to show the perverse nature of some areas of Hollywood.","December 23, 2022 (United States)",this could have been a good movie names were changed although many events were known to have happened in various studios and with different actors and actresses at times this tried to be a comedy and other times it tried to be drama but it was absurd the whole time it was extremely messy and hard to follow its like they tried to tell every possible story at the same time without consistency there was a lot happening in hollywood between the silent film era and studios moving to talkies one of the biggest players fatty arbuckle is not even mentioned this didnt try to tell us a story so much as it tried to show the perverse nature of some areas of hollywood,NEGATIVE
926,926,5.0,5 February 2023,"Far too self indulgent & slightly off. It's pretty. It looks nice. But it's a bit fur coat & no knickers. It looks classy but lacks...

The actors do a decent job but what with? It sort of tricks you into a belief there is a story going on. But! The reality is there is no story; nothing to grip you at least. There is also a vibe of rewriting history; maybe? If you want to show the early underbelly of Hollywood, show it. Don't dress it up in a contemporary reflection with silk & pseudo sentimentality.

It's a 5. It's average. Visually beautiful but nothing too it. All the diversity boxes were ticked but this gives it a very selective feel and probably why it lacks authenticity.

It just lacks something.","December 23, 2022 (United States)",far too self indulgent slightly off its pretty it looks nice but its a bit fur coat no knickers it looks classy but lacks the actors do a decent job but what with it sort of tricks you into a belief there is a story going on but the reality is there is no story nothing to grip you at least there is also a vibe of rewriting history maybe if you want to show the early underbelly of hollywood show it dont dress it up in a contemporary reflection with silk pseudo sentimentality its a its average visually beautiful but nothing too it all the diversity boxes were ticked but this gives it a very selective feel and probably why it lacks authenticity it just lacks something,NEGATIVE
927,927,5.0,25 February 2023,"Despite a paltry 3/10 star ranking, I do not consider ""Babylon"" a bad movie for lack of idea or effort. Showing the Hollywood transition from silent pictures to ""talkies"" is interesting, and there are indeed some valuable lessons that can be applied to the modern day tinseltown. Instead, however, director Damien Chazelle takes the ""Wolf of Wall Street"" approach here--focusing on the utter debauchery and ridiculousness of the situation and completely eschewing much of a coherent narrative whatsoever.

For a very basic overview, ""Babylon"" tells the story of the early days of Hollywood, California, when silent films were all the rage. Jack Conrad (Brad Pitt) is the format's uber-leading man, while Nellie LaRoy (Margot Robbie) & Manny Torres (Diego Calva) are up-and-comers looking to break in to the movie business. Just when the area and format look to be peaking, a new innovation takes the industry by storm: sound. Some adapt--others don't--and both the town and its players are forced to re-invent themselves.

If Chazelle had made an even half-as-much serious film about the exact same topics/subjects, I think I would have really enjoyed that ""Babylon"". I truly was fascinated by an era of Hollywood I had absolutely no knowledge of, and the themes do indeed echo up to the present day. The acting is also solid: Robbie is electric all the way through, while supporting players like Jean Smart & Jovan Adepo steal every scene they are in. Finally, a Chazelle production will always feature a rollicking soundtrack, and that's no different here.

The problem is that Chazelle's ""Babylon"" is nowhere near the one I wanted to consume. If ""La La Land"" was his love letter to Hollywood, then ""Babylon"" is his angry fever dream akin to what ""Wolf of Wall Street"" was for that industry. Those interesting themes and solid performances I mentioned above? All take a far, far back seat to depraved party scenes, crude stunts (of both fecal and vomit nature), and other metaphorical over-the-top antics. I certainly see what Chazelle was getting at--I just don't have much love or respect for that filmmaking approach.

A good litmus test for your enjoyment of ""Babylon"" will be the first 30-or-so minutes before the title card comes up. If you enjoy the raucous debauchery of that prolonged opening montage, you'll love the rest. If you find that intro to be over-the-top to the point of ridiculous, you can safely tune out--it only settles down enough to frustrate you into thinking it might be even slightly taking itself seriously before rampaging towards another wild set piece. Wash, rinse, repeat for 3 hours and 8 minutes.","December 23, 2022 (United States)",despite a paltry star ranking i do not consider babylon a bad movie for lack of idea or effort showing the hollywood transition from silent pictures to talkies is interesting and there are indeed some valuable lessons that can be applied to the modern day tinseltown instead however director damien chazelle takes the wolf of wall street approach herefocusing on the utter debauchery and ridiculousness of the situation and completely eschewing much of a coherent narrative whatsoever for a very basic overview babylon tells the story of the early days of hollywood california when silent films were all the rage jack conrad brad pitt is the formats uberleading man while nellie laroy margot robbie manny torres diego calva are upandcomers looking to break in to the movie business just when the area and format look to be peaking a new innovation takes the industry by storm sound some adaptothers dontand both the town and its players are forced to reinvent themselves if chazelle had made an even halfasmuch serious film about the exact same topicssubjects i think i would have really enjoyed that babylon i truly was fascinated by an era of hollywood i had absolutely no knowledge of and the themes do indeed echo up to the present day the acting is also solid robbie is electric all the way through while supporting players like jean smart jovan adepo steal every scene they are in finally a chazelle production will always feature a rollicking soundtrack and thats no different here the problem is that chazelles babylon is nowhere near the one i wanted to consume if la la land was his love letter to hollywood then babylon is his angry fever dream akin to what wolf of wall street was for that industry those interesting themes and solid performances i mentioned above all take a far far back seat to depraved party scenes crude stunts of both fecal and vomit nature and other metaphorical overthetop antics i certainly see what chazelle was getting ati just dont have much love or respect for that filmmaking approach a good litmus test for your enjoyment of babylon will be the first orso minutes before the title card comes up if you enjoy the raucous debauchery of that prolonged opening montage youll love the rest if you find that intro to be overthetop to the point of ridiculous you can safely tune outit only settles down enough to frustrate you into thinking it might be even slightly taking itself seriously before rampaging towards another wild set piece wash rinse repeat for hours and minutes,NEGATIVE
928,928,2.0,13 July 2024,"If La La Land was a bad parody of The Young Girls of Rochefort, Babylon is a very bad parody of Singin' in the Rain. Apart of copying scenes and dialogue from the Gene Kelly, Stanley Donen masterpiece, the rest of the script is full of sentences cliché that we have heard loads of time. I only save Jane Smart's character. The rest keep overacting as if rhey were still in a silent movie. The owners of Singin' in the Rain rights should have sued this film. I hope one day this director decides to make something original and stop copying others because this is not a tribute but a bad copy. If I m looking for a tribute of Singin' in the rain, I prefer Downton Abbey A New Era.","December 23, 2022 (United States)",if la la land was a bad parody of the young girls of rochefort babylon is a very bad parody of singin in the rain apart of copying scenes and dialogue from the gene kelly stanley donen masterpiece the rest of the script is full of sentences cliché that we have heard loads of time i only save jane smarts character the rest keep overacting as if rhey were still in a silent movie the owners of singin in the rain rights should have sued this film i hope one day this director decides to make something original and stop copying others because this is not a tribute but a bad copy if i m looking for a tribute of singin in the rain i prefer downton abbey a new era,NEGATIVE
929,929,1.0,26 May 2023,"This movie is horrible! It's full of too much sex, nudity and it is just totally ridiculous. I get what the movie is trying to do here, it's showcasing how screwed up Hollywood is, but, you know what movie I think did a better job? Once Upon A Time In Hollywood. That movie was way better. I really don't know what else to say about this. Now there are a few amusing moments in the film but it doesn't outweigh the total nonsense that is present in this film. It's nothing but meaningless trash. Meaningless trash is what this movie is. Please, do yourself a favour and don't waste your time with Babylon!","December 23, 2022 (United States)",this movie is horrible its full of too much sex nudity and it is just totally ridiculous i get what the movie is trying to do here its showcasing how screwed up hollywood is but you know what movie i think did a better job once upon a time in hollywood that movie was way better i really dont know what else to say about this now there are a few amusing moments in the film but it doesnt outweigh the total nonsense that is present in this film its nothing but meaningless trash meaningless trash is what this movie is please do yourself a favour and dont waste your time with babylon,NEGATIVE
930,930,4.0,7 February 2023,"If Russ Meyer had made this It could have been great ... But they thought they were making a serious film most of the time ... With wittier writing, a tighter story arc and an hour shorter running time this could have been great ... Its camp, but tries desperately not to be and looses it ... Its last three quarters of an hour are pointless and just plain bad, aiming for deep sentiment and failing badly, whilst trying to fit in a badly thought out decline into hell from either a horror film of an art film and failing at both ... Its a shame cos there's some great scenes and some ""decent"" acting ... Certainly nothing award worthy ... The whole Toby Maguire part should have been cut and the end needed rewriting/shooting so so badly ... Once again hollywood makes a huge mess by taking itself far too seriously ... Lets be honest, the best films do not come out of america any more and all the decent writers have migrated to online filmaking \ television ... Some crazy fan will probably recut and redub a fun 80 minute version of this and it will become a cult.","December 23, 2022 (United States)",if russ meyer had made this it could have been great but they thought they were making a serious film most of the time with wittier writing a tighter story arc and an hour shorter running time this could have been great its camp but tries desperately not to be and looses it its last three quarters of an hour are pointless and just plain bad aiming for deep sentiment and failing badly whilst trying to fit in a badly thought out decline into hell from either a horror film of an art film and failing at both its a shame cos theres some great scenes and some decent acting certainly nothing award worthy the whole toby maguire part should have been cut and the end needed rewritingshooting so so badly once again hollywood makes a huge mess by taking itself far too seriously lets be honest the best films do not come out of america any more and all the decent writers have migrated to online filmaking television some crazy fan will probably recut and redub a fun minute version of this and it will become a cult,NEGATIVE
931,931,5.0,3 February 2023,"This movie is just writers thinking ""how can we shock people?"". Anything goes to shock with no talent involved. Some of it is so childish like an elephant pooping on people. Do adults find that funny? A woman peeing on someone's chest, that'll shock 'em. Everything feels so forced. I'm not surprised this movie lost money and was a flop despite big names like Brad Pitt or Margot Robbie. This cost 78.000.000 to make and made 42.000.000 worldwide. Just like ancient Babylon it crashed. This so called movie has no purpose. There's no story, just money to throw away. It really sucks. Walked out of the theater after 40 minutes and was able to get my money back. There's no way I would have given 3 hours of my life for this. TikTok is more fun and it's free.","December 23, 2022 (United States)",this movie is just writers thinking how can we shock people anything goes to shock with no talent involved some of it is so childish like an elephant pooping on people do adults find that funny a woman peeing on someones chest thatll shock em everything feels so forced im not surprised this movie lost money and was a flop despite big names like brad pitt or margot robbie this cost to make and made worldwide just like ancient babylon it crashed this so called movie has no purpose theres no story just money to throw away it really sucks walked out of the theater after minutes and was able to get my money back theres no way i would have given hours of my life for this tiktok is more fun and its free,NEGATIVE
932,932,3.0,23 January 2023,"I understand that this is a Celebration of Old Cinema all the way up until Todays Cinema, but Please Write a Script that Has a Through Line instead of just a Bunch of Stuff Scattershot all over the Place. There were some Bright Sparks and Flashes of Light in this Movie. What a Frustrating Movie this Is.

Parts that were Good -

1. There are multiple Elements that this movie has that are Good.

2. The Margot Robbie 8 Takes Scene was the Best Part of this Movie.

3. The Opening Party 35 Minutes was Good.

4. The Margot Robbie Liquor Saloon Scene was Great.

5. Some of the Music was Good & Some of the Scenes & Shots were Shot Beautifully

Problems with the Movie -

1. The Elements just seemed Scattershot all over the Place.

2. The Brad Pitt Plotline should of been executed way better than that.

3. It's Way too Damn Long.

4. By the End, it Felt like there was No Through Line, No real Plot.

Overall, I did have a bit of Fun in Parts but this Could of Been Executed much Better than this.","December 23, 2022 (United States)",i understand that this is a celebration of old cinema all the way up until todays cinema but please write a script that has a through line instead of just a bunch of stuff scattershot all over the place there were some bright sparks and flashes of light in this movie what a frustrating movie this is parts that were good there are multiple elements that this movie has that are good the margot robbie takes scene was the best part of this movie the opening party minutes was good the margot robbie liquor saloon scene was great some of the music was good some of the scenes shots were shot beautifully problems with the movie the elements just seemed scattershot all over the place the brad pitt plotline should of been executed way better than that its way too damn long by the end it felt like there was no through line no real plot overall i did have a bit of fun in parts but this could of been executed much better than this,NEGATIVE
933,933,2.0,9 January 2023,"Even I have no idea how to start... ok, the director, imagine a guy that loves from the bottom of his hearth everything about Hollywood yet he has to write a script which happens that it has to hate Hollywood. Maybe he said NO yet the production promised him best trending actors, funds and so on. Now this guy what he had to do, to refuse such opportunity? One more thing, he has no idea about the 1920's times, particularly about LA, Hollywood. He needs something shocking, stunning, amazing yet decadent most important, scabby, disgusting, horrific. Ah, and very important, politically correct... ha ha ha, 1920's politically correct :) - bitter smile. He used raw stuff like people engulfed in feces, golden showers, nudity and explicit sexual scenes, killed/dead people everywhere, some WW kisses... like a receipt. Ah, and chaos which due to his low IQ he mistook chaos for incoherence... lame. Even if I'd like to give spoilers I couldn't mostly because I don't remember a thing of what happened on the screen three unbelievably long long hours - so please don't do the effort to go to a cinema, to spend the ticket money and most important to waste your precious time, this movie is a 100% click bait, yet if you are so stubborn please don't invite your partner, you'd feel like going to a restaurant and having the surprise to have as luxuriant meal awfully rotten food.

Now about actors, yes, Margot Robbie, simply she was forced to play like a piece of wood, stall and stupid - most probably this is going to be an ugly stamp, impossible to erase on her career. Brad Pitt you ask? He wasn't there, it is clear he didn't want to be part of this movie, yet he didn't care, he's not anymore craving about big roles.

As a conclusion, a message for Damien Chazelle - my friend, there is already a TARANTINO and surprising for you, I know, he did already - Once Upon a Time in Hollywood - you didn't know that, I'm 100% sure, yes, it is a great movie, an actual movie, you have to watch it as soon s possible, it is an amazing one!","December 23, 2022 (United States)",even i have no idea how to start ok the director imagine a guy that loves from the bottom of his hearth everything about hollywood yet he has to write a script which happens that it has to hate hollywood maybe he said no yet the production promised him best trending actors funds and so on now this guy what he had to do to refuse such opportunity one more thing he has no idea about the s times particularly about la hollywood he needs something shocking stunning amazing yet decadent most important scabby disgusting horrific ah and very important politically correct ha ha ha s politically correct bitter smile he used raw stuff like people engulfed in feces golden showers nudity and explicit sexual scenes killeddead people everywhere some ww kisses like a receipt ah and chaos which due to his low iq he mistook chaos for incoherence lame even if id like to give spoilers i couldnt mostly because i dont remember a thing of what happened on the screen three unbelievably long long hours so please dont do the effort to go to a cinema to spend the ticket money and most important to waste your precious time this movie is a click bait yet if you are so stubborn please dont invite your partner youd feel like going to a restaurant and having the surprise to have as luxuriant meal awfully rotten food now about actors yes margot robbie simply she was forced to play like a piece of wood stall and stupid most probably this is going to be an ugly stamp impossible to erase on her career brad pitt you ask he wasnt there it is clear he didnt want to be part of this movie yet he didnt care hes not anymore craving about big roles as a conclusion a message for damien chazelle my friend there is already a tarantino and surprising for you i know he did already once upon a time in hollywood you didnt know that im sure yes it is a great movie an actual movie you have to watch it as soon s possible it is an amazing one,NEGATIVE
934,934,5.0,5 February 2023,"Another ego stroking Hollywood flick about an industry rife with self-indulgent, self-congratulatory and inane movies. Dear god it was painful to watch this shambolic rubbish. I was bored witless and wondered if it was worth seeing if it developed any kind of story or direction .... then gave up at the 40 minute mark. The hint that this was only ever going to be drivel was in the opening sequence when an elephant takes a very graphic dump on his handler and it was ALL downhill from there.

I am completely clueless as to how they attracted the cast to join this venture, and can only conclude that at some point they lost a bet, and were promptly strong-armed into their roles. A tragic waste of an interesting ensemble cast. This director should not write EVER!","December 23, 2022 (United States)",another ego stroking hollywood flick about an industry rife with selfindulgent selfcongratulatory and inane movies dear god it was painful to watch this shambolic rubbish i was bored witless and wondered if it was worth seeing if it developed any kind of story or direction then gave up at the minute mark the hint that this was only ever going to be drivel was in the opening sequence when an elephant takes a very graphic dump on his handler and it was all downhill from there i am completely clueless as to how they attracted the cast to join this venture and can only conclude that at some point they lost a bet and were promptly strongarmed into their roles a tragic waste of an interesting ensemble cast this director should not write ever,NEGATIVE
935,935,4.0,19 January 2023,"My Review- Babylon

My Rating 5/10

I went through so many emotions with Damien Chazelle's new movie Babylon from loving it at times to then liking it then to sadly loathing some parts of it.

Every Director is entitled to an occasional failure late last year I was also bitterly disappointed by the Director of Call Me By Your Name Luca Guadagnino's last movie Bones and All , however Babylon or ""Babble On ""as I'm choosing to refer to this movie is entertaining and has some funny moments.

Somewhere buried in this three hour nine minute salute to movie excess that would put Baz Luhrmann to shame is probably a good movie .

Damien Chazelle who wrote and directed this movie should part company with this film's editor Tom Cross .

They both have not done any favours to Babylon's two featured stars Brad Pitt who plays a character reminiscent of the famous Silent movie actor John Gilbert or Margo Robbie who also plays a character reminiscent of Clara Bow called Nellie LaRoy.

Both give good performances with the material they have to work with and both their are worth seeing .

I have a good knowledge of the early history of Hollywood and the mid 1960's book that this movie was inspired by written by another avant - garde film director Kenneth Anger and while there certainly were scandals and debauchery in those pioneering days when the Hollywood film community was viewed with disdain by the Orange growing Californian locals as those show people that you wouldn't rent a room to.

Even the New York stage set thought it a huge comedown to appear in a moving picture.

Most Hollywood celebrities not all back then did and many still do live in a fantasy cocoon of self entitled grandeur where excess and sycophantic fandom are responsible for their artificial lifestyles being displayed for all to see .

If Damien Chazelle's intentions were to produce an affectionate homage to the Silent era of movie making he has not achieved his goal.

If his goal was to insult and demean the pioneers of the industry he is such a vital part of today he has succeeded.

I suspect his intention as a movie lover just went in the wrong direction with this overblown overlong salute to vulgarity.

His movie has a good beginning some good content somewhere in the middle and a chaotic ending with a homage to a movie that did pay an affectionate and more accurate homage to the Silent era the classic Stanley Donan Gene Kelly 1954 classic Singin 'in the Rain.

If Toby Maguire wanted a comeback movie he picked the wrong one his role as James McKay a totally repulsive human being I would have cut entirely from this movie his role is vulgar and redundant it's a pity he obviously put his money in this movie as a co - producer and I doubt he will get it back.

I must mention the two most interesting roles for me in Babylon are played by Diego Calva as Manny Torres a young Mexican immigrant who arrives in Hollywood to deliver an elephant to a party in a mansion on a hill resembling the famous Hearst Castle . Diego soon wins over Jack Conrad played by Brad Pitt and begins his climb up the movie producer ladder.

Unfortunately towards the conclusion of the movie Diego is supposed to age nearly 30 years while watching Singin'in the Rain and he hardly looks any older.

Jean Smart is very effective as the dreaded Hollywood gossip columnist Elinor St John and has the best scene in the movie when confronted by yesterdays actor Jack Conrad who's movie stardom has had its day and now is box office poison. Elinor St John tries to placate his anger by explaining great movie stars are immortal she says long after you and I are dead in a hundred years time when movie goers watch our movies we will come alive again our ghosts will live on through our movie .

Ain't that the truth ? That's why I suspect Damien Chazelle wrote that line as an attempt to make an affectionate homage to Hollywood but unfortunately he has failed in my eyes.","December 23, 2022 (United States)",my review babylon my rating i went through so many emotions with damien chazelles new movie babylon from loving it at times to then liking it then to sadly loathing some parts of it every director is entitled to an occasional failure late last year i was also bitterly disappointed by the director of call me by your name luca guadagninos last movie bones and all however babylon or babble on as im choosing to refer to this movie is entertaining and has some funny moments somewhere buried in this three hour nine minute salute to movie excess that would put baz luhrmann to shame is probably a good movie damien chazelle who wrote and directed this movie should part company with this films editor tom cross they both have not done any favours to babylons two featured stars brad pitt who plays a character reminiscent of the famous silent movie actor john gilbert or margo robbie who also plays a character reminiscent of clara bow called nellie laroy both give good performances with the material they have to work with and both their are worth seeing i have a good knowledge of the early history of hollywood and the mid s book that this movie was inspired by written by another avant garde film director kenneth anger and while there certainly were scandals and debauchery in those pioneering days when the hollywood film community was viewed with disdain by the orange growing californian locals as those show people that you wouldnt rent a room to even the new york stage set thought it a huge comedown to appear in a moving picture most hollywood celebrities not all back then did and many still do live in a fantasy cocoon of self entitled grandeur where excess and sycophantic fandom are responsible for their artificial lifestyles being displayed for all to see if damien chazelles intentions were to produce an affectionate homage to the silent era of movie making he has not achieved his goal if his goal was to insult and demean the pioneers of the industry he is such a vital part of today he has succeeded i suspect his intention as a movie lover just went in the wrong direction with this overblown overlong salute to vulgarity his movie has a good beginning some good content somewhere in the middle and a chaotic ending with a homage to a movie that did pay an affectionate and more accurate homage to the silent era the classic stanley donan gene kelly classic singin in the rain if toby maguire wanted a comeback movie he picked the wrong one his role as james mckay a totally repulsive human being i would have cut entirely from this movie his role is vulgar and redundant its a pity he obviously put his money in this movie as a co producer and i doubt he will get it back i must mention the two most interesting roles for me in babylon are played by diego calva as manny torres a young mexican immigrant who arrives in hollywood to deliver an elephant to a party in a mansion on a hill resembling the famous hearst castle diego soon wins over jack conrad played by brad pitt and begins his climb up the movie producer ladder unfortunately towards the conclusion of the movie diego is supposed to age nearly years while watching singinin the rain and he hardly looks any older jean smart is very effective as the dreaded hollywood gossip columnist elinor st john and has the best scene in the movie when confronted by yesterdays actor jack conrad whos movie stardom has had its day and now is box office poison elinor st john tries to placate his anger by explaining great movie stars are immortal she says long after you and i are dead in a hundred years time when movie goers watch our movies we will come alive again our ghosts will live on through our movie aint that the truth thats why i suspect damien chazelle wrote that line as an attempt to make an affectionate homage to hollywood but unfortunately he has failed in my eyes,NEGATIVE
936,936,3.0,11 November 2023,"The intent and the exact message of the writer/director (the same person) aren't clear and just confusing at best. What was he trying to get at? The story takes place in 1920s, but the only parts that were 1920s were the older cars (which are depicted not so impressive covered in dust), and not the people or the fashion or how they were back then (they aren't that direct especially the women). People were too skinny (in other words too modern as people aren't too skinny or obese like in modern America), oozing with fakeness and not the authenticity. I think I know why the movie wasn't successful or didn't really offset the budget of estimated $110 million even from the box office alone, and I saw this on the Netflix just today not even 1 year after the movie release in theaters. They didn't do well as it is not well made, that's why it became available not even a year after the actual release date on Netflix...it was not a hit. I can understand why, the scenes are just too far violent, story unrealistic (in a bad way oozing fakeness) and uninteresting, and nothing revealing or appealing or realistic about them; especially the scenes people supposedly died for real in the making of movies?? Yeah right, that's just murders. Umm, no, people didn't die in reality back then just like that, and not ok to lead the world to think people in poverty from the skid row were ""picked up"" (or recruited) to be treated like their lives were worthless as they either died/horrifically injured on the set...what's the message here?? Like did the director think this is something we wanted to watch and enjoy?? Seriously lacking what we want to watch, we want to be entertained, we do not want to watch horror scenes or depressive scenes one after another. Not fun or thrilling. Nothing. No stunt men back then and people were picked up on the streets to die for the movie making industry?! That never happened in reality, and it is a horrible storyline. The movie scenes look like clips of nightmares of a drug addicted or alcohol dependent movie director of some sorts, it is just not entertaining at all. The scenes aren't appealing, it evoked yuck feeling just by watching half of it. I do not recommend it. The worst part of this? Some casts are big names or up and coming like Brad Pitt (no longer cute or sexy sorry Brad) or Margot Robbie (up and coming category as she isn't famous really or special), which led me think it will be a great movie. Utterly disappointing movie not worth watching.","December 23, 2022 (United States)",the intent and the exact message of the writerdirector the same person arent clear and just confusing at best what was he trying to get at the story takes place in s but the only parts that were s were the older cars which are depicted not so impressive covered in dust and not the people or the fashion or how they were back then they arent that direct especially the women people were too skinny in other words too modern as people arent too skinny or obese like in modern america oozing with fakeness and not the authenticity i think i know why the movie wasnt successful or didnt really offset the budget of estimated million even from the box office alone and i saw this on the netflix just today not even year after the movie release in theaters they didnt do well as it is not well made thats why it became available not even a year after the actual release date on netflixit was not a hit i can understand why the scenes are just too far violent story unrealistic in a bad way oozing fakeness and uninteresting and nothing revealing or appealing or realistic about them especially the scenes people supposedly died for real in the making of movies yeah right thats just murders umm no people didnt die in reality back then just like that and not ok to lead the world to think people in poverty from the skid row were picked up or recruited to be treated like their lives were worthless as they either diedhorrifically injured on the setwhats the message here like did the director think this is something we wanted to watch and enjoy seriously lacking what we want to watch we want to be entertained we do not want to watch horror scenes or depressive scenes one after another not fun or thrilling nothing no stunt men back then and people were picked up on the streets to die for the movie making industry that never happened in reality and it is a horrible storyline the movie scenes look like clips of nightmares of a drug addicted or alcohol dependent movie director of some sorts it is just not entertaining at all the scenes arent appealing it evoked yuck feeling just by watching half of it i do not recommend it the worst part of this some casts are big names or up and coming like brad pitt no longer cute or sexy sorry brad or margot robbie up and coming category as she isnt famous really or special which led me think it will be a great movie utterly disappointing movie not worth watching,NEGATIVE
937,937,4.0,5 May 2024,"I can't believe I overlooked this one when it was released. A lot of people are raving about it now, describing Margot Robbie's character as a combination of Barbie and Harley Quinn. Personally, I really enjoyed her character throughout the movie. However, my issue lies with the film itself. It starts off strong, but unfortunately, it goes downhill from there and ends up taking over 3 hours of my time that I can never get back. All of this just to deliver a ""moral of the story"" that has always associated with the dream of being involved in Hollywood and making movies because of the magic it holds. Well, part of that magic is the editing process, and it seems like a lot of scenes in this film should have been left on the cutting room floor.

Warning to viewers: includes more than violence and sexual situations. It goes beyond that. R Kelly beyond.","December 23, 2022 (United States)",i cant believe i overlooked this one when it was released a lot of people are raving about it now describing margot robbies character as a combination of barbie and harley quinn personally i really enjoyed her character throughout the movie however my issue lies with the film itself it starts off strong but unfortunately it goes downhill from there and ends up taking over hours of my time that i can never get back all of this just to deliver a moral of the story that has always associated with the dream of being involved in hollywood and making movies because of the magic it holds well part of that magic is the editing process and it seems like a lot of scenes in this film should have been left on the cutting room floor warning to viewers includes more than violence and sexual situations it goes beyond that r kelly beyond,POSITIVE
938,938,4.0,8 May 2023,"Imagine if La La Land took a giant 💩 all over Singin' in The Rain. Poorly written characters: it shouldn't take over 1/3 of the movie to show a genuine emotion. Poorly paced plot; exhausting to watch this manic wet dream. Poorly directed: like LLL, it's all gimmicks sans talent. Why? I don't understand myself. Whiplash was brilliant. Perhaps he can only function on a smaller scale. Why not focus on what you're good at?? This is his second awful flaming pile of celluloid. Like another overly lauded director, this is tolerable because of its inserts and music. Has anyone ever watched a Stallone movie for the background action?!","December 23, 2022 (United States)",imagine if la la land took a giant all over singin in the rain poorly written characters it shouldnt take over of the movie to show a genuine emotion poorly paced plot exhausting to watch this manic wet dream poorly directed like lll its all gimmicks sans talent why i dont understand myself whiplash was brilliant perhaps he can only function on a smaller scale why not focus on what youre good at this is his second awful flaming pile of celluloid like another overly lauded director this is tolerable because of its inserts and music has anyone ever watched a stallone movie for the background action,NEGATIVE
