,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
627,627,1.0,25 November 2017,"I saw this movie many times on IMDb, but somehow I didn't want to watch it. One day my colleague from work made me a list of movies that I should watch in a lifetime. I was tired of all the new superheros movies and I wanted some good movies. This was the first one from the list and it made me realize how many wonderful stories are out there that we need to see. The movie is amazing.","November 2, 2011 (France)",i saw this movie many times on imdb but somehow i didnt want to watch it one day my colleague from work made me a list of movies that i should watch in a lifetime i was tired of all the new superheros movies and i wanted some good movies this was the first one from the list and it made me realize how many wonderful stories are out there that we need to see the movie is amazing,POSITIVE
628,628,1.0,15 January 2014,"At first, I thought that this movie is just another regular drama movie. Boy, was I wrong.

The movie is about a quadriplegic that looks for a personal assistant which will take care of him, feed him, bathe him and everything else that's needed.

After an ""assistant audition"", he chooses a rather foolish man to care for him. After a while, the main message of the movie kicks in and shows us what does true friendship mean, and what is really the stuff that we should give our attention to in our lives.

If you love a pleasant, positive, lively movie that really carries a nice message with itself, then this movie is what you're looking for.","November 2, 2011 (France)",at first i thought that this movie is just another regular drama movie boy was i wrong the movie is about a quadriplegic that looks for a personal assistant which will take care of him feed him bathe him and everything else thats needed after an assistant audition he chooses a rather foolish man to care for him after a while the main message of the movie kicks in and shows us what does true friendship mean and what is really the stuff that we should give our attention to in our lives if you love a pleasant positive lively movie that really carries a nice message with itself then this movie is what youre looking for,POSITIVE
629,629,1.0,28 August 2016,"The start of it, lord almighty, it's like it ties you to the main characters without actually explaining them to you. I first saw this movie just last night and I had to ask myself 'Maybe it was so good because of the two glasses of wine that I just had.' but no liquor can do what this movie did. To summarize, imagine sitting on a bench in a park and watching as two people grow to be friends. Nothing is forced onto them, nothing is disrupting them, and sure, they have their differences, even coming from two separate worlds entirely; but you have the chance to watch what true friendship is based upon without even realizing this is a movie. It's like sneaking in a theater and watching a ballet dancer exercising with no public. I say that I hate this movie for what it made me feel; at first it was happiness, even melancholy, seeing the characters growing to like each other; but then it was jealousy because something like this doesn't happen too often. Superbe.","November 2, 2011 (France)",the start of it lord almighty its like it ties you to the main characters without actually explaining them to you i first saw this movie just last night and i had to ask myself maybe it was so good because of the two glasses of wine that i just had but no liquor can do what this movie did to summarize imagine sitting on a bench in a park and watching as two people grow to be friends nothing is forced onto them nothing is disrupting them and sure they have their differences even coming from two separate worlds entirely but you have the chance to watch what true friendship is based upon without even realizing this is a movie its like sneaking in a theater and watching a ballet dancer exercising with no public i say that i hate this movie for what it made me feel at first it was happiness even melancholy seeing the characters growing to like each other but then it was jealousy because something like this doesnt happen too often superbe,POSITIVE
630,630,1.0,13 October 2016,"One of the best movies I have ever seen! It balances perfectly between comedy and drama and despite the ""tough"" subject it manages to make the whole story optimistic. The performances from the two main actors are brilliant...their expressions alone are priceless. Music is ideal and enriches many scenes of the movie. The jokes are ""to the point"" and hilarious and that's what makes this film stand out from others with similar drama subjects. The fact that it is inspired by a true story makes it even better as you appreciate the director's point of view. You can cry, you can laugh, you can reflect on your life, you can stay speechless...you just have to watch this!","November 2, 2011 (France)",one of the best movies i have ever seen it balances perfectly between comedy and drama and despite the tough subject it manages to make the whole story optimistic the performances from the two main actors are brillianttheir expressions alone are priceless music is ideal and enriches many scenes of the movie the jokes are to the point and hilarious and thats what makes this film stand out from others with similar drama subjects the fact that it is inspired by a true story makes it even better as you appreciate the directors point of view you can cry you can laugh you can reflect on your life you can stay speechlessyou just have to watch this,POSITIVE
632,632,9.0,27 May 2020,"The music was great, and there was some unfinished business at the end. Very comfortable movie, the story is interesting and will bring some touching.Laugh heartily for the whole scene, but suddenly burst into tears at the end.Recommend.","November 2, 2011 (France)",the music was great and there was some unfinished business at the end very comfortable movie the story is interesting and will bring some touchinglaugh heartily for the whole scene but suddenly burst into tears at the endrecommend,POSITIVE
633,633,1.0,19 January 2022,"The old saying goes: ""The best stories are the stories written by life itself."" The directing duo of Olivier Nakasha and Eric Toledano managed to correctly tell a tragicomedy based on the real story of a poor young Arab from the French ghetto and a paralyzed businessman, whom fate linked with an unexpected friendship, despite the fact that in reality they are not connected by anything, be it social status, or views on understanding life.

The charming tragicomedy ""The Untouchables"" first of all has a heart and a mind completely free from cliches about showing compassion to the disabled and other incapacitated people. The film correctly allows them, in the person of Philip, to feel like almost full-fledged people like everyone else, conveying all this in a humorous form, often bordering on disarming frankness. And this happens on the screen thanks primarily to the fascinating atmosphere created by the excellent duet of Omar Saya, who seems to have a fresh joke in his pocket, and Francois Cluzet, who masterfully makes this film a success only through facial expressions and voice. In addition, the film also touches in passing on other topics that still raise many questions in French society, whether it is unemployment among emigrants, or child crime, in between which, having the opportunity to also criticize contemporary art, which in 90% of its cases borders on a simple childish daub, but being highly appreciated by critics is given out as something brilliant.

Having finally created a life-affirming, witty, funny and charming explosion of a mixture of drama and comedy in the most effective proportions, ""Untouchables"" has become almost an ideal film for any audience and certainly one of the best French films of 2011!","November 2, 2011 (France)",the old saying goes the best stories are the stories written by life itself the directing duo of olivier nakasha and eric toledano managed to correctly tell a tragicomedy based on the real story of a poor young arab from the french ghetto and a paralyzed businessman whom fate linked with an unexpected friendship despite the fact that in reality they are not connected by anything be it social status or views on understanding life the charming tragicomedy the untouchables first of all has a heart and a mind completely free from cliches about showing compassion to the disabled and other incapacitated people the film correctly allows them in the person of philip to feel like almost fullfledged people like everyone else conveying all this in a humorous form often bordering on disarming frankness and this happens on the screen thanks primarily to the fascinating atmosphere created by the excellent duet of omar saya who seems to have a fresh joke in his pocket and francois cluzet who masterfully makes this film a success only through facial expressions and voice in addition the film also touches in passing on other topics that still raise many questions in french society whether it is unemployment among emigrants or child crime in between which having the opportunity to also criticize contemporary art which in of its cases borders on a simple childish daub but being highly appreciated by critics is given out as something brilliant having finally created a lifeaffirming witty funny and charming explosion of a mixture of drama and comedy in the most effective proportions untouchables has become almost an ideal film for any audience and certainly one of the best french films of,POSITIVE
635,635,8.0,16 July 2021,"Like critics love to say: a tour de force!

2 huge performances and a film that does everything right. Comedy, drama, life. Wow.","November 2, 2011 (France)",like critics love to say a tour de force huge performances and a film that does everything right comedy drama life wow,POSITIVE
636,636,1.0,25 July 2016,"This is an amazing movie! I think the most important thing to impress viewers in this movie is the sound. This is French movie, so the situation is Paris and of course people speak French. Most Japanese including me are not familiar with French, so French characters speak in this movie is a part of the elements which impress us strong. It sounds like music, and it tells us something which we can understand just because of we don't know French. In addition, actors facial expression is also remarkable thing for me. There are some scenes which have no dialog, only back music. In those scene, characters facial expression tells us a lot of things. And, I think the music in this movie is wonderful. The beautiful music makes us think about many things in each situation. Sound elements tells us its story so quietly, but strongly.","November 2, 2011 (France)",this is an amazing movie i think the most important thing to impress viewers in this movie is the sound this is french movie so the situation is paris and of course people speak french most japanese including me are not familiar with french so french characters speak in this movie is a part of the elements which impress us strong it sounds like music and it tells us something which we can understand just because of we dont know french in addition actors facial expression is also remarkable thing for me there are some scenes which have no dialog only back music in those scene characters facial expression tells us a lot of things and i think the music in this movie is wonderful the beautiful music makes us think about many things in each situation sound elements tells us its story so quietly but strongly,POSITIVE
637,637,8.0,25 December 2018,"Driss: Where do you find a paraplegic? Philippe: I don't know. Driss: Where you leave him.

A wealthy intellectual and adventurer experiences an accident and becomes a paraplegic. A young black applies for a job of a caretaker, but he only wants a signature to continue receiving social assistance. Nobody expected that this would result in one of the most beautiful and humorous friendships in the history of cinema. I have no objections, neither from technical nor from the essential side. This is simply a beautiful movie and the emotions it arouses will stay with you for a long time after watching. And when they begin to fade, you just need to watch it again, and again, and again. It can never bore you.

9/10","November 2, 2011 (France)",driss where do you find a paraplegic philippe i dont know driss where you leave him a wealthy intellectual and adventurer experiences an accident and becomes a paraplegic a young black applies for a job of a caretaker but he only wants a signature to continue receiving social assistance nobody expected that this would result in one of the most beautiful and humorous friendships in the history of cinema i have no objections neither from technical nor from the essential side this is simply a beautiful movie and the emotions it arouses will stay with you for a long time after watching and when they begin to fade you just need to watch it again and again and again it can never bore you,POSITIVE
639,639,1.0,16 March 2014,"The Intouchables is absolutely magnificent picture about two absolutely different people. African guy Driss is helping retarded rich French man Phillip. It would seem as a plot in nutshell, but everyone can find something special for him.

This film made a very huge impact on me. I loved everything what was happening on the screen. Acting play, directing, cinematography and all another movie stuff are excellent.

But these things are not really important, because the story of two friends will touch the soul of everyone who will watch this movie. Their friendship is based on true feelings, they are attracted to each other. Phillip as Driss learn something new from each other, they are changed in better way since their first meeting. Their friendship reminded me friendship with my best friend, so this picture left very deep full emotions for me.

Also I want to mark best thing in this movie – humor is fascinating. Nowadays all comedies are about teenagers and there sense of humor is stupid and meaningless. And in ""Intouchables"" humor is very intelligent and tastefully. Film made me laugh very hard.

It is a very lovely and kind movie about happiness. How can someone doesn't like this?","November 2, 2011 (France)",the intouchables is absolutely magnificent picture about two absolutely different people african guy driss is helping retarded rich french man phillip it would seem as a plot in nutshell but everyone can find something special for him this film made a very huge impact on me i loved everything what was happening on the screen acting play directing cinematography and all another movie stuff are excellent but these things are not really important because the story of two friends will touch the soul of everyone who will watch this movie their friendship is based on true feelings they are attracted to each other phillip as driss learn something new from each other they are changed in better way since their first meeting their friendship reminded me friendship with my best friend so this picture left very deep full emotions for me also i want to mark best thing in this movie humor is fascinating nowadays all comedies are about teenagers and there sense of humor is stupid and meaningless and in intouchables humor is very intelligent and tastefully film made me laugh very hard it is a very lovely and kind movie about happiness how can someone doesnt like this,POSITIVE
641,641,9.0,10 January 2019,"One of the most touching and hilariously funny films I've seen. Doesn't need to be remade just so people don't have to read the subtitles, I hate subtitles but still found this an amazing film.","November 2, 2011 (France)",one of the most touching and hilariously funny films ive seen doesnt need to be remade just so people dont have to read the subtitles i hate subtitles but still found this an amazing film,POSITIVE
642,642,8.0,26 March 2020,Its very funny and dramatic. you should watch the film.,"November 2, 2011 (France)",its very funny and dramatic you should watch the film,POSITIVE
643,643,9.0,25 September 2021,"Everything about this film is so pretty.

The story is beautiful to begin with but the film itself is enjoyable. The tension is carried out amazingly and how the music is used to portray the characters emotions is sensational.

I definitely recommend this film to all.","November 2, 2011 (France)",everything about this film is so pretty the story is beautiful to begin with but the film itself is enjoyable the tension is carried out amazingly and how the music is used to portray the characters emotions is sensational i definitely recommend this film to all,POSITIVE
644,644,8.0,2 September 2016,"At the advice of a friend, and with a boring sounding plot-line, I was delightfully surprised - from start to finish. I never would have thought at film about a quadriplegic man, forming a friendship with an unusual caretaker of sorts, would remind me of the beauty of foreign cinema.

It is nuanced, witty, unpredictable and true artistic/creative expression. It is also quite humorous, adding lightness and hope to the situation at hand.

What the characters seem to lack in terms of life circumstances is certainly made up for, and carefully shown, in a new and inspiring light. It left me thinking about how different we all are, on the inside, and within relative contexts.

Absolutely a gem of a film; one of the best I've ever seen.","November 2, 2011 (France)",at the advice of a friend and with a boring sounding plotline i was delightfully surprised from start to finish i never would have thought at film about a quadriplegic man forming a friendship with an unusual caretaker of sorts would remind me of the beauty of foreign cinema it is nuanced witty unpredictable and true artisticcreative expression it is also quite humorous adding lightness and hope to the situation at hand what the characters seem to lack in terms of life circumstances is certainly made up for and carefully shown in a new and inspiring light it left me thinking about how different we all are on the inside and within relative contexts absolutely a gem of a film one of the best ive ever seen,POSITIVE
645,645,8.0,8 November 2016,"I haven't ever seen the movie so naive and real like this. nothing is fake in this movie and this makes it different from others. I think it's the best comedy ever and I think even 8.6 from IMDb is underrated for this movie. The fact that the movie was based on true story and real people made it great. The actors and all cast & crew worked very well even brilliant so I can watch this movie again and again. This is one of most unique, beautiful and honest friendship ever committed to film. Oscar-worthy movie and it's the most disappointment of the year that movie didn't get it. I think Hollywood should learn how to make movies like that.","November 2, 2011 (France)",i havent ever seen the movie so naive and real like this nothing is fake in this movie and this makes it different from others i think its the best comedy ever and i think even from imdb is underrated for this movie the fact that the movie was based on true story and real people made it great the actors and all cast crew worked very well even brilliant so i can watch this movie again and again this is one of most unique beautiful and honest friendship ever committed to film oscarworthy movie and its the most disappointment of the year that movie didnt get it i think hollywood should learn how to make movies like that,POSITIVE
646,646,1.0,20 April 2020,This film is one of best comedian film ever Iwill put it beside rush hour ...the story is very simple but what make this film better than other is omar sy funny scene along all the movie from first scene till the end,"November 2, 2011 (France)",this film is one of best comedian film ever iwill put it beside rush hour the story is very simple but what make this film better than other is omar sy funny scene along all the movie from first scene till the end,POSITIVE
647,647,1.0,28 November 2019,"You are the man Driss !!! Best man, iron man, big heart real man !!","November 2, 2011 (France)",you are the man driss best man iron man big heart real man,POSITIVE
648,648,1.0,17 January 2019,"I CANT believe it has a 57 on metascore. Unreal that ""critics"" would give a 20/100 to this masterpiece... anyways....","November 2, 2011 (France)",i cant believe it has a on metascore unreal that critics would give a to this masterpiece anyways,POSITIVE
649,649,1.0,24 October 2014,"I really enjoyed watching this movie because in my opinion it covers a very original theme. Included in the theme, I found multiple aspects from the movie which encourage you and make you want to watch it twice again. To begin with, we have here a French comedy-drama which alternates between the miserable life of a quadriplegic man and the friendship he builds up with his assistant. Another aspect that I'm sure that you all will love from this movie is the amount of funny dialogues and moments. I strongly recommend this movie for any type of public as it doesn't contain any bad content.

i like it i like it like i like it i like it i like it i like it i like it i like it i like it i like it i like it.","November 2, 2011 (France)",i really enjoyed watching this movie because in my opinion it covers a very original theme included in the theme i found multiple aspects from the movie which encourage you and make you want to watch it twice again to begin with we have here a french comedydrama which alternates between the miserable life of a quadriplegic man and the friendship he builds up with his assistant another aspect that im sure that you all will love from this movie is the amount of funny dialogues and moments i strongly recommend this movie for any type of public as it doesnt contain any bad content i like it i like it like i like it i like it i like it i like it i like it i like it i like it i like it i like it,POSITIVE
650,650,8.0,12 February 2021,Should be on the National curriculum. Equally diversity inclusion.,"November 2, 2011 (France)",should be on the national curriculum equally diversity inclusion,POSITIVE
651,651,8.0,30 March 2020,"The camaraderie that transcends race and class, the emotional warmth, the nuanced and moving story, and the superb soundtrack that makes people laugh and cry, makes me want to aftertaste again and again.","November 2, 2011 (France)",the camaraderie that transcends race and class the emotional warmth the nuanced and moving story and the superb soundtrack that makes people laugh and cry makes me want to aftertaste again and again,POSITIVE
652,652,8.0,5 July 2014,"Review: What a brilliant movie. The storyline is excellent and the acting was spot on. I didn't know what to expect from this movie, as I'm not one that follows foreign cinema that much, but after hearing excellent reviews from fellow movie goers, I thought that I would give it a chance and man, am I glad that I did. The director brought these 2 complete different worlds together brilliantly and the mixture of humour and drama kept the film interesting throughout. I don't know how close this movie is to the real story about these 2 extraordinary men is, but it's amazing that such a rich man was prepared to give a down and out benefit claimer, a chance of a lifetime and boy, didn't he handle it well. It's been a long time since I have enjoyed a movie so much and judging by its takings at the box office, I'm not the only one. A Great Watch!

Round-Up: Since the release of this movie, Omar Sy, the helper, has starred in the new X Men and has been casted for the new Jurassic Park which isn't bad for someone who was completely unknown. I mist hope that he keeps all of his good qualities and that he doesn't get brainwashed by Hollywood. As for Francois Cluzet, the guy in the wheelchair, it doesn't look like he is going to crossover anytime soon, but he was brilliant in this movie. Anyway, I'm sure that Hollywood will be taking this concept and making there own version soon, but this is one of those movies that shouldn't be touched because your never going to get the same chemistry as the director captured.

Budget: N/A Worldwide Gross: $430million (WOW!)

I recommend this movie to people who are into there deep comedic dramas about a man from the hood looking after a wealthy quadriplegic. 8/10","November 2, 2011 (France)",review what a brilliant movie the storyline is excellent and the acting was spot on i didnt know what to expect from this movie as im not one that follows foreign cinema that much but after hearing excellent reviews from fellow movie goers i thought that i would give it a chance and man am i glad that i did the director brought these complete different worlds together brilliantly and the mixture of humour and drama kept the film interesting throughout i dont know how close this movie is to the real story about these extraordinary men is but its amazing that such a rich man was prepared to give a down and out benefit claimer a chance of a lifetime and boy didnt he handle it well its been a long time since i have enjoyed a movie so much and judging by its takings at the box office im not the only one a great watch roundup since the release of this movie omar sy the helper has starred in the new x men and has been casted for the new jurassic park which isnt bad for someone who was completely unknown i mist hope that he keeps all of his good qualities and that he doesnt get brainwashed by hollywood as for francois cluzet the guy in the wheelchair it doesnt look like he is going to crossover anytime soon but he was brilliant in this movie anyway im sure that hollywood will be taking this concept and making there own version soon but this is one of those movies that shouldnt be touched because your never going to get the same chemistry as the director captured budget na worldwide gross million wow i recommend this movie to people who are into there deep comedic dramas about a man from the hood looking after a wealthy quadriplegic,POSITIVE
654,654,1.0,12 April 2013,"Inspired by a true story, The Intouchables follows the friendship between a rich man paralyzed from the neck down, and the man who aids him in his daily life.

The story itself is not overly special, and it's been done better many times before, but the movie rises above the mostly standard quality thanks mainly to the rich chemistry between the two lead actors. Their interactions are strong, humorous, and sincere, much to the film's benefit. It's a feel good movie, and just as enjoyable as a feel good movie can be.

**** / *****","November 2, 2011 (France)",inspired by a true story the intouchables follows the friendship between a rich man paralyzed from the neck down and the man who aids him in his daily life the story itself is not overly special and its been done better many times before but the movie rises above the mostly standard quality thanks mainly to the rich chemistry between the two lead actors their interactions are strong humorous and sincere much to the films benefit its a feel good movie and just as enjoyable as a feel good movie can be,POSITIVE
655,655,1.0,15 June 2020,"They were very considerate of each other, and that was where the tears came in. Philip knew that little Black brother would have to take care of his family and would not be able to be with a disabled man for ever, so he reluctantly gave him up and left his life to ruin. Little black brother finally wanted to leave the uncle before also for the uncle to find true love just let go, when they separate each other but are used to each other in the side,","November 2, 2011 (France)",they were very considerate of each other and that was where the tears came in philip knew that little black brother would have to take care of his family and would not be able to be with a disabled man for ever so he reluctantly gave him up and left his life to ruin little black brother finally wanted to leave the uncle before also for the uncle to find true love just let go when they separate each other but are used to each other in the side,POSITIVE
657,657,1.0,5 August 2017,"I have seen this movie tonight at a preview session as the official french national release is set on 2011, November 2nd. Eric Toledano and Olivier Nakashe, accompanied by the lead actor Omar Sy were meeting the audience and cheerfully answering questions.

The movie is very well written. Although opening on a flash-forward, it is fairly classic comedy about the meeting of two opposite people who were very unlikely to meet. The first one is a paraplegic white middle aged very rich and lonely man, the other one is a young black, poor, unemployed, coming from poor suburbs and a very large family.

What makes the quality of the film, beside the humour present in every scene in which Omar Sy appears (actually most of the film), is the emotion you can feel, through increasingly attaching characters.

The story is based upon a true story, and real characters.

If you want to watch and enjoyable comedy, with very touching moments, this is a must go.

There are interesting insights about arts as well (paintings, classical music, and funk music). What is art? What is its use?","November 2, 2011 (France)",i have seen this movie tonight at a preview session as the official french national release is set on november nd eric toledano and olivier nakashe accompanied by the lead actor omar sy were meeting the audience and cheerfully answering questions the movie is very well written although opening on a flashforward it is fairly classic comedy about the meeting of two opposite people who were very unlikely to meet the first one is a paraplegic white middle aged very rich and lonely man the other one is a young black poor unemployed coming from poor suburbs and a very large family what makes the quality of the film beside the humour present in every scene in which omar sy appears actually most of the film is the emotion you can feel through increasingly attaching characters the story is based upon a true story and real characters if you want to watch and enjoyable comedy with very touching moments this is a must go there are interesting insights about arts as well paintings classical music and funk music what is art what is its use,POSITIVE
658,658,9.0,20 November 2020,"This movie made me smile more than anything has done the past few weeks, it's really well made, great performances, fantastic score, and beautiful screenplay. More candid and sincere than most feel-good cinema.","November 2, 2011 (France)",this movie made me smile more than anything has done the past few weeks its really well made great performances fantastic score and beautiful screenplay more candid and sincere than most feelgood cinema,POSITIVE
659,659,9.0,13 August 2024,"Intouchables (2011) is a heartwarming and uplifting film that earns an 8/10 for its engaging storytelling and exceptional performances, though it could be even better. Omar Sy shines as Driss, bringing energy and humor to the role, while François Cluzet delivers a nuanced performance as the paralyzed Philippe. The chemistry between the two leads is the film's greatest strength, making their unlikely friendship feel authentic and moving. The cinematography effectively captures the contrasting worlds of the characters, and the soundtrack adds a lively rhythm to the narrative. However, the film occasionally leans too heavily on clichés, and certain emotional beats feel somewhat predictable, preventing it from reaching its full potential. Overall, it's a delightful and memorable watch that leaves a lasting impact.","November 2, 2011 (France)",intouchables is a heartwarming and uplifting film that earns an for its engaging storytelling and exceptional performances though it could be even better omar sy shines as driss bringing energy and humor to the role while françois cluzet delivers a nuanced performance as the paralyzed philippe the chemistry between the two leads is the films greatest strength making their unlikely friendship feel authentic and moving the cinematography effectively captures the contrasting worlds of the characters and the soundtrack adds a lively rhythm to the narrative however the film occasionally leans too heavily on clichés and certain emotional beats feel somewhat predictable preventing it from reaching its full potential overall its a delightful and memorable watch that leaves a lasting impact,POSITIVE
660,660,8.0,25 March 2021,"Beautiful movie. Emotional, funny. Impossible not to get excited.","November 2, 2011 (France)",beautiful movie emotional funny impossible not to get excited,POSITIVE
664,664,1.0,22 July 2019,"This film is a masterpiece with all the meanings of acting, music and directing","November 2, 2011 (France)",this film is a masterpiece with all the meanings of acting music and directing,POSITIVE
665,665,8.0,26 January 2020,"I don't like comedies.

But this movie shows clearly, that a comedy doesnt need to follow the Hollywood Jim Carrey, Adam Sandler over-obvious sitcom comedy-style. Instead, the fun lies in the smart, quick and witty conversations that could very well happen between people that really likes eachother, living as humans with real ups and downs in life.

Very highly recommended!","November 2, 2011 (France)",i dont like comedies but this movie shows clearly that a comedy doesnt need to follow the hollywood jim carrey adam sandler overobvious sitcom comedystyle instead the fun lies in the smart quick and witty conversations that could very well happen between people that really likes eachother living as humans with real ups and downs in life very highly recommended,POSITIVE
668,668,9.0,28 December 2012,"If you are looking for a feel good movie that has also deep meaning and true characters, look no further: Intouchables is for you. It is the story of the friendship between a very rich white paraplegic and his low class dark skinned caretaker. Best of all, it is based on a true story, something that brings an extra bit of authenticity to the film, not that the excellent play of the actors needed more.

Now, at times it seems too idealistic and probably it is, with the ""lord"" giving a chance to the ""peasant"" and then becoming friends when intimate enough to learn about each other; a bit like a fairy tale. And I am sure some of the film is just invented. But it doesn't matter. The idea is true, the acting is true and the characters bring a lot of humour and compassion into it.

All in all a very nice movie, one that can bring a little joy in an all too serious and dark world.","November 2, 2011 (France)",if you are looking for a feel good movie that has also deep meaning and true characters look no further intouchables is for you it is the story of the friendship between a very rich white paraplegic and his low class dark skinned caretaker best of all it is based on a true story something that brings an extra bit of authenticity to the film not that the excellent play of the actors needed more now at times it seems too idealistic and probably it is with the lord giving a chance to the peasant and then becoming friends when intimate enough to learn about each other a bit like a fairy tale and i am sure some of the film is just invented but it doesnt matter the idea is true the acting is true and the characters bring a lot of humour and compassion into it all in all a very nice movie one that can bring a little joy in an all too serious and dark world,POSITIVE
670,670,1.0,19 January 2022,It's my favorite movie. Very touching and every time makes you cry like the first time. The film makes you think and completely rethink everything. I am sure that each of you will like it and I definitely recommend it for viewing.,"November 2, 2011 (France)",its my favorite movie very touching and every time makes you cry like the first time the film makes you think and completely rethink everything i am sure that each of you will like it and i definitely recommend it for viewing,POSITIVE
671,671,1.0,16 June 2021,"A great movie and a touching story, they both changed each other's lives. Great friendship.","November 2, 2011 (France)",a great movie and a touching story they both changed each others lives great friendship,POSITIVE
672,672,9.0,13 January 2022,"Such a great, fun and touching movie. They should definitely make 2 or 3 more. The story is good and the couple movie is exciting. Just love the movie and the complete setup!","November 2, 2011 (France)",such a great fun and touching movie they should definitely make or more the story is good and the couple movie is exciting just love the movie and the complete setup,POSITIVE
673,673,8.0,10 January 2014,I think this movie is perfect.because some french movies and actors are improve and become better such as jean Reno.jean Dujardin.jean Paul Belmondo and... movies like the crimson rivers and ... these are show that french cinema going to be best in Europe.this movie has a new part that are not repetitive and make audience happy or sad in different locations and this is rare in other french movies i think. France has a valuable stories and author and producers can use them to make a good films.however we can see this in many movies like Les Miserables and ... . but i wish french use them to make movies in future. For being the best we should use the best.If french producers use famous actors and actresses in their films and use good screenplays like intouchables screenplay they should be best in world also.,"November 2, 2011 (France)",i think this movie is perfectbecause some french movies and actors are improve and become better such as jean renojean dujardinjean paul belmondo and movies like the crimson rivers and these are show that french cinema going to be best in europethis movie has a new part that are not repetitive and make audience happy or sad in different locations and this is rare in other french movies i think france has a valuable stories and author and producers can use them to make a good filmshowever we can see this in many movies like les miserables and but i wish french use them to make movies in future for being the best we should use the bestif french producers use famous actors and actresses in their films and use good screenplays like intouchables screenplay they should be best in world also,POSITIVE
674,674,9.0,31 October 2018,"The french at their best, its outstanding movie, i have seen it 5 times and everytime i see it, i cry","November 2, 2011 (France)",the french at their best its outstanding movie i have seen it times and everytime i see it i cry,POSITIVE
677,677,8.0,14 November 2020,"In this film, two different generations collide who, over the course of some circumstances, communicate with each other and the characters do not do it badly. I am happy that in this film, two so different layers of society find a common language ,they both become more than just an employer and an employee. The only thing I didn't like is that the script doesn't contain any unexpected twists. The soundtrack is perfectly matched to this movie. I recommend watching it to everyone because the film is quite family and funny","November 2, 2011 (France)",in this film two different generations collide who over the course of some circumstances communicate with each other and the characters do not do it badly i am happy that in this film two so different layers of society find a common language they both become more than just an employer and an employee the only thing i didnt like is that the script doesnt contain any unexpected twists the soundtrack is perfectly matched to this movie i recommend watching it to everyone because the film is quite family and funny,POSITIVE
678,678,1.0,7 May 2015,"Very intellectual movie, one of the greatest foreign movie gems out there.

Even tho the movie is french, and we don't get all the literary techniques, you don't lose as much as a hair strand of the complete vibe of the movie with subtitles.

The mix of nice scenery, good actors and a great plot, is the recipe for a funny, motivating and exceptionally entertaining movie to watch.

It is not all about funny moments, but also get a hint of real trueness, it shows you the raw reality that all, even poor and rich, can get affected by.

Go watch it to see it for yourself! I didn't want to spoil anything here, but I greatly recommend it .","November 2, 2011 (France)",very intellectual movie one of the greatest foreign movie gems out there even tho the movie is french and we dont get all the literary techniques you dont lose as much as a hair strand of the complete vibe of the movie with subtitles the mix of nice scenery good actors and a great plot is the recipe for a funny motivating and exceptionally entertaining movie to watch it is not all about funny moments but also get a hint of real trueness it shows you the raw reality that all even poor and rich can get affected by go watch it to see it for yourself i didnt want to spoil anything here but i greatly recommend it,POSITIVE
679,679,1.0,17 February 2021,"A really Heart Warming film, definitely a feel good film. No real climax to the movie, yet it doesn't matter that much. Lovely watch","November 2, 2011 (France)",a really heart warming film definitely a feel good film no real climax to the movie yet it doesnt matter that much lovely watch,POSITIVE
