,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
991,991,10.0,6 April 2014,"I just finished watching friends. I can not believe that it has ended. one of the best shows I have ever scene and perhaps will remain the best ever. I have learned many things from this show, the most important one is ""Cherish each and every moment with your friends, they will always be there for you"".....'sure...where????' LOL. Okay so the ending was very unexpected and i must say it was very emotional too. I felt like crying but was laughing my ass off as well! I simply can not stop myself from praising the show every now and then. The plot, characters, story line etc was just perfect. I miss the show already :( I hope that they make new seasons.","September 22, 1994 (United States)",i just finished watching friends i can not believe that it has ended one of the best shows i have ever scene and perhaps will remain the best ever i have learned many things from this show the most important one is cherish each and every moment with your friends they will always be there for yousurewhere lol okay so the ending was very unexpected and i must say it was very emotional too i felt like crying but was laughing my ass off as well i simply can not stop myself from praising the show every now and then the plot characters story line etc was just perfect i miss the show already i hope that they make new seasons,POSITIVE
992,992,10.0,21 April 2021,"All the characters played their roles perfectly. I have seen each episode many times, and I still laugh like I just saw it for the first time. Literally, one of the best shows ever.","September 22, 1994 (United States)",all the characters played their roles perfectly i have seen each episode many times and i still laugh like i just saw it for the first time literally one of the best shows ever,POSITIVE
993,993,10.0,15 April 2014,"Absolutely brilliant!! I love this show!! I must have seen every episode at least 3 times and it never fails to make me laugh.

The characters are brilliant, lovable and funny it there own ways. My personal favourite is Phoebe because she is crazy and funny (she reminds me a bit of myself!!).

This show is brilliantly written and will still be hilarious in 20 years.

It is also a show that knew when to stop. Too many TV shows go on too long and aren't funny anymore. With Friends, every series is funny and perfectly written.","September 22, 1994 (United States)",absolutely brilliant i love this show i must have seen every episode at least times and it never fails to make me laugh the characters are brilliant lovable and funny it there own ways my personal favourite is phoebe because she is crazy and funny she reminds me a bit of myself this show is brilliantly written and will still be hilarious in years it is also a show that knew when to stop too many tv shows go on too long and arent funny anymore with friends every series is funny and perfectly written,POSITIVE
994,994,10.0,21 September 2020,"If you have not seen friends, your life is just incomplete. And once you watch it, you will watch it again, and again, until you become a part of friends. this show has been with me in pain, in joy, in sorrow, in happiness, this has been a part of me getting out of my depression. This stupid old cranky cliché tv show made me cry so many times, made me laugh in my sleep. I cannot imagine my life without this show. As i am writing this review, i am getting tears in my eye, that i will not see another series of Friends again. The magic happened only once in the entire history of humankind. I cannot even watch the last episode these days. I just cannot. I know, it is not very manly, but i am going to cry, a 35 year old adult man, is going to stay very sad for some time, if i watch that episode. If you have never watched it, it doesn't matter who you are, how old you are, you can be 3 or 73, please watch this show. This will heal you and help you in ways you cannot imagine. I mean i have friends who says slangs and abuses with each sentence they pronounce, but even they come to my house to watch this. This is just the best thing.","September 22, 1994 (United States)",if you have not seen friends your life is just incomplete and once you watch it you will watch it again and again until you become a part of friends this show has been with me in pain in joy in sorrow in happiness this has been a part of me getting out of my depression this stupid old cranky cliché tv show made me cry so many times made me laugh in my sleep i cannot imagine my life without this show as i am writing this review i am getting tears in my eye that i will not see another series of friends again the magic happened only once in the entire history of humankind i cannot even watch the last episode these days i just cannot i know it is not very manly but i am going to cry a year old adult man is going to stay very sad for some time if i watch that episode if you have never watched it it doesnt matter who you are how old you are you can be or please watch this show this will heal you and help you in ways you cannot imagine i mean i have friends who says slangs and abuses with each sentence they pronounce but even they come to my house to watch this this is just the best thing,NEGATIVE
996,996,9.0,8 October 2020,"Friends had great, and not so great moments. Mainly everything after season eight finale. I still can't believe how it lost its spark, so close to the finish line. Writers were desperately trying to give characters closure. But did they really needed any? As far as I'm concerned, the show worked best by not overthinking things. And the best episodes involved a contest, a feud, a random basketball game, or a secret discovered. The show worked best, without a safety net. To me it is the most iconic 90s series. And has such a brilliant aura. It simply lifts your spirit up, whenever you need it the most. The theme song is corny and repetitive, but you wouldn't dare imagining the episodes without it. I don't get some of the hate these characters get, especially today. But I definitely remember that Joey got on my nerves, very often. And its no secret the worst plot of the series, involved him and another « hated » main character. Things were at their best for the show, through seasons 2 to 6. Then it slowly declined, to reach its « full potential » by season 9. Season 1 is good, but still leaves me more or less satisfied, each time. And season 3, has storylines I don't like. Season 2, 4 and 5, however, are my favorite, and most watched years of them all. I'm not going to list my favorite moments and episodes, though. It would take forever, and I'm sure I would still not be satisfied with it. As they tend to change a lot over the years. But people can keep whatever show they think is best. To me, this one is it. For its effectiveness, ensemble cast and the era it represents.","September 22, 1994 (United States)",friends had great and not so great moments mainly everything after season eight finale i still cant believe how it lost its spark so close to the finish line writers were desperately trying to give characters closure but did they really needed any as far as im concerned the show worked best by not overthinking things and the best episodes involved a contest a feud a random basketball game or a secret discovered the show worked best without a safety net to me it is the most iconic s series and has such a brilliant aura it simply lifts your spirit up whenever you need it the most the theme song is corny and repetitive but you wouldnt dare imagining the episodes without it i dont get some of the hate these characters get especially today but i definitely remember that joey got on my nerves very often and its no secret the worst plot of the series involved him and another hated main character things were at their best for the show through seasons to then it slowly declined to reach its full potential by season season is good but still leaves me more or less satisfied each time and season has storylines i dont like season and however are my favorite and most watched years of them all im not going to list my favorite moments and episodes though it would take forever and im sure i would still not be satisfied with it as they tend to change a lot over the years but people can keep whatever show they think is best to me this one is it for its effectiveness ensemble cast and the era it represents,POSITIVE
997,997,10.0,22 September 2020,"The show may is released in the 90s but it has elements of humour which you are going to laugh at . It's a show that even if you have a bad day then it will cheer you up. I am sure the upcoming generations will also be glued to this show . I would just recommend to not go into the details of the scene , goof ups & just enjoy the show . Having said that there are certain jokes related to Indians which certainly we can forgive but can't ignore","September 22, 1994 (United States)",the show may is released in the s but it has elements of humour which you are going to laugh at its a show that even if you have a bad day then it will cheer you up i am sure the upcoming generations will also be glued to this show i would just recommend to not go into the details of the scene goof ups just enjoy the show having said that there are certain jokes related to indians which certainly we can forgive but cant ignore,POSITIVE
998,998,9.0,21 January 2016,"One of the best comedies and characters out there which keeps me alive during stressful days. Its an addiction as well as memory u will never forget for your whole life. A must must watch for everyone. The stars include Courteney Cox, David Schwimmer, Lisa Kudrow, Matt LeBlanc and Matthew Perry. At its best, Friends operates like a first-rate Broadway farce, complete with slamming doors, twisty plots, and intricately strung together jokes. And even when it's not at its best, the crack acting and piquant punchlines give Friends a momentum and charm that win you over even if you're not laughing and finally LeBlanc is a rarity - a hunk with a gift for deadpan comedy .","September 22, 1994 (United States)",one of the best comedies and characters out there which keeps me alive during stressful days its an addiction as well as memory u will never forget for your whole life a must must watch for everyone the stars include courteney cox david schwimmer lisa kudrow matt leblanc and matthew perry at its best friends operates like a firstrate broadway farce complete with slamming doors twisty plots and intricately strung together jokes and even when its not at its best the crack acting and piquant punchlines give friends a momentum and charm that win you over even if youre not laughing and finally leblanc is a rarity a hunk with a gift for deadpan comedy,POSITIVE
999,999,8.0,26 March 2024,"Do you ever have something everyone seems to love but you just can't figure out the draw? That's Friends for me, though over the years I've learned to feign enjoyment for the show for the sake of social cohesion.

It's simply not very funny, especially 25+ years later, except for a couple of Chandler's jokes. The acting is poor and the show is boring as the six friends sit in their apartment talking to each other; the season bylines are who will date who. I know it was the 90's but the show is just so bland.

I've seen every episode of every season and tried rewatching a few after Matthew Perry tragically died. I really wanted to change my mind.....but it's still bad. There is so much better television out there. It was bad then and it is bad now.

The best thing about this show back in the day was we were closer to watching Seinfeld.","September 22, 1994 (United States)",do you ever have something everyone seems to love but you just cant figure out the draw thats friends for me though over the years ive learned to feign enjoyment for the show for the sake of social cohesion its simply not very funny especially years later except for a couple of chandlers jokes the acting is poor and the show is boring as the six friends sit in their apartment talking to each other the season bylines are who will date who i know it was the s but the show is just so bland ive seen every episode of every season and tried rewatching a few after matthew perry tragically died i really wanted to change my mindbut its still bad there is so much better television out there it was bad then and it is bad now the best thing about this show back in the day was we were closer to watching seinfeld,NEGATIVE
1000,1000,8.0,6 June 1999,"This show is certainly funny but it doesn't, as the viewer above indicated, portray my ""friends."" I love my friends and I love this show, but these people are TV people. Fine for fantasy...but it is not a realistic portrayal of life. I'm not complaining, just responding to a previous comment.

Here are some facts: 1) There is no way an unemployed singer (Phoebe), an unemployed fashion plate/waitress (Rachel) and a chef could live in a multi-bedroom apt. with a fabulous view in NYC. It would cost $6,000/month! Are you telling me that one person is paying for it all?

2) Across the hall, the rarely employed actor and the statistician are going to foot the rent on that place? Not.

3) Do you know a lot of people that carry their brother's child? And that have the same name as their mother?

4) If they are all vaguely employed (some more than others), how do they have time to constantly be sitting around, drinking coffee, listening to Phoebe sing, chilling at the girls' apt., etc.? People work.

I'm sure I have more, but I have to go do real things now. Anyway, my point is only that this is NOT a realistic picture of life in a major metropolitan U.S. city. It costs too much to have that much leisure time.

Realism aside, I like the show, I watch it. It's great, etc. I'm not busting the show, just the statement that it, in any way, reflects reality.","September 22, 1994 (United States)",this show is certainly funny but it doesnt as the viewer above indicated portray my friends i love my friends and i love this show but these people are tv people fine for fantasybut it is not a realistic portrayal of life im not complaining just responding to a previous comment here are some facts there is no way an unemployed singer phoebe an unemployed fashion platewaitress rachel and a chef could live in a multibedroom apt with a fabulous view in nyc it would cost month are you telling me that one person is paying for it all across the hall the rarely employed actor and the statistician are going to foot the rent on that place not do you know a lot of people that carry their brothers child and that have the same name as their mother if they are all vaguely employed some more than others how do they have time to constantly be sitting around drinking coffee listening to phoebe sing chilling at the girls apt etc people work im sure i have more but i have to go do real things now anyway my point is only that this is not a realistic picture of life in a major metropolitan us city it costs too much to have that much leisure time realism aside i like the show i watch it its great etc im not busting the show just the statement that it in any way reflects reality,POSITIVE
1001,1001,9.0,23 September 2020,"Indeed one of the shows that lightens up and rejuvenates you. Even a slightest sad moment gets taken away if you happen to watch one episode of Friends. I have seen all seasons thrice and every time I see it, it just doesn't disappoint... Kudos to the entire team. Wish this would never end!!","September 22, 1994 (United States)",indeed one of the shows that lightens up and rejuvenates you even a slightest sad moment gets taken away if you happen to watch one episode of friends i have seen all seasons thrice and every time i see it it just doesnt disappoint kudos to the entire team wish this would never end,POSITIVE
1002,1002,10.0,24 August 2006,"Should be more episodes,not enough! I think they should go on like joey did so after a year of being at deferent places they would understand that they should be together and keep going with more adventures and wild situations. I know is hard to do this after 10 years, but if you consider that there are people like me that are watching the show for the third or fourth time you can be sure of the success. Ask for ideas from the fans of the series by mail, and make a summary in order to help you up with the creation of the story,that would help a bit although i am sure that you don't need it as you have done an excellent job,but i am sure it could be a motivation to be occupied with for the fans of FRIENDS.

john","September 22, 1994 (United States)",should be more episodesnot enough i think they should go on like joey did so after a year of being at deferent places they would understand that they should be together and keep going with more adventures and wild situations i know is hard to do this after years but if you consider that there are people like me that are watching the show for the third or fourth time you can be sure of the success ask for ideas from the fans of the series by mail and make a summary in order to help you up with the creation of the storythat would help a bit although i am sure that you dont need it as you have done an excellent jobbut i am sure it could be a motivation to be occupied with for the fans of friends john,POSITIVE
1004,1004,4.0,31 December 2018,I LoVe It. iTs sO gOoD. I lOvE iT.nejsjsjeejnjnjenddjjsdnnejnxejxne,"September 22, 1994 (United States)",i love it its so good i love itnejsjsjeejnjnjenddjjsdnnejnxejxne,POSITIVE
1006,1006,10.0,1 April 2021,"Iconic and it is truely the best show in history. Great cast, funny, loveable. Highly recommend.","September 22, 1994 (United States)",iconic and it is truely the best show in history great cast funny loveable highly recommend,POSITIVE
1007,1007,10.0,14 November 2020,"The ending made me crying so much, FRIENDS will always be my favourite sitcom, 6 cool and funny friends so full of life and joy and also with sad moments, thank you FRIENDS for making my childhood happy and I will never stop watching it over and over!","September 22, 1994 (United States)",the ending made me crying so much friends will always be my favourite sitcom cool and funny friends so full of life and joy and also with sad moments thank you friends for making my childhood happy and i will never stop watching it over and over,POSITIVE
1008,1008,10.0,21 May 2015,"I didn't watch Friends when I was growing up but due to its huge popularity I obviously had to check it out. I do not regret this one single bit.

The show had me drawn in since its first scene and that feeling didn't leave until the very last. With a great sense of humor and a great overall atmosphere you can't help but fall in love with the show.

The best thing though in my opinion is the characters. Those 6 friends will make you fall in love with their really great and individual personalities.

Whenever I'm bored or sick I watch this show, it's one of the only ones I can watch countless times without getting sick of it.

The show is a masterpiece deserving of its popularity.","September 22, 1994 (United States)",i didnt watch friends when i was growing up but due to its huge popularity i obviously had to check it out i do not regret this one single bit the show had me drawn in since its first scene and that feeling didnt leave until the very last with a great sense of humor and a great overall atmosphere you cant help but fall in love with the show the best thing though in my opinion is the characters those friends will make you fall in love with their really great and individual personalities whenever im bored or sick i watch this show its one of the only ones i can watch countless times without getting sick of it the show is a masterpiece deserving of its popularity,POSITIVE
1009,1009,10.0,1 December 2021,"In reality friends is just seinfeld without the cleverness nor the depth. This show always goes for the low hanging fruit joke and the storylines are packed with meaningless melodrama. If you like this show then you probably grew up with it. If you give it above a 8, then I know you grew up watching it. Come on guys don't kid yourselves.","September 22, 1994 (United States)",in reality friends is just seinfeld without the cleverness nor the depth this show always goes for the low hanging fruit joke and the storylines are packed with meaningless melodrama if you like this show then you probably grew up with it if you give it above a then i know you grew up watching it come on guys dont kid yourselves,NEGATIVE
1010,1010,10.0,19 January 2004,"The first few years of this show I blatantly ignored. Then 2 of my friends made me watch it in syndication and I found it pretty funny and entertaining. Sometimes the characters quirks get a little annoying (Chandler, Rachel) but Friends is usually an entertaining ensemble sitcom. Not nearly as funny or memorable as Seinfeld but those comparisons are silly to make.","September 22, 1994 (United States)",the first few years of this show i blatantly ignored then of my friends made me watch it in syndication and i found it pretty funny and entertaining sometimes the characters quirks get a little annoying chandler rachel but friends is usually an entertaining ensemble sitcom not nearly as funny or memorable as seinfeld but those comparisons are silly to make,POSITIVE
1011,1011,10.0,12 April 2015,"The series revolves around the lives of six young New Yorkers who are also the best of friends. The series has an incandescent sense of humor that runs during its entire run. A mix of sarcasm and quirkiness the series will make you laugh and cry with it. But what makes this series most authentic is the fact that you will realize that most of the events that happens in the series can be related with our own lives.Be it the romance, the friendship or the break ups you will go on a journey that will soon make you say, ""What next?"". The quality of the punch lines is a rare findings in the sitcoms that are made nowadays My personal favorite I would recommend it as a must watch for everyone.","September 22, 1994 (United States)",the series revolves around the lives of six young new yorkers who are also the best of friends the series has an incandescent sense of humor that runs during its entire run a mix of sarcasm and quirkiness the series will make you laugh and cry with it but what makes this series most authentic is the fact that you will realize that most of the events that happens in the series can be related with our own livesbe it the romance the friendship or the break ups you will go on a journey that will soon make you say what next the quality of the punch lines is a rare findings in the sitcoms that are made nowadays my personal favorite i would recommend it as a must watch for everyone,POSITIVE
1012,1012,9.0,18 December 2015,"Hilarious - one of the greatest comedy series of all time.

The lives of six twenty- (later, thirty-) something friends living in Manhattan. Their relationships, work, troubles and triumphs, all told with biting wit.

Very funny and, as someone who was in my twenties when the show started, incredibly relatable. Sure, it does present a stylized and almost idealistic picture of being a young, single adult, but that's part of its charm.

Casting is largely spot-on and launched the careers of all six of its stars. Some of the guest stars were pretty incredible too...","September 22, 1994 (United States)",hilarious one of the greatest comedy series of all time the lives of six twenty later thirty something friends living in manhattan their relationships work troubles and triumphs all told with biting wit very funny and as someone who was in my twenties when the show started incredibly relatable sure it does present a stylized and almost idealistic picture of being a young single adult but thats part of its charm casting is largely spoton and launched the careers of all six of its stars some of the guest stars were pretty incredible too,POSITIVE
1013,1013,3.0,4 November 2006,"Friends is just simply the most hilarious programme ever made. About 6 friends who live in Manhattan. Joey, Rachel, Phoebe, Ross, Monica and Chandler. My favourite has to be Ross, his facial expressions are immensely funny and his dialogue will have you laughing out of your chair. Joey's funny stupidity makes him one of the most popular characters and Monica's self obsessive and petulant behaviour is realistic and funny. Although it has finished, Friends will be remembered for years and years to come and will be remembered as the most genuine comedic programme!! It is truly a comedic genius of a programme!","September 22, 1994 (United States)",friends is just simply the most hilarious programme ever made about friends who live in manhattan joey rachel phoebe ross monica and chandler my favourite has to be ross his facial expressions are immensely funny and his dialogue will have you laughing out of your chair joeys funny stupidity makes him one of the most popular characters and monicas self obsessive and petulant behaviour is realistic and funny although it has finished friends will be remembered for years and years to come and will be remembered as the most genuine comedic programme it is truly a comedic genius of a programme,POSITIVE
1014,1014,10.0,6 April 2019,I've been watching Friends for 2 years now and i rewatched it about 30 times. It doesn't get old.,"September 22, 1994 (United States)",ive been watching friends for years now and i rewatched it about times it doesnt get old,POSITIVE
1015,1015,10.0,22 June 2015,"I was forced to see Friends, and since that day I can't stop watching them. They managed to stay 10 years with such a spectacular show, and from the star till the end we have hours of laughter... And if you haven't seen one episode of Friends please give it a chance... And trust me, if you love comedy, not hard comedy, but simple daily situations comedy, you will love this show. For me one of the best shows ever... And the only thing I hate about Friends is that they never did a Movie. Even now, after more than 10 years, I believe a Friends movie would be outstanding. So, if you're searching for something to relax and spend a good time after the hard working day, this is your answer.","September 22, 1994 (United States)",i was forced to see friends and since that day i cant stop watching them they managed to stay years with such a spectacular show and from the star till the end we have hours of laughter and if you havent seen one episode of friends please give it a chance and trust me if you love comedy not hard comedy but simple daily situations comedy you will love this show for me one of the best shows ever and the only thing i hate about friends is that they never did a movie even now after more than years i believe a friends movie would be outstanding so if youre searching for something to relax and spend a good time after the hard working day this is your answer,POSITIVE
1016,1016,10.0,22 May 2019,I have watched both series Andy obviously friends is worth watching,"September 22, 1994 (United States)",i have watched both series andy obviously friends is worth watching,POSITIVE
1017,1017,10.0,20 November 2020,"First i was thought that its old series & would be boring but when i see this i do not know how to say that i love this series. No boringness, can see continuously. Amazing series. Anyone should try to see this series. Thank u.","September 22, 1994 (United States)",first i was thought that its old series would be boring but when i see this i do not know how to say that i love this series no boringness can see continuously amazing series anyone should try to see this series thank u,POSITIVE
1018,1018,10.0,19 August 2021,Amazing after a decade also its feels like a great show to Watch ..everyone should must watch its very funny ..emotional .,"September 22, 1994 (United States)",amazing after a decade also its feels like a great show to watch everyone should must watch its very funny emotional,POSITIVE
1019,1019,10.0,14 January 2020,Friends was simply one of the most overrated comedy show.,"September 22, 1994 (United States)",friends was simply one of the most overrated comedy show,NEGATIVE
1020,1020,10.0,27 May 2000,"Hmm.. Friends... Oh, that show is still on?

Okay I have to admit. It started out with a bang. After year 2, it went bust. Now it's just blah. Completely overrated. Sure it's only TV, and it's supposed to be funny. But now it's just plain stupid. So if you (claim to) like the talent of Friends that much and you're free on a Thursday night, do me a favor. Put it on ""Whose Line is it Anyway?"" instead and then talk about comedic talent.","September 22, 1994 (United States)",hmm friends oh that show is still on okay i have to admit it started out with a bang after year it went bust now its just blah completely overrated sure its only tv and its supposed to be funny but now its just plain stupid so if you claim to like the talent of friends that much and youre free on a thursday night do me a favor put it on whose line is it anyway instead and then talk about comedic talent,NEGATIVE
1021,1021,9.0,29 June 2017,"The. Best. Comedy. Show. Of. All. Time. And yes better than: Arrested Development, Seinfeld, The Office, Parks and Rec, Modern Family, Glee, Family Guy, Simpsons and more. It's better than all of them I've seen every episode probably 10 times and I still laugh. There isn't one bad episode. There are so many classic episodes and this show is just amazing. Matt LeBlanc, Jennifer Aniston and Lisa Kudrow are exceptionally great. Courtney Cox, David Schwimmer and Matthew Perry are also good. These characters are complex and 3-demensional. The writers deserve all the credit as these performances would be nothing without the witty dialogue and plot.

Vegas, Shepard's pie, Barbados, jellyfish, tossing a ball, the iconic new year's eve dance and so much more. If you're told that the show sucks, watch it. I promise you'll like it.","September 22, 1994 (United States)",the best comedy show of all time and yes better than arrested development seinfeld the office parks and rec modern family glee family guy simpsons and more its better than all of them ive seen every episode probably times and i still laugh there isnt one bad episode there are so many classic episodes and this show is just amazing matt leblanc jennifer aniston and lisa kudrow are exceptionally great courtney cox david schwimmer and matthew perry are also good these characters are complex and demensional the writers deserve all the credit as these performances would be nothing without the witty dialogue and plot vegas shepards pie barbados jellyfish tossing a ball the iconic new years eve dance and so much more if youre told that the show sucks watch it i promise youll like it,POSITIVE
1022,1022,1.0,13 April 2022,I still love Friends just as much now than I did when it was on 15-20 years ago. It's just one of those all-time great sitcoms that's just as funny watching reruns as it was watching it for the first time! Not many shows are just as funny today as they were 15-20 years ago but Friends is absolutely one of those shows! All 6 characters are almost equally as funny! This truly is one of the best comedies that has ever been made!,"September 22, 1994 (United States)",i still love friends just as much now than i did when it was on years ago its just one of those alltime great sitcoms thats just as funny watching reruns as it was watching it for the first time not many shows are just as funny today as they were years ago but friends is absolutely one of those shows all characters are almost equally as funny this truly is one of the best comedies that has ever been made,POSITIVE
1023,1023,10.0,24 May 2020,"It's not a just sit-com. It's an alternative life.

Dude, why do this show need any review? It's more than that. Those who rates low are those who thinks that they are the mature ones, such lousy, cheerful way of living is useless. For those, go get into your busy life. This show always relates everyone. You can relate to someone. The jokes, the sarcasm everything used is perfect. In the beginning you might feel difficult ti get accent or jokes but really keep going on it will take you to the world where you wanted to be. The heaven of friends. Could have been any better rating than 10/10??!!!","September 22, 1994 (United States)",its not a just sitcom its an alternative life dude why do this show need any review its more than that those who rates low are those who thinks that they are the mature ones such lousy cheerful way of living is useless for those go get into your busy life this show always relates everyone you can relate to someone the jokes the sarcasm everything used is perfect in the beginning you might feel difficult ti get accent or jokes but really keep going on it will take you to the world where you wanted to be the heaven of friends could have been any better rating than,POSITIVE
1024,1024,10.0,11 January 2021,"The best tv series ever. You will fall in love with all the characters. Acting, dialogue, sense of humor, emotions, bonding it's a package of everything you need.","September 22, 1994 (United States)",the best tv series ever you will fall in love with all the characters acting dialogue sense of humor emotions bonding its a package of everything you need,POSITIVE
1025,1025,10.0,9 August 2020,"It's the best sitcom of all time, inspiration for other series, I really love this TV show.","September 22, 1994 (United States)",its the best sitcom of all time inspiration for other series i really love this tv show,POSITIVE
1027,1027,10.0,6 January 2021,This show is so good!!has so good story and charecters and best actors.,"September 22, 1994 (United States)",this show is so goodhas so good story and charecters and best actors,POSITIVE
1028,1028,10.0,31 January 2021,I love this show the campaign of 6 friends lives and it's extremely funny and also very family friendly... if your not strict 😂I would definitely recommend,"September 22, 1994 (United States)",i love this show the campaign of friends lives and its extremely funny and also very family friendly if your not strict i would definitely recommend,POSITIVE
1029,1029,8.0,22 April 2020,Hasn't aged well at all Not very funny would not recommend,"September 22, 1994 (United States)",hasnt aged well at all not very funny would not recommend,NEGATIVE
1030,1030,10.0,23 April 2004,"So the end is near.....hurrah. It's about time they cleared the airwaves of this drivel. One of the reasons I quit watching commercial tv was because of the overabundance of ""reality shows"". The other was because of shows like this, shows that claim to be about real life but one would be hard pressed to ever find lives like this in the real world. I have tried many times to watch this program because I hear how great it was but have never been able to handle it. I think the longest my tolerance level was able to handle was ten laughless minutes. If the system ranked television shows I'd have to give it a -5 out of 10. A negative for stealing away that 10 minutes. And for those of you who don't know what to do with your Thursday nights might I suggest that you get a life.","September 22, 1994 (United States)",so the end is nearhurrah its about time they cleared the airwaves of this drivel one of the reasons i quit watching commercial tv was because of the overabundance of reality shows the other was because of shows like this shows that claim to be about real life but one would be hard pressed to ever find lives like this in the real world i have tried many times to watch this program because i hear how great it was but have never been able to handle it i think the longest my tolerance level was able to handle was ten laughless minutes if the system ranked television shows id have to give it a out of a negative for stealing away that minutes and for those of you who dont know what to do with your thursday nights might i suggest that you get a life,NEGATIVE
1031,1031,4.0,17 July 2021,Maybe I'll change my mind after watching it for the 7th time.,"September 22, 1994 (United States)",maybe ill change my mind after watching it for the th time,POSITIVE
1032,1032,10.0,22 October 2020,One of the best shows ever. Have seen the whole series almost 5 time and I can keep going.,"September 22, 1994 (United States)",one of the best shows ever have seen the whole series almost time and i can keep going,POSITIVE
1033,1033,10.0,10 August 2015,"If anyone can answer this question, that would be amazing. I have seen a lot of TV and nothing has struck the chord like this. Granted its got flaws and plot holes, but who cares?

Then i start to think what was this that made FRIENDS the way it is

The characters are likable, relatable and pretty legit for the time

The situations they go into are the situations almost each of us get into

Your reactions would be the same if you had friends such as them

No convoluted plot points to make sure you savor the moment

Every character was given equal importance and their part in making sure you tear up

There was no re-casting, which made you so involved

Every guest appearance was unique in their own terms, they were not stereotypical, characters and just felt like part of the team

Friendshp is personified, work life balance depicted in the best way

It does not strive hard to spread any message at all, which makes it a treat to the eyes The jokes are timed perfect, sarcasm is used appropriately

Premise is way too simple and so is the end. It just feels like end of a episode but its the end of series.

Everyone's job is unique despite the fact that they were in high school together

I don't think any show was made biggest public influences than this None of the cast of any other TV show was on Oprah explaining to whole world their personal aftermaths of ending the sit-com I just could keep going on and on. but the list would be endless and it would different from every person's perspective of life and that again is a success. Each person could look at these episodes from their lens of life and can relate to them. Any party i have been whenever i say can we watch FRIENDS, there has never been a NO. That is how powerful and loving this is and By the way the opening song, best for any Sit-com.

I hated that they ended it, but looking at the actors now, i think its good that they did. They had their run and it has to stop somewhere and they stopped at the right time. Thank you to the cast and crew for giving us this marvel and i cannot thank enough the cast for their exceptional involvement and giving us this treat which i will cherish for ever and ever","September 22, 1994 (United States)",if anyone can answer this question that would be amazing i have seen a lot of tv and nothing has struck the chord like this granted its got flaws and plot holes but who cares then i start to think what was this that made friends the way it is the characters are likable relatable and pretty legit for the time the situations they go into are the situations almost each of us get into your reactions would be the same if you had friends such as them no convoluted plot points to make sure you savor the moment every character was given equal importance and their part in making sure you tear up there was no recasting which made you so involved every guest appearance was unique in their own terms they were not stereotypical characters and just felt like part of the team friendshp is personified work life balance depicted in the best way it does not strive hard to spread any message at all which makes it a treat to the eyes the jokes are timed perfect sarcasm is used appropriately premise is way too simple and so is the end it just feels like end of a episode but its the end of series everyones job is unique despite the fact that they were in high school together i dont think any show was made biggest public influences than this none of the cast of any other tv show was on oprah explaining to whole world their personal aftermaths of ending the sitcom i just could keep going on and on but the list would be endless and it would different from every persons perspective of life and that again is a success each person could look at these episodes from their lens of life and can relate to them any party i have been whenever i say can we watch friends there has never been a no that is how powerful and loving this is and by the way the opening song best for any sitcom i hated that they ended it but looking at the actors now i think its good that they did they had their run and it has to stop somewhere and they stopped at the right time thank you to the cast and crew for giving us this marvel and i cannot thank enough the cast for their exceptional involvement and giving us this treat which i will cherish for ever and ever,POSITIVE
1034,1034,10.0,2 October 2020,Best sitcom in the history of TV. Classic. Too many memories growing up with this show.,"September 22, 1994 (United States)",best sitcom in the history of tv classic too many memories growing up with this show,POSITIVE
1035,1035,10.0,24 October 2020,I like this series a lot I feel very friendly And i think of having a cafe like this,"September 22, 1994 (United States)",i like this series a lot i feel very friendly and i think of having a cafe like this,POSITIVE
1036,1036,10.0,24 June 2023,"Season 8 episode 5: Between 6 minutes 21 seconds you can see the double of Monica sitting on a couch and talking to Phoebe.

Rest it was a very great series. I watched the whole series for almost like 3 times.

Best character in the series is Chandler. Without his jokes, I think it would have not been a big success but such is his part.

Second best is Ross, the character portrayed as a professor and also as a dud when it comes to relationships.

And finally, Joey and i followed him to Joey series too. Extremely funny, a bit of dimwit character but excellently outdone by Matt Blanc.

I would recommend this to anyone.","September 22, 1994 (United States)",season episode between minutes seconds you can see the double of monica sitting on a couch and talking to phoebe rest it was a very great series i watched the whole series for almost like times best character in the series is chandler without his jokes i think it would have not been a big success but such is his part second best is ross the character portrayed as a professor and also as a dud when it comes to relationships and finally joey and i followed him to joey series too extremely funny a bit of dimwit character but excellently outdone by matt blanc i would recommend this to anyone,POSITIVE
1037,1037,9.0,11 May 2022,"Friends is one of my favorites comedy sitcoms. It was a refined comedy super new for its time. There we have free women, that was constantly dating and meeting men without been judged, metrosexual guys, LGBTQIA's+ of course that it's not perfect, but it's a comedy that it's still good even though it was created in a diferente Era.","September 22, 1994 (United States)",friends is one of my favorites comedy sitcoms it was a refined comedy super new for its time there we have free women that was constantly dating and meeting men without been judged metrosexual guys lgbtqias of course that its not perfect but its a comedy that its still good even though it was created in a diferente era,POSITIVE
