,Unnamed: 0,Rating,Review_Date,Review,Release_Date,Review_clean,Sentiment
174,174,5.0,14 January 2023,"What an ABSOLUTE amazing Series. Taylor Sheridan has hit another one out of the ballpark. With Yellowstone, 1883, 1923 and now TULSA KING, his writing has got us all hooked.

With having Sylvester Stallone as the STAR, We already wanted to watch it.

Sly plays Dwight Manfredi, a former FAMILY member in the Mob who was just released from prison after 25 years.

The ""Family"" wants him out of New York and sends him to TULSA of all places!

(A little reminiscent of the Series ""Lilyhammer"" Steven Van Zandt is a Mobster who needs to get out of NYC, ends up in Norway. )

Dwight finds his new ""crew"" after a couple of episodes trying to fit into Tulsa. A funny Culture Shock to be sure - adding in the 25 years in Prison he has missed a lot.

Each Episode is just as great as the previous one. Stallone has some great one liners that only he can do. He's got such personality in this series.

The entire cast is a fun group of characters. I only wish the episodes were a little longer!

I am SO happy that there will be a Season 2.

Looking forward to it.","November 13, 2022 (United States)",what an absolute amazing series taylor sheridan has hit another one out of the ballpark with yellowstone and now tulsa king his writing has got us all hooked with having sylvester stallone as the star we already wanted to watch it sly plays dwight manfredi a former family member in the mob who was just released from prison after years the family wants him out of new york and sends him to tulsa of all places a little reminiscent of the series lilyhammer steven van zandt is a mobster who needs to get out of nyc ends up in norway dwight finds his new crew after a couple of episodes trying to fit into tulsa a funny culture shock to be sure adding in the years in prison he has missed a lot each episode is just as great as the previous one stallone has some great one liners that only he can do hes got such personality in this series the entire cast is a fun group of characters i only wish the episodes were a little longer i am so happy that there will be a season looking forward to it,POSITIVE
175,175,10.0,11 April 2023,I've never loved Sylvester Stallone more...and this is the show I didn't know was missing in my life! It's original and quirky and full of humor and action and yet is somehow relatable as well. I'm binging it right now - I'm on episode 4 - and I know I'll be sad after I get through the whole thing. It's SO entertaining and at the end of every episode I cannot wait to start the next one. It's completely and wonderfully addictive. Yeah it's violent and has some dark comedy moments so it's not kid-friendly...be aware of that. But the idea that a guy out of synch with the modern world as lived in Tulsa is maybe the funniest and best fish out of water story I've ever seen.,"November 13, 2022 (United States)",ive never loved sylvester stallone moreand this is the show i didnt know was missing in my life its original and quirky and full of humor and action and yet is somehow relatable as well im binging it right now im on episode and i know ill be sad after i get through the whole thing its so entertaining and at the end of every episode i cannot wait to start the next one its completely and wonderfully addictive yeah its violent and has some dark comedy moments so its not kidfriendlybe aware of that but the idea that a guy out of synch with the modern world as lived in tulsa is maybe the funniest and best fish out of water story ive ever seen,POSITIVE
176,176,9.0,5 April 2023,"I was totally surprised at this show. Very well written with some very clever lines interjected. I went through the whole season in five days and hope there will be a follow up. Sylvester Stallone is perfect for this role and the introduction of the other main characters just enhances the whole production. Great writers and puts a human side to the main character that otherwise would be portrayed as just another tough guy. A very well done production and really hope there is a Season 2 and more for those of us who get tired of the doctor, lawyers, police, and reality shows that seem to be the only thing that the networks can conjure up. Thank you for providing an alternative.","November 13, 2022 (United States)",i was totally surprised at this show very well written with some very clever lines interjected i went through the whole season in five days and hope there will be a follow up sylvester stallone is perfect for this role and the introduction of the other main characters just enhances the whole production great writers and puts a human side to the main character that otherwise would be portrayed as just another tough guy a very well done production and really hope there is a season and more for those of us who get tired of the doctor lawyers police and reality shows that seem to be the only thing that the networks can conjure up thank you for providing an alternative,POSITIVE
179,179,10.0,19 September 2024,"While I love the widescreen cinemascope ratio of this show and wish more shows would follow this format, the actual story is painfully lightweight.

It's another glossy crime boss story set in an alternate universe where unlikely events happen every day and cardboard cutout characters pop up around ever corner.

It's entertaining, deserving a 5 or 6. It's great seeing Stallone do a series. But why do they aim for the lowest common denominator of viewer intellect? Everything is predictable and formula-driven.

The playbook is easy. Maybe that's why they do it. A template-driven production guaranteed to ""meet expectations"".

Many shows have come before this in the same low-complexity, surface-deep rendering. ""Power"" comes to mind - six seasons of ""gangsta fantasy"", super-unrealistic cheese without grit.

Stallone is surrounded by cliche narrative on repeat. He's enjoying himself, and this series is one of the better cheesy series, but I expected something a bit more... demanding of more braincells.

Where are the good writers? The characters with depth? The twists and turns that make you think? I long for more shows like True Detective, Narcos, Breaking Bad, Deadwood, even Dexter had more depth.","November 13, 2022 (United States)",while i love the widescreen cinemascope ratio of this show and wish more shows would follow this format the actual story is painfully lightweight its another glossy crime boss story set in an alternate universe where unlikely events happen every day and cardboard cutout characters pop up around ever corner its entertaining deserving a or its great seeing stallone do a series but why do they aim for the lowest common denominator of viewer intellect everything is predictable and formuladriven the playbook is easy maybe thats why they do it a templatedriven production guaranteed to meet expectations many shows have come before this in the same lowcomplexity surfacedeep rendering power comes to mind six seasons of gangsta fantasy superunrealistic cheese without grit stallone is surrounded by cliche narrative on repeat hes enjoying himself and this series is one of the better cheesy series but i expected something a bit more demanding of more braincells where are the good writers the characters with depth the twists and turns that make you think i long for more shows like true detective narcos breaking bad deadwood even dexter had more depth,NEGATIVE
180,180,10.0,19 July 2023,"I always thought Stallone's roles undermined his intelligence. This role shows his intelligence and his emotional I. Q. It's one of his best recent roles. The script is well written. The characters are interesting. It's fast paced storyline is framed in a great sound track.

I hope we see more depth from Sly in the future. He's more than a thug with a gun in this series. My husband and I couldn't stop binge watching this series. We watch all 9 episodes in one sitting, We liked it that much.

The violence isn't so overdone, it's well paced with the story line. Series is well done. I recommend to watch it when you have time to binge watch it.","November 13, 2022 (United States)",i always thought stallones roles undermined his intelligence this role shows his intelligence and his emotional i q its one of his best recent roles the script is well written the characters are interesting its fast paced storyline is framed in a great sound track i hope we see more depth from sly in the future hes more than a thug with a gun in this series my husband and i couldnt stop binge watching this series we watch all episodes in one sitting we liked it that much the violence isnt so overdone its well paced with the story line series is well done i recommend to watch it when you have time to binge watch it,POSITIVE
181,181,1.0,20 December 2022,"For reference, I did not like Godfather but I really like Casino and Goodfellas.

Based on my multiple attempts to get through the Godfather trilogy, I know enough of it to say that this is a modern version of that genre. Of course it's scaled down, but it's very ""today."" At the same time it feels grand and old school. Don't ask me how. It just does.

This series and Stallone are a perfect match. If I didn't already have a subscription to Paramount+, I'd definitely get it for this series without any hesitation.

Thankfully, it's not censored. In that spirit, at the end of each episode, I yell ""dammit!"" because it's over and I have to wait another week.","November 13, 2022 (United States)",for reference i did not like godfather but i really like casino and goodfellas based on my multiple attempts to get through the godfather trilogy i know enough of it to say that this is a modern version of that genre of course its scaled down but its very today at the same time it feels grand and old school dont ask me how it just does this series and stallone are a perfect match if i didnt already have a subscription to paramount id definitely get it for this series without any hesitation thankfully its not censored in that spirit at the end of each episode i yell dammit because its over and i have to wait another week,POSITIVE
182,182,10.0,25 January 2024,"Think The sopranos, meets Sons of Anarchy meets Breaking Bad.

Good action, good story, Some of Stallone's best stuff. Finished the show in 2 days.

Think The sopranos, meets Sons of Anarchy meets Breaking Bad.

Good action, good story, Some of Stallone's best stuff. Finished the show in 2 days.

Can't wait for the next season.

Think The sopranos, meets Sons of Anarchy meets Breaking Bad.

Good action, good story, Some of Stallone's best stuff. Finished the show in 2 days.

Can't wait for the next season.

Think The sopranos, meets Sons of Anarchy meets Breaking Bad.

Good action, good story, Some of Stallone's best stuff. Finished the show in 2 days.

Can't wait for the next season.","November 13, 2022 (United States)",think the sopranos meets sons of anarchy meets breaking bad good action good story some of stallones best stuff finished the show in days think the sopranos meets sons of anarchy meets breaking bad good action good story some of stallones best stuff finished the show in days cant wait for the next season think the sopranos meets sons of anarchy meets breaking bad good action good story some of stallones best stuff finished the show in days cant wait for the next season think the sopranos meets sons of anarchy meets breaking bad good action good story some of stallones best stuff finished the show in days cant wait for the next season,POSITIVE
183,183,10.0,15 September 2023,"I rated this series a 9 simply because of the ending. It was such a disappointment to see how they ended this series and actually made me angry. Sometimes you just want a happy ending instead of one that's realistic! I enjoyed the interaction with family and Sylvester played an outstanding role in this series. It was a very realistic series with a bit of far fetched items that the so called bad guys got away with. Without those, however, the series would have been flat and ended before it even got started. Really liked how Sylvester took care of the Boss and his crew.....Epic!! Would really like to see more of this series and the ""traitor"" get hers!","November 13, 2022 (United States)",i rated this series a simply because of the ending it was such a disappointment to see how they ended this series and actually made me angry sometimes you just want a happy ending instead of one thats realistic i enjoyed the interaction with family and sylvester played an outstanding role in this series it was a very realistic series with a bit of far fetched items that the so called bad guys got away with without those however the series would have been flat and ended before it even got started really liked how sylvester took care of the boss and his crewepic would really like to see more of this series and the traitor get hers,POSITIVE
184,184,10.0,16 August 2024,"It is very good that a movie makes you feel good. This movie gives you the feeling of freedom and the pleasure of nature and the plains of Tulsa. I am grateful to the creators of this series and I hope the new season will arrive soon.

This series gives you vitality.

It can be said for sure that this series is the best performance of Sylvester Stallone.

In this series, all the environments are filmed, which gives you the feeling of being there.

In this series, each episode becomes more interesting than the previous episode. The story of this serial movie will make you feel happy. I hope the second season of this series will be made soon.","November 13, 2022 (United States)",it is very good that a movie makes you feel good this movie gives you the feeling of freedom and the pleasure of nature and the plains of tulsa i am grateful to the creators of this series and i hope the new season will arrive soon this series gives you vitality it can be said for sure that this series is the best performance of sylvester stallone in this series all the environments are filmed which gives you the feeling of being there in this series each episode becomes more interesting than the previous episode the story of this serial movie will make you feel happy i hope the second season of this series will be made soon,POSITIVE
185,185,10.0,6 September 2023,"It is incredibly unbelievable at points but the entertainment factor is through the roof. The story keeps pushing forward at a fast pace but it has great dialogue, intriguing concept and great execution of it. If you suspend disbelief at points, it is incredibly satisfying.

The cinematography, atmosphere and directing is solid. Editing has some weak points.

I am a fan of mobster movies/shows but not the biggest fan. This plays on all the typical stereotypes of mobsters and cowboys in the South, biker gangs but the stereotypes and acting is believable. Don't watch for some kind of realistic mobster show.","November 13, 2022 (United States)",it is incredibly unbelievable at points but the entertainment factor is through the roof the story keeps pushing forward at a fast pace but it has great dialogue intriguing concept and great execution of it if you suspend disbelief at points it is incredibly satisfying the cinematography atmosphere and directing is solid editing has some weak points i am a fan of mobster moviesshows but not the biggest fan this plays on all the typical stereotypes of mobsters and cowboys in the south biker gangs but the stereotypes and acting is believable dont watch for some kind of realistic mobster show,POSITIVE
186,186,10.0,8 January 2023,"Boring, predictable, corny are just a few words to describe this waste of time. I kept hoping it would get better, but it only got worse. I kept asking myself if this a parody or are they using corny predictable gangster cliche's as serious dialogue. The wardrobe is disastrously ridiculous. Stallone's coats and even his shirts have exaggerated shoulder padding that is so obvious, the effort to make him look burly actually makes him look puny. The storytelling is un-be- f-ING-lieveable. The dialogue is like fingernails-on-chalkboard cringe worthy. I must admit I only watched 5 full episodes. Halfway through the 6th I had to stop; otherwise I would have damaged my screen with a projectile; the condescending misogyny is repulsive . Spoiler alert does not apply to this time suck; spoiled before it was aired.","November 13, 2022 (United States)",boring predictable corny are just a few words to describe this waste of time i kept hoping it would get better but it only got worse i kept asking myself if this a parody or are they using corny predictable gangster cliches as serious dialogue the wardrobe is disastrously ridiculous stallones coats and even his shirts have exaggerated shoulder padding that is so obvious the effort to make him look burly actually makes him look puny the storytelling is unbe finglieveable the dialogue is like fingernailsonchalkboard cringe worthy i must admit i only watched full episodes halfway through the th i had to stop otherwise i would have damaged my screen with a projectile the condescending misogyny is repulsive spoiler alert does not apply to this time suck spoiled before it was aired,NEGATIVE
187,187,10.0,4 December 2022,"Very interesting, relatively low-key conversations that (I am sure) had to be modified by sly himself who is, also a great writer. Very Easy to follow. In the vein of the Sopranos or Goodfellas, The humor is carefully measured and quite believable. The action is also realistic. His character, Dwight, is bright and has had nothing to do for 25 years except study. His quotes are reasonable.

The show is adding characters at a reasonable pace and makes it easy to keep everyone straight.

The background of Tulsa gives a nice flavor.... and after 3 episodes I am totally hooked by Sylvester Stallone's first-ever TV show.","November 13, 2022 (United States)",very interesting relatively lowkey conversations that i am sure had to be modified by sly himself who is also a great writer very easy to follow in the vein of the sopranos or goodfellas the humor is carefully measured and quite believable the action is also realistic his character dwight is bright and has had nothing to do for years except study his quotes are reasonable the show is adding characters at a reasonable pace and makes it easy to keep everyone straight the background of tulsa gives a nice flavor and after episodes i am totally hooked by sylvester stallones firstever tv show,POSITIVE
188,188,1.0,15 November 2022,"Waiting for a good show like this is breaking bad Sylvester Stallone definitely knocked it out of the park had me dying for more Not too many new shows are this well written. Taylor Sheridan knocks it out of the park. First episode in and it's already one of the best series. Stallone is better than ever and he was made for this role. His acting is dead on he never misses. Always been a fan since Rocky and Rambo and a few others. Creed 2 showed he's a Hollywood contender but some of his recent movies have been really bad especially Samaritan. Acting was horrible and the movie was just a dumpster fire. He totally redeems himself here with one episode of Tulsa King. It's gritty, funny, and the mix of light action and drama is perfect. Don't miss it.","November 13, 2022 (United States)",waiting for a good show like this is breaking bad sylvester stallone definitely knocked it out of the park had me dying for more not too many new shows are this well written taylor sheridan knocks it out of the park first episode in and its already one of the best series stallone is better than ever and he was made for this role his acting is dead on he never misses always been a fan since rocky and rambo and a few others creed showed hes a hollywood contender but some of his recent movies have been really bad especially samaritan acting was horrible and the movie was just a dumpster fire he totally redeems himself here with one episode of tulsa king its gritty funny and the mix of light action and drama is perfect dont miss it,POSITIVE
189,189,8.0,12 April 2023,"I love this show! Granted, Sly Stallone isn't Al Pacino, but what he lacks in acting skills he makes up for with effort, style and heart, and there's no denying he has presence. I am so happy to see him in a series like this, he's tailor made for it! The characters are great, especially Bodhi! This show is far-fetched at times, but it's also well-written and brilliantly paced, drama that packs an emotional punch but there is also so much humour, not silly gags, but witty one-liners that are well timed. That's something really lacking in so many modern shows, which try so hard to be funny but fall short so often. If you liked Lilyhammer, you'll love this.","November 13, 2022 (United States)",i love this show granted sly stallone isnt al pacino but what he lacks in acting skills he makes up for with effort style and heart and theres no denying he has presence i am so happy to see him in a series like this hes tailor made for it the characters are great especially bodhi this show is farfetched at times but its also wellwritten and brilliantly paced drama that packs an emotional punch but there is also so much humour not silly gags but witty oneliners that are well timed thats something really lacking in so many modern shows which try so hard to be funny but fall short so often if you liked lilyhammer youll love this,POSITIVE
191,191,10.0,24 September 2023,"The only problem with this show is I found in season one.... So now I've gotta wait!!!!

I'll be honest, it took me awhile to get around to watch this, I regret waiting. The casting script acting the humour and tension - spot on.

There wasn't any poor episodes, each one was top-notch.

Whilst I've written that this was Stallone at his best, and he is clearly the headline act, the entire cast of brilliant.

Cannot wait for season two, there may be a delay given the writers and actors strike. Which is driving me crazy, especially as naturally the last episode ended on a reasonable cliffhanger..

Roll on season two.","November 13, 2022 (United States)",the only problem with this show is i found in season one so now ive gotta wait ill be honest it took me awhile to get around to watch this i regret waiting the casting script acting the humour and tension spot on there wasnt any poor episodes each one was topnotch whilst ive written that this was stallone at his best and he is clearly the headline act the entire cast of brilliant cannot wait for season two there may be a delay given the writers and actors strike which is driving me crazy especially as naturally the last episode ended on a reasonable cliffhanger roll on season two,NEGATIVE
192,192,8.0,5 January 2023,"I wasn't expecting much and the previews weren't interesting enough to me, but I've always loved Stallone. This delivers and then some! I binged the first 7 episodes in one night. The dark humor and various characters has me laughing and cringing in almost equal measure. Now I'm frustrated that I have to wait for the next episode. It's a different ""gangster story"" with grit and a little depth and some humor. I was nervous to see Stallone as the bad guy, but trust me, it's not what you expect. I do like Yellowstone and wasn't in the mood for anything too heavy. I'm actually glad it's considered ""R rated"" as the intention and atmosphere would be lost otherwise. Eagerly awaiting Sunday...","November 13, 2022 (United States)",i wasnt expecting much and the previews werent interesting enough to me but ive always loved stallone this delivers and then some i binged the first episodes in one night the dark humor and various characters has me laughing and cringing in almost equal measure now im frustrated that i have to wait for the next episode its a different gangster story with grit and a little depth and some humor i was nervous to see stallone as the bad guy but trust me its not what you expect i do like yellowstone and wasnt in the mood for anything too heavy im actually glad its considered r rated as the intention and atmosphere would be lost otherwise eagerly awaiting sunday,POSITIVE
193,193,8.0,21 November 2022,"The best I can say for Stallone is it's amazing he can deliver his lines with a straight face. To watch this series you'll have to be a master suspending disbelief and a Stallone worshipper.

I could write a long list pointing out holes in the plot, but the quality of this production is so bad it's not even worthy of nitpicking critiques. Everything that happens is so farfetched that it simply makes no sense. It's astonishing when you think about the fact that Stallone was originally a writer. The writing is bad. But what I noticed was that when it came to Stallone's lines the writing was noticeably worse, and not just a little, a LOT WORSE!! Which leads me to thinking this is a man who has completely lost touch with reality.

Feel free to give it a try if you're angry with your lot in life and have a double digit IQ, it's possible you may feel better watching Sly operate. Otherwise don't bother

What I.","November 13, 2022 (United States)",the best i can say for stallone is its amazing he can deliver his lines with a straight face to watch this series youll have to be a master suspending disbelief and a stallone worshipper i could write a long list pointing out holes in the plot but the quality of this production is so bad its not even worthy of nitpicking critiques everything that happens is so farfetched that it simply makes no sense its astonishing when you think about the fact that stallone was originally a writer the writing is bad but what i noticed was that when it came to stallones lines the writing was noticeably worse and not just a little a lot worse which leads me to thinking this is a man who has completely lost touch with reality feel free to give it a try if youre angry with your lot in life and have a double digit iq its possible you may feel better watching sly operate otherwise dont bother what i,NEGATIVE
194,194,8.0,27 December 2022,"Fun show with good actors.

The concept is interesting and fun, of course there are some flaws and unnecessary things, but not much. The plot focuses on Dwight Manfredi, a mob capo who, after being released from prison, tries to start a ""business"" in Tulsa.

The characters are fun and the casting is good. There is a lot of fun in the show, mixed with drama and some dark events. Old feuds come to the surface as we follow Dwight as he uncovers some things from his past.

Sylvester Stallone does a great job in this role, especially when we follow the clash of generations where we see some things being hilarious.

After a few episodes it became clear that this series could be a great combination of drama, laughs and some disturbing stuff. The quality of this show is certainly in its characters, which are well written and layered.

What is important is that the writers try to entertain the viewer without burdening him too much with irrelevant things. Nothing is perfect, and neither is this series, but it's good enough.

One of the rare series that is worth watching these days.","November 13, 2022 (United States)",fun show with good actors the concept is interesting and fun of course there are some flaws and unnecessary things but not much the plot focuses on dwight manfredi a mob capo who after being released from prison tries to start a business in tulsa the characters are fun and the casting is good there is a lot of fun in the show mixed with drama and some dark events old feuds come to the surface as we follow dwight as he uncovers some things from his past sylvester stallone does a great job in this role especially when we follow the clash of generations where we see some things being hilarious after a few episodes it became clear that this series could be a great combination of drama laughs and some disturbing stuff the quality of this show is certainly in its characters which are well written and layered what is important is that the writers try to entertain the viewer without burdening him too much with irrelevant things nothing is perfect and neither is this series but its good enough one of the rare series that is worth watching these days,POSITIVE
195,195,1.0,13 December 2022,"This show is just brilliant.

Is it crazy to think that Stallone has done his best work at the age of 75?

Well, you better believe it.

The humour in this show is incredibly funny, and Stallone delivers constant one-liners that will just crack you up. His demeanor and delivery is perfect.

But what also makes the show so watchable and addictive is that it is so much more than just comedy. There is suspense and a deep story to it.

The actors are all brilliant , which for me is essential in making a show worth the time.

The backstory is deep and emotional, and will hook you in.

It's hard to describe unless you watch it, but the whole formula of this show is magic and really makes this special.","November 13, 2022 (United States)",this show is just brilliant is it crazy to think that stallone has done his best work at the age of well you better believe it the humour in this show is incredibly funny and stallone delivers constant oneliners that will just crack you up his demeanor and delivery is perfect but what also makes the show so watchable and addictive is that it is so much more than just comedy there is suspense and a deep story to it the actors are all brilliant which for me is essential in making a show worth the time the backstory is deep and emotional and will hook you in its hard to describe unless you watch it but the whole formula of this show is magic and really makes this special,POSITIVE
196,196,8.0,4 December 2022,"Let's see!! It averages above brilliant for entertainment, story like believable check! Hollywood on a TV screen Check! Fun Level 9 or 10 check! Takes me away and leaves in a good mood after watching check! Weely release check!

All the above, or 75% of it will make TV enjoyable again. #letsmaketvgoodagain.

Before anyone goes for the jugular, was a just a bit of fun writing this, but very enjoyable watch. Stallone and cast carry off a good and all round performance that looks like it has many miles on the clock for a TV series. Doesn't taker itself too serious and is fun and has violence and Ganster at the right level. Long may it continue.","November 13, 2022 (United States)",lets see it averages above brilliant for entertainment story like believable check hollywood on a tv screen check fun level or check takes me away and leaves in a good mood after watching check weely release check all the above or of it will make tv enjoyable again letsmaketvgoodagain before anyone goes for the jugular was a just a bit of fun writing this but very enjoyable watch stallone and cast carry off a good and all round performance that looks like it has many miles on the clock for a tv series doesnt taker itself too serious and is fun and has violence and ganster at the right level long may it continue,POSITIVE
197,197,8.0,13 January 2024,"SEASON ONE: 8.0 In my inaugural dive into the 2022 first season of Tulsa King, Taylor Sheridan once again demonstrates his mastery in delivering gripping narratives. Sheridan has carved a niche for himself in the film and TV realm, and he undeniably excels in it.

Sylvester Stallone, whose recent roles have often felt like echoes of his past characters, receives a refreshing change under Sheridan's direction. The seasoned actor steps into the shoes of Manfredi, a character that not only leverages Stallone's comedic abilities but also offers him his first meaty original role in years. Manfredi is a concoction of humour and badassery, making him a standout addition to Stallone's repertoire.

Sheridan's penchant for crafting morally ambiguous characters shines through once again, as Manfredi becomes a figure we can't help but root for despite his flaws. It's this nuanced portrayal that adds depth to the storyline and elevates the character dynamics.

Beyond Stallone, the rest of the cast contributes significantly to the show's appeal. Sheridan's storytelling prowess brings forth likeable characters, each adding their unique flavour to the narrative. Andrea Savage is a particular standout.

Tulsa King proves to be a highly entertaining show, seamlessly blending humour, action, and character complexity. As the season concludes, the anticipation for a second season is palpable. It will undoubtedly be intriguing to see where Sheridan takes us next in this engrossing world he has crafted. With Sheridan at the helm and Stallone in a standout role, Tulsa King establishes itself as a must-watch in the TV landscape.

FORMAT: Streaming

VIDEO: 8.5 1080/24p presentation Detail level: Excellent Colour reproduction: Excellent Level accuracy: Good Encode: Good Master condition: Excellent

AUDIO: 8.0 Dolby Digital 5.1 streaming audio Dialogue reproduction: Excellent Soundtrack & effects clarity: Excellent Dynamics: Good Surround sound presentation: Good LFE content: Good

MOOFIEMETER: 8.0.","November 13, 2022 (United States)",season one in my inaugural dive into the first season of tulsa king taylor sheridan once again demonstrates his mastery in delivering gripping narratives sheridan has carved a niche for himself in the film and tv realm and he undeniably excels in it sylvester stallone whose recent roles have often felt like echoes of his past characters receives a refreshing change under sheridans direction the seasoned actor steps into the shoes of manfredi a character that not only leverages stallones comedic abilities but also offers him his first meaty original role in years manfredi is a concoction of humour and badassery making him a standout addition to stallones repertoire sheridans penchant for crafting morally ambiguous characters shines through once again as manfredi becomes a figure we cant help but root for despite his flaws its this nuanced portrayal that adds depth to the storyline and elevates the character dynamics beyond stallone the rest of the cast contributes significantly to the shows appeal sheridans storytelling prowess brings forth likeable characters each adding their unique flavour to the narrative andrea savage is a particular standout tulsa king proves to be a highly entertaining show seamlessly blending humour action and character complexity as the season concludes the anticipation for a second season is palpable it will undoubtedly be intriguing to see where sheridan takes us next in this engrossing world he has crafted with sheridan at the helm and stallone in a standout role tulsa king establishes itself as a mustwatch in the tv landscape format streaming video p presentation detail level excellent colour reproduction excellent level accuracy good encode good master condition excellent audio dolby digital streaming audio dialogue reproduction excellent soundtrack effects clarity excellent dynamics good surround sound presentation good lfe content good moofiemeter,POSITIVE
198,198,8.0,25 January 2023,Why hasn't he been a mobster yet? Because Hollywood can't ever see a good thing! Some of the best actors are finding their way to tv streaming because they ain't done and you can see perfect execution over and over. It's about time for Stallone to be in the mafia. Binged the whole season in one setting. I could not get my eyes off this show. Season 2 can't get here fast enough. I only hope this will fuel actors like him to hone in on streaming because this is perfect cord cutting reason to grab a subscription. At 76 Stallone made this look all to easy as if he'd been in the mafia the whole time.,"November 13, 2022 (United States)",why hasnt he been a mobster yet because hollywood cant ever see a good thing some of the best actors are finding their way to tv streaming because they aint done and you can see perfect execution over and over its about time for stallone to be in the mafia binged the whole season in one setting i could not get my eyes off this show season cant get here fast enough i only hope this will fuel actors like him to hone in on streaming because this is perfect cord cutting reason to grab a subscription at stallone made this look all to easy as if hed been in the mafia the whole time,NEGATIVE
202,202,4.0,22 December 2022,"You know I never knew that Stallone can actually ACT. All the movies I have seen in him have all been big macho blow-up everything moves with no real storey, plot or acting. This series has it all, drama, suspense and humour all excellently delivered by Stallone and the cast. For once a Stallone flick actually has a commendable story + plot. Seen 6 episodes so far and LUV it. It gets you hooked and I just can't stop watching, and eagerly await the next episode.

To the Producers - please continue and make more seasons of this. Stallone is just fantastic. Can't think on any other actor who could have played his character any better.","November 13, 2022 (United States)",you know i never knew that stallone can actually act all the movies i have seen in him have all been big macho blowup everything moves with no real storey plot or acting this series has it all drama suspense and humour all excellently delivered by stallone and the cast for once a stallone flick actually has a commendable story plot seen episodes so far and luv it it gets you hooked and i just cant stop watching and eagerly await the next episode to the producers please continue and make more seasons of this stallone is just fantastic cant think on any other actor who could have played his character any better,POSITIVE
203,203,9.0,2 March 2023,"Ok so there's plot holes all over the place, the story doesn't stand up to the scrutiny of basic common knowledge of the law, the characters are one dimensional and stereotypical but I don't care, it's great entertainment. It's a pleasure to watch TV that isn't preaching to the viewer or interjecting some living embodiment of hashtags to tick some award show diversity box.

Stallone never stuck me as the sort who could carry off a mobster role but he performs admirably. He absolutely dominates the screen, the other characters are satellites caught in his gravitational pull.

The ""boss"" biker baddie is the weak point of the story, he's just not Machiavellian or well written enough to convey the necessary menace. Other strong characters seem to pop up and then just disappear with no real follow through eg badface, the stable owners ex husband, the Brooklyn mob boss but this is perhaps set-up for season 2.

A fine television show.","November 13, 2022 (United States)",ok so theres plot holes all over the place the story doesnt stand up to the scrutiny of basic common knowledge of the law the characters are one dimensional and stereotypical but i dont care its great entertainment its a pleasure to watch tv that isnt preaching to the viewer or interjecting some living embodiment of hashtags to tick some award show diversity box stallone never stuck me as the sort who could carry off a mobster role but he performs admirably he absolutely dominates the screen the other characters are satellites caught in his gravitational pull the boss biker baddie is the weak point of the story hes just not machiavellian or well written enough to convey the necessary menace other strong characters seem to pop up and then just disappear with no real follow through eg badface the stable owners ex husband the brooklyn mob boss but this is perhaps setup for season a fine television show,POSITIVE
204,204,9.0,6 October 2024,"It's a good series... both similar to mafia and kind of funny... good actors... interesting scenario... every episode is better than the previous episode... fun and funny and sometimes violent... in general, it's one of the series It will be remembered for years.. I hope all the producers and actors are good and happy... The beauty of the work is that it always surprises the audience... and it should be noted that in most episodes of the series, apart from violence, relationships and human issues are also discussed, and it is strange that this series is also informative. It is also bad education :) But if you are over 20 years old, you can watch it with caution and learn a little moral lesson and laugh because of the violence :)","November 13, 2022 (United States)",its a good series both similar to mafia and kind of funny good actors interesting scenario every episode is better than the previous episode fun and funny and sometimes violent in general its one of the series it will be remembered for years i hope all the producers and actors are good and happy the beauty of the work is that it always surprises the audience and it should be noted that in most episodes of the series apart from violence relationships and human issues are also discussed and it is strange that this series is also informative it is also bad education but if you are over years old you can watch it with caution and learn a little moral lesson and laugh because of the violence,POSITIVE
205,205,8.0,14 November 2022,"Just with one episode, it made me watch it twice.

Sylvester really reaching violence and comedy to the perfection, I am really surprised to see him in Tv series but I hope it doesn't end soon (at least few seasons) for anyone who want to beg for the next episodes this is it just watch it and get satisfied with every episode.

The way he act in this show is showing how the world work and it is good to see a realistic show with best acting and high levels of entertaining.

Sylvester is acting like a real mafia king and it suits him very well , no doubts it will be best tv series for years and I will personally watch all of it many times.","November 13, 2022 (United States)",just with one episode it made me watch it twice sylvester really reaching violence and comedy to the perfection i am really surprised to see him in tv series but i hope it doesnt end soon at least few seasons for anyone who want to beg for the next episodes this is it just watch it and get satisfied with every episode the way he act in this show is showing how the world work and it is good to see a realistic show with best acting and high levels of entertaining sylvester is acting like a real mafia king and it suits him very well no doubts it will be best tv series for years and i will personally watch all of it many times,POSITIVE
