Rating,Review_Date,Review
10.0,16 August 2013,"Compared to the other great TV shows, Breaking Bad is spare and stripped-down. The creator seems to have taken a very basic literary form -- the classical tragedy in five acts -- and set out to expose the self-destructive hubris at the heart of one of the greatest TV characters of all time. Walter White is the White Whale to Hank, and Lear to himself. I don't actually know how it's going to end, but it plays with the foreknowledge of tragedy we have in our gut (those flash- forwards are a particularly good way of evoking this feeling). Contrast it with, say, The Killing, where absolutely nothing was predictable, which left viewers feeling played with. Maybe we actually like shows that have some element of predictability.

It's easy to see just how completely this show breaks the TV mold by slicing away the other genres that have both enriched and bloated pop entertainment: soap opera, novelistic realism, black comedy. For all its greatness, The Sopranos was bloated with soapy elements; The Wire, greater still, was committed to a certain kind of naturalism; Weeds always had the complex tone associated with black comedy, and (completely failing to sustain that complexity) eventually degenerated into a sitcom. You don't get any of this with Breaking Bad: there are just a few larger-than-life characters (no wasted ones, really), and a pretty small universe. It mostly looks like it's been made on a post- recession shoestring budget (at least compared to AMC's inferior costume drama Mad Men). It is brilliantly acted and directed."
10.0,17 December 2013,"Quite recently I have heard / read about this series critically acclaimed success from friends and newspapers. Therefore I've started watching all 62 episodes within a week in long night sessions. This is one of those series where the less you know about it going in, the better! Let me honestly say I've got addicted a few seconds after i've started with the pilot episode. This wasn't a series for me anymore but also a long thrilling movie I couldn't turned off. Perfect story, plots, characters, actors and actresses, filming locations, ... The story is brutal and comedic at the same time. The soundtrack rocks! Creator Vince Gilligan is truly a genius!

BREAKING BAD will set the high standard for a long, long time."
10.0,2 December 2020,"Since when I watched the show for the first time, my only wish was to cancel my memories and watch it again and again."
10.0,4 January 2014,"Seriously, no joke. This is THE greatest show of all time. There is a reason why your friends are always preaching this show as the second coming of Jesus Christ. Not only do ALL characters get development but the story literally had me reacting. Normally i'm watching a show like a potato but THIS show literally had my fist in my mouth at one point, I almost fell out of my chair out of suspense.

Seriously watch the first 5 episodes, you will be hooked. My favorite series of all time. Better than Game Of Thrones, Dexter, The Wire,Sopranos EVERYTHING! Well for me anyway. If you love a good crime thriller this is the show for you. Hope you enjoy!"
10.0,8 October 2013,"This show is a true work of art...

The story, the acting, the drama, the irony, the poetic moments, the subtleties, the way it is directed... Everything! It's very hard to find flaws in a show like this, when all these elements unite in a single, beautiful masterpiece.

If you haven't watched it yet, watch it! You will laugh, you will cry, you will enjoy a story full of surprising twists, meaningful subtleties, suspense, drama, tragedy, poetry, and a brilliant ending, with absolutely no loose ends.

This show must be watched and re-watched. It undoubtedly deserves the ranking 10."
1.0,8 March 2010,"if you haven't yet watched Breaking Bad, you are missing out on the best writing, acting, pushing-the-envelope, gripping, thrilling drama out there in t.v. land. absolutely superb and shocking. i'm so proud of amc for taking a chance on this show. the second season was even better than the first and that's a tough nut to crack. i was a bit taken aback in reading the IMDb summary statement on this show - i don't find the main character to be in a ""mid-life crisis"" but rather a life & death crisis of provision for his family. i find him innately unselfish which is in complete opposition to a mid-life crisis. not the greatest job in summary of such a stellar piece of narrative genius.

i won't spoil further other than to say...get on itunes and rent seasons 1 & 2 soon! season 3 starts in just 2 weeks!!!"
10.0,28 January 2021,I'm going to rate every season. Season 1: 8.8 Season 2: 8.6 Season 3: 9.4 Season 4: 9.9 Season 5: 10
10.0,16 August 2019,First season was good then it went down hill fast. I feel like they fired a writer or two. First season was so much drama and omg then season 2 Walt goes insta dumb and desires to make dumb mistakes left and right.
10.0,16 September 2020,"A true masterpiece series of all time. I've never watched a show as perfect as this one, after I've finished the season all I can I say is that Breaking Bad is the number 1 tv series and will surely go down in history forever. Perfection 100/100"
10.0,23 May 2020,"Slow and steady wins the race. It best fits to this series. Slowly building up the story, only to outburst into the best finishing ever in a TV series."
10.0,10 January 2016,"Absolutely amazing show. If you're one of the seven people that haven't yet seen this show, let's make that number go down to six. People frequently talk about the decline of television, ""Back in my day, we had good shows I Love Lucy, now there's only Jersey Shore and American Idol."" This show cancels out any garbage ""reality"" shows that are on TV right now. Many consider this show to be another anti-hero show, and I'd have to disagree. Without spoiling anything, the main character of this show, Walter White, has very little redeemable qualities by the end of the final season. While this is listed as Drama, this show is not some boring cop procedural, it can be viewed as a (very) Dark Comedy if you want it to be. Only Game of Thrones has achieved as much adoration since Breaking Bad, and I love GoT, but this is just better."
10.0,8 June 2015,"How could I give less then 10 to one of the best TV series of all time??? Breaking Bad surely is already recognized as a masterpiece and one show that will be remembered for a long time. Having a story so original and so bold that is very hard to not like it watching just one episode. The high number of nominations and awards received by the show is just a glimpse of what this series has represented so far.

With a production and direction so good in creating an environment to the show be forged, the performance of the cast in the creation and development of the characters, even those who become relevant in future seasons, are made in a such extraordinary way. Bryan Cranston and Aaron Paul do an outstanding performance, presenting us with two characters that already have become iconic and memorable in people's mind.

The only bad aspect of the series is that is already over. Of course I would like to have more episodes, but the way which the show were built until the season finale was perfect."
9.0,14 September 2013,"I won't get into the debate about ""best"" show ever, b/c there's no such thing, but it's certainly my FAVORITE show ever, and everything in it is perfect for my sensibilities. Cranston as Walt is manic and focused at the same time. Jesse Pinkman's a reasonable yet amoral character, drifting through life complaining about the things he himself is the cause of. Directing is top notch consistently while you can still spot the stylistic differences of various people behind the camera, and the variety of villains is each given their own aesthetic. The most under- appreciated part of that aesthetic IMO is the color choice, harsh reds and yellows and a hideous New Mexico bleak background.

Simply put I love everything about this show, enough that I even made this art for it with my favorite quotes.

http://tinyurl.com/plqugld"
10.0,12 December 2016,"Brilliant screenplay, out-of-the world acting, genius direction, and mesmerizing camera-work combines together to make the greatest show on TV ever - BREAKING BAD. If there were a fair way to compare TV with movies, BB could have rated above the all time best movies.

The series starts of slowly, and in the first few episodes of season 1,it may just seem like a story of a jerk facing some serious mid-life crisis. Then the season got hit by writers strike and season 1 ended quickly.But once we are into the Season 2 Episode 1, it goes on to a different level altogether, and it simply keeps getting better and better right till the end of Season 5. I had the privilege of watching BB after the end of season 5, so I simply watched all the episodes back to back from start to finish. It was so very engaging, that if I had to wait a week for the next episode the suspense could have killed me.

The only other series that engaged me so much are Game of Thrones and Westworld. But the difference lies in the fact that GoT and WW engages the viewers somewhat by shocking them with the violence and sex, but BB only uses the acting and excellent writing to engage us. This makes BB much more realistic. I enjoyed a lot watching GoT and WW, but I'll never forget the impact BB made on me."
1.0,29 March 2014,
10.0,18 October 2022,
10.0,10 June 2020,"A 5 seasons show, 3 of them are boring and full of nonsence and fillings... seasons 4 and 5 might take 6/10 for me"
10.0,1 June 2013,"After watching the eighth episode of Season 5, I can say for certain that Breaking Bad is the best show on television till now. Being in India, you hardly get to watch these sort of TV shows amidst our traditional flagrant family dramas with absolutely nothing to offer. This is by far the most realistic show I've ever witnessed. Bryan Cranston is amazing in the character of Walter White. He continues to impress with his acting, his shady parley and his performance in the black comedy scenes.

This is the story of Mr. White, an inventive chemistry professor who endures cancer and eventually teams up with Pinkman (Aaron Paul) to launch the purest Crystal Meth in the market. His journey transforms him from a modest human being into a menacing individual who will stop at nothing to provide a better life for his family and keeping his disguise intact with his in-laws and the rest of the world as a modest and humble being who is fighting cancer. Although he succeeds with almost everyone, his wife eventually finds out and his family gets secluded from him. But he stops at nothing to fulfill his dream of building an empire of his own which leads him to accomplish even more perilous deeds. The important message that this show conveys that no matter how hard you try to suppress a rogue endeavor, the truth will ultimately reveal itself in the long run.

This is an amazing achievement in TV history. All other actors including Anna Gunn, Aaron Paul, Dean Norris, Giancarlo Esposito and Jonathan Banks gives stand out performances. This is not a show for everybody though. It is mature and perfected for grown-ups but it is not to be missed under any circumstances. All I can say to the producers of this show is - Thank you & Keep 'em coming.

A must see. 10/10."
10.0,30 April 2016,"This is still easily the best show I have ever seen. Better call Saul was good, but not the same.

Breaking Bad blows Game of Thrones out of the water. It finished perfectly. The entire series is great. Plenty of rewatch value.

The cinematography is great.

Directing is great. Show is very suspenseful. Cliffhangers are relevant and deserving.

Show has a unique feel to it. Quite spacey.

Take it as it is and you will enjoy.

A masterpiece.

10/10"
9.0,16 September 2020,"Really really really outstanding and mind-blowing

i will strongly recommend everyone to watch this atleast once in their life"
10.0,25 June 2012,"Calling Breaking Bad a drama is a gross understatement. It transcends all other dramas and all other shows of any category. Watching the pilot is like reaching into a bag of potato chips and pulling out the first chip. It's delicious and tasty and you want to eat the whole bag.  The main character is Walter White, an extremely overqualified high school chemistry teacher who has gone through most of his life without making any decisions for himself. He has a wife who loves him and a disabled son and his unconditional love for them is amazing. During his second job at a run down carwash, he passes out and is sent to the hospital where he finds out he has stage 4 inoperable lung cancer. Walt's reaction to this news is one of the most brilliant things I've seen. The doctor is explaining it to him and all Walt can think about is a mustard stain on the doctor's lab coat. It's the perfect metaphor for Walt's personality. The combination of cancer and everyone trampling all over him his whole life causes him to ""break bad"" and do what he needs in order to provide for his family, even if that includes cooking meth. Walt didn't just decide on meth out of the blue though. His brother in the DEA takes him to a meth lab bust where he runs into an old student, Jessie. Jessie is an underachieving punk who cooks and sells meth in his free time. Walt sees him as a business partner and it's the beginning of a beautiful and twisted friendship. Walt uses his chemistry expertise to cook the best meth anyone has seen and Jessie helps him distribute. The struggles that Walt and Jessie go through keep you on the edge of your seat to the point where you fall off. All of the acting in the show is amazing. We instantly see ourselves in Walt and the whole point of the show is that none of us would do any different if we were him. I don't know how perfect writing, perfect acting, and perfect cinematography all came together in one show, but it's a perfect storm that will never happen again (and wont last forever due to the cancer eating away at Walt). It's the best show I've ever seen by far and it puts all other shows to shame. A few episodes in and you'll be addicted to it like meth and you'll love every second."
10.0,8 December 2020,"Masterpiece, hands down, THE BEST series of all times"
10.0,26 October 2011,
5.0,18 August 2020,Only afew showscan reach the level of this masterpiece
10.0,18 March 2021,I've done myself a disservice by waiting so long to watch this series. It's simply one of the very best shows ever made!
10.0,15 May 2019,Overrated A teacher of chemistry becomes a drug dealer after he knows that he have cancer it's normal and not nice actress no comparing to GOT the greatest ever or to peaky blinders plz for god sack stop comparing this to them
10.0,29 August 2012,"Honestly I have to say that this is the best TV-series I have ever seen. I simply can't find a fault in it. The story is very interesting and it is developing so well and after all it is even quite plausible.

Walter White is great, as well as Jesse Pinkman, and there is nothing bad to say about the other characters either. This whole being quiet thing though remains as a question; for me as a Scandinavian it is OK and natural, but I have always thought that the Americans are just not capable of that. But perhaps it really is like that in a professional drug business, no empty words are said or nothing unnecessary. In a way I just love this mysteria this creates, people come and go, some even keeping themselves totally unknown. Everything is not explained and totally covered like in some series.

What I especially love is how these characters develop. From the beginning to the close of end it is sometimes hard to even imagine them to be the same actors, same characters. But in the end that is how it goes in real life too; someone you used to know five years ago might not be at all the same... People change so quickly, especially under the pressure."
10.0,31 December 2020,"You can't even think about it twice, this show is truly one of a kind. Absolute brilliance from character development to cinematography, this show has it all."
10.0,12 September 2013,"This show is amazing, with a story that is very intriguing, and suburb acting to really make it shine. Episodes are thrilling and exciting, keeping you interested until the end, then ending the episode with very suspenseful cliffhangers to make you anticipate the next episode, constantly thinking about what might happen next. When the next episode airs, it doesn't disappoint, further increasing your addiction to this show about making drugs.

The characters are all very well thought out, all with their own important roles to make this the best show currently airing on TV. Following the actions of chemistry teacher Walter White, this show takes you on a journey of meth cooking goodness. However, it's so much more than just a show that some drug addict would watch, it is a show with the potential of being loved by anyone.

If you haven't watched this show, get on it. From the pilot, all the way to the finale, you will be hooked and unable to stop watching. Now stop reading reviews on this and start watching it."
10.0,31 January 2016,
10.0,26 December 2019,
10.0,19 January 2021,"No, there isnt anything better than breaking bad. Best tv show ever"
3.0,10 August 2021,"It's the greatest show ever made. Full stop. Period. End of sentence. If you haven't seen it yet you should be charged with a felony. It's literally the only reason I haven't canceled Netflix yet. Every few months I rewatch all 5 seasons. The Godfather of television without a single doubt. And no, The Wire isn't a better show (although it's a decent show but boring at times). Just do yourself a solid and watch BB and you'll understand what everyone else already knows."
10.0,20 May 2021,Fantastic The best TV series I've ever seen 👏 Best of the best.
10.0,26 May 2019,It was way too slow of a start. They focused on the wife way too much and the show is incredibly over hyped.
10.0,23 May 2021,This show is a masterpiece. One word ...work of a 'GENIUS'
10.0,22 January 2021,"Breaking Bad is the best show I've ever watched to date, and I've watched a lot of TV. Sure, sometimes the characters were a little obnoxious (especially when they were just used as liability), but it was all necessary for a great plot.

Whenever I watch TV now, it's just comparatively worse. Not to say that I haven't gotten into new shows since Breaking Bad, I definitely have. But this show really raised my expectations for TV. I used to be totally fine with just watching straight garbage because I would be like, ""Oh this is just how TV is."" I can no longer do that."
10.0,16 September 2020,"What can I say that thousands of people people haven't said already. This show is hands down the best ever, in every single aspect. Watched it 3 times and I'm planning for a 4th time. A masterpiece."
10.0,22 January 2021,Breaking Bad is well written story. The casting were perfect. The best show ever highly recommended.
10.0,14 August 2013,"I cannot say it enough-The character development from season one to 5 is incredible. I am seeing some blossom, some deteriorate, some grow stronger-Its what keeps you wanting more! Totally worth starting at Season 1 Episode 1 if you have been considering it, jumping in the middle means you lose a lot of what makes you salivate for the next episode, that being the hints and sparks of things yet to come. You fall in love with Jesse's adversities and Walter is a character you can almost understand because of the things he encounters-even on his extreme level, you can still get him and who he is. So much action and hidden messages or jokes, its like seeing a new clue every time you re-watch the episodes. There is nothing I can really say negatively about this show overall. Some episodes are full of build up and can be anti-climactic but if you feel you are losing faith-give it another episode and your mind will be blown. Its one of the best shows I have seen out these days-I find myself cursing out loud because I become so invested in the action and the plot. I suggest this for anyone who enjoys movies such as clockwork orange or Django."
10.0,26 May 2020,Of all the shows I have watched this is the best. Great action and storytelling through out and after all of this to not be disappointed by the ending is a massive bonus nowadays.
1.0,8 February 2017,"I know films can be amazing and all but sometimes TV shows are truly something else. I felt it with Game of Thrones and recently with Westworld, but the first time I truly realized how incredible TV shows can be was when I saw Breaking Bad. It honestly blew me away. The acting (especially from Cranston), the story, the characters, the direction, the cinematography, the editing, etc. were all phenomenal and I was just in awe of its craft (especially as the show progressed). Ozymandias or Face Off might honestly be the best 50 minutes of anything I've ever seen. Breaking Bad is, without a doubt, one of the greatest forms of entertainment ever."
10.0,15 January 2021,"I can't describe with words what this show means to me. It truly holds a special place in my heart. In my opinion, everyone can find something in Breaking Bad that they can relate to. Walter's Anti-Hero tendencies, Jesse's youthful charisma, Skyler's love of family and strong will. Hell, even Junior's love of breakfast food, or on a more serious level, his genuinely good natured upbringing. The character development is honestly among the best I've ever seen, or will see. Much like in our own lives, each encounter shapes the characters and makes them some of the most dynamic I've had the pleasure of experiencing.

This show has a cult following. Many of it's die hard fans, like myself, can never seem to stop rewatching it. We own Breaking Bad memorabilia, discuss it religiously, so far as to accidentally annoy people on occasion. People sometimes ask why that is, what's the ""thing"" that is so timeless and emotionally captivating about Breaking Bad? I describe it like therapy to watch and experience. Its script, setting, acting, cast, characters, their relationships... It's all just so incredibly well done. I apologize for the lack of depth in this review. I could write 5,000 words on this series and break down each episode. Bottom line, you just need to watch it. I wish I could erase my memory and watch it for the first time again.

As good as TV gets."
10.0,7 February 2020,
10.0,19 October 2013,"At first I was really skeptical the storyline respective. I thought that there would be a lot of comedy in it. There is humor in it but it is not that typical type of humor. Sometimes you have to laugh but at the same moment you are often shocked too. Your smile could freeze sometimes. :) After I've watched a few episodes now I'm totally convinced that this is one of the best TV shows ever! The characters appear very realistic, the camera angles are brilliant. Every episode has a surprising beginning, the endings are just art! What I like most are the pictures and the artful way to show objects and details. I've never seen this in any other TV show before.

This isn't only a TV show, this is art! One of my all-time favorite TV shows! I just love it!"
10.0,21 September 2020,
8.0,10 October 2020,This is the best TV show i have ever watched. The use if color is incredible and each episode shokes you more than the last. (Even a full episode about a fly)
10.0,2 October 2013,"WE WILL REMEMBER YOUR NAME.

This show, and especially this season has transcended television programming in a way like no other, we never in a million years deserved a gift like this, but we were lucky enough to have had it handed to us on a silver platter. How did it earn such universally high critical praises and become so absolutely adored among all types of fans year after year? It doesn't have mind bending, mesmerizing special effects, it has no zombies and it certainly isn't about vampires. Breaking Bad has shown us how a simple narrative with the correct execution and proper slow burn can become something that is so impeccable that it in itself becomes real. The father to all of this is the scripting and the writing, I will say it again, the writing. The show had an amazing staff and was perfectly cast but without the brilliant writing team to back them up it would have turned into another show with big stars who went to waste; boy did it not. This show had more memorable moments and lines than any program or film ever will. Breaking Bad dropped more jaws than any dentist would ever consider healthy, not by using grotesque savagery, instead simply by compelling us with consummately masterful story telling and the five greatest years of drama I will ever remember.

Farewell to a titan."
10.0,1 December 2020,"If you haven't seen Breaking Bad, I urge you to watch it. You will not regret it. The amount of detail is outstanding. Absolute journey of a lifetime. Currently re-watching for the 6th time.

It can start off a little slow, but pay attention to the details. It gets better and better every season, and the last 4/5 episodes are the best TV I've ever seen. Wish I could give it more than 10 stars!"
10.0,9 March 2014,"Definitely one of the all time best. Pitch-perfect story-telling with pitch-perfect acting. Not every episode is a masterpiece, but enough are to make the series a stunning television achievement and a must watch for anyone looking for quality programming. As the series explores the ups and downs of Bryan Cranston's everyman, and as circumstances force the everyman to spiral in and out of control, the viewer is caught up in the often compassionate and touching, and often horrifying and gut-wrenching situations and decisions he haphazardly or possibly in a state of panic, makes for a decidedly misguided (but wholly understandable) purpose. The love, the hate, the forgiveness, the revenge, the humor, the sadness, the loyalty, the betrayal, the goodness, and the evil, it's all there, and it's done to perfection. Watch this man make the ultimate sacrifice for what may or may not be the ultimate reason (and was it really worth it). Fortunately for the rest of us, this journey was totally worth it."
1.0,4 May 2019,"This show doesn't deserve all the praises it gets. It certainly does have its moments action wise, but the characters are way to flat to carry the whole story for that amount of time. The side characters don't seem to have any personality whatsoever with the exception of Hank. Walter's wife and son are just walking stereotypes of the middle class suburban household but without any feelings. They get into superficial fights but there is no love or anything, no deep connection normal people tend to have with family or friends. This bland character writing is also evident with other figures like Fring or Marie. The same goes for Walter and Jesse. None of them really experiences any character development. Walter is an evil guy from the beginning, just hiding behind the curtain of a family man. Jesse, while a little less evil, seems strangely indifferent to everything and even when playing the role of a good guy for some time he solely drowns in self-sorrow, that's all. No empathy, no character change. There is no real personal struggle like normal people would experience and therefore I lost interest in their fate pretty quickly. Talking to your family like they are estranged relatives you just want to get rid of before turning into an equally unfeeling murderer doesn't count as character development. I recommend watching Gomorra instead, there is a lot of violence and everyone is horrible but you can also feel the love the characters have for their families and fear for their well-being so you care for the story a lot more."
10.0,30 August 2020,"Are you telling me that this show with barely average story, characters' weird actions and reactions and nothing exciting whatsoever has a better rating than shows like Game of Thrones, Sherlock, Daredevil or Dexter, that this show is, without any doubt, vastly inferior to? I guess the world is, indeed, breaking bad. To each their own, I see that some users even admitted watching it multiple times. Well, careful not to overdose on this diluted product."
9.0,8 June 2021,"I haven't watched much television but the notable shows I have watched are Game of Thrones, One Piece, Attack on Titan, and now Breaking Bad.

Please to all the Breaking Bad fans here. Try Attack on Titan, I know the anime genre isn't for everyone but after giving breaking bad a chance I can tell you it was an amazing show, but everything you think will happen happens, five attack on Titan a try if you truly appreciate good television and thank me when you finish season 3.

Breaking bad is easily a 9.5-10/10 but so is attack on Titan, give it a shot you won't regret it, I sure didn't regret giving breaking bad a chance, don't knock something until you try it!"
10.0,7 October 2013,This show has changed my life forever. I will never be the same after knowing that they will no longer make new episodes. I highly recommend this to any one out there who is looking for a show to bring them a new emotion. It is definitely 10/10 with fantastic acting and story-line. This show has changed my life forever. I will never be the same after knowing that they will no longer make new episodes. I highly recommend this to any one out there who is looking for a show to bring them a new emotion. It is definitely 10/10 with fantastic acting and story-line. This show has changed my life forever. I will never be the same after knowing that they will no longer make new episodes. I highly recommend this to any one out there who is looking for a show to bring them a new emotion. It is definitely 10/10 with fantastic acting and story-line.
10.0,27 March 2021,I'm not gonna spoil anything. It's best to go into this show completely blind.
10.0,28 January 2013,"I created an IMDb account just to rant and rave about Breaking Bad. Yes that's how much I enjoyed it! Have a read:

I finished watching Breaking Bad, the complete 4 seasons this weekend (2008-2013, a 5-year long TV Series by AMC). It is by far, hands down, the best Criminal TV Series I have seen in the last 20 years of watching film of my life. Ever since I was watching my first TV series at seven years old at home, there has never been a more fascinating blow-you-out-of-the-water Criminal TV series for me. If you are a fan of Criminal-mystery/Gangster movies and series such as The Goodfellas, The Godfather, Minority Report, American Gangster, Pulp Fiction, Traffic, Leon the Professional, Nikita (2009) and many others in the similar Criminal/Gangster/Mystery category of Film and Series, then don't stop reading: Imagine all of the best sequences that you've experienced in your years of watching criminal movies and series and put them all together in one large basket of good movie memories of suspense, action, drama. Put those all together and add them up in you mind's eye and you'll come to the realization that some of the most intense scenery you've seen on-screen have been from the best crime movies out there. Put all of that together in your mind, and it will still not add up to the sum of intense suspense and drama you will experience from watching Breaking Bad. This TV series is an experience that will blow you away.

Looking back at some classic directors such as Hitchcock; the old-fashioned famous thriller movie director, Spielberg; the modern-day but still one of the most famous criminal action/mystery/thriller directors in the past 15-20 years, George Lucas; for his Star Wars films the last 50 years, and Joel Surnow; La feme Nikita ('90s TV series) they all have one aspect in common. They present to the viewer a 'Get ready for it, here it comes!! - suspense intensity' that is kind of expected to be found. The director wants you to expect it to enjoy what you are watching so that you crave more excitement. Director Vince Gilligan of Breaking Bad creates suspense in a wholly different manner. What you will experience while watching his series is a strung-out, slow-paced 'Wait for it, the consequences will hit the fan a few episodes from now...' Then when you expect the drama to play out, after he creates that mindset for you, it won't happen. Dead stop. Why? Because later, instead, it will come back so hard and so intensely at the least expected moment, that it will practically knock you off of your seat. The intensity that Vince builds up for you is nothing short of genius. Figuratively describing this, as long as you're paying attention, you will not believe how dramatic and strong the suspense comes and hits you right in the face and smacks you down onto the ground. Then after it hits you down, it then proceeds to take a bulldozer and flatten you until you're about as thin as a coin, after which the coin is dropped into magma and liquidized. That's a small taste of how this series will make you feel, in a good way. Given to say if you're not focused and you're not paying attention to an episode with scenes that happened two episodes ago, you'll probably not remember what the consequence will become in the episode that you're watching at present. If that's the case then don't watch Breaking Bad because you don't deserve it anyway.

Don't live life without experiencing maybe the best criminal TV series in today's era, because it will probably change your life. Take a couple of weeks from your regular movies or series and watch the four seasons of Breaking Bad and you'll agree, it was worth every single minute. Did I mention? It will change your life."
10.0,28 May 2021,"This is by far the best show i have ever seen. Everything about it, the acting, clothing, setting, music, etc is amazing. This show does such a great job at portraying the emotions it's almost like i can literally feel what the characters are feeling. One of my favorite things about breaking bad is that there are so many easter eggs in this show and pretty much everything in this show has a meaning, from paintings on the wall to a fricken fly. Every time i thought i figured something out, there was a twist to it that left me in awe. I wish i could watch this show for the first time again. 110% recommend. (don't watch if u can't handle gore btw. There's not a ton of it but there is definitely a fair share)"
10.0,19 May 2020,The benchmark of every TV show I watch. Other shows are either Breaking Bad level or not.
10.0,25 May 2021,This is the best series ever made in Hollywood..no words.
1.0,27 August 2020,"Watched a few episodes. Can't see what all the fuss is about. The story was weak and the acting mediocre. Far , far better things to watch.,"
10.0,20 February 2021,"Its not just an tv show,it will be an emotion to all when you finish it!!

Always stays in heart

10/10 ⭐"
10.0,11 June 2021,"Hands down to the best writing I have ever seen any Tv show and elements of foreshadowing in this show is unmatchable with any other show in this world and coming to the performances of leads, what can I say 🙏🙏 just BREAKING BAD...Walter white is the best badass I have ever witnessed."
10.0,26 August 2013,"The thespian abilities of all actors are excellent. Unpredictable happenings, always genius solutions for key scenes. I'm infected. First TV Show that manages it to force the audience to sympathize with the good and the bad guys but bizarrely these characters are mixed up what is extremely exciting. Aaron Paul seems to fit perfectly into his character.

It's not mainly about the topic drugs it's mainly about people coping with unusual situations caused by unusual happenings at first. The golden thread that is created throughout the show is genius. Bryan Cranston showed already in Malcom in the Middle that he's mutable. His ""Heisenberg"" is so convincing! Thanks! Looking forward for the next time: ""Previously on AMCs breaking bad...."" :))))"
10.0,7 May 2019,
10.0,15 January 2021,"Re-watched 7 times, Vince Gilligan and all the actors are simply incredible!"
10.0,21 September 2018,"This show is fantastic in every aspect: acting, plot, philosophical messages, character development, cinematography, writing, presentation, etc. I highly recommend this show to everyone!!"
10.0,1 July 2020,"This series is extremely detailed and symbolic, it provides important impressive lessons. With a lysergic script, innovative photography and extraordinary performances, it quickly became the hallmark of the new golden age of television. I can say that the plot was well tied, since it ended as one of the most critically acclaimed endings, mainly due to its sharp script.

Its atmosphere is excellent with an message about self-development. Advance, change, learn and do new things, reach new and better results, achieve higher goals, make up a journey that requires determination, focus, courage, sweat, sacrifices, corrections of route. This is the inexorable tone of constant development, both personally and professional.

The production reflects on the journey of self-knowledge and self-development, highlighting some important aspects that may go unnoticed by many. For example, he points out that it is through self-knowledge that our shadows need to be identified and, from there, faced / overcome.

The message as a whole encourages the viewer to follow the indispensable path of looking at themselves (self-knowledge) and, of course, to follow the path of evolution (self-development). Undoubtedly, a little deeper reflection on the theme, but necessary.

Obviously they used Walter White as a mediator of this philosophical reflection. The great and only sin of the series was the superficiality of the objectives for the other characters, they imply that they are only there to complement. Because of that, I have my doubts about whether Breaking Bad is a character-driven or a plot-driven."
1.0,15 October 2010,"I was wondering why Mr. White picked the name Heisenberg during his interview with gang leader Tuco. After watching the remaining episodes it became more clear. Those who have an engineering background will recall ""Heisenberg uncertainty principle"" which states that: certain physical properties such as position and momentum can not be known exactly at the same time.

Well same applies here to Mr. White aka Heisenberg and to this flawless show. What i speculate while watching and what really happens during the show never matches. You get flicks while expecting closure and you get intense moments of thinking on characters/story on the verge of a burst. After a while you stop guessing what will happen and drift to the attraction of great acting and unexpected storytelling. The tempo of creating suspension, developing characters and turnovers in story and the repetition of this whole cycle evolves into something quite original, into something I believe that is never done before.

There are a lot to say about for this cleverly made show ... I hope we see more work like this."
10.0,4 March 2014,
10.0,27 November 2020,"Best series ever for me! The most important from the series and we also see that in real life, is that when something looks very bad we have to look behind of the someones actions of to find the real reasons! Also the amazing scenario doesn't leave everyone with the same conclusion for what was better to done!"
10.0,24 October 2011,"I feel i have to write this review, to many times in life writers, directors, actors and the little old camera man don't get the prise they deserve. Breaking Bad for me scores a 10 in every department. All there hard work came together in latest feast of drama, intrigue and action. A true master piece of television which will surly heat up the debate, has the modern day TV series overtaken the Movie as the most entertaining media. With the likes of Broadwalk Empire and Game of thrones, does the Movies still offer us the public quality entertainment or mismatch of special effects and poor story lines......."
10.0,18 May 2021,Everyone watched it amazing so just go watch it if you haven't...can't explain how amazing it is.
10.0,14 May 2019,"Yes, this is the story of a Chemistry teacher turned Drug Lord and yes, this is the story that needs no fire breathing dragons, no walking dead people and no nonsense people with nonsense powers to keep you entertained. This series is an Epitome of story writing and screenplay. Extraordinarily plain, simple and enjoyable."
10.0,30 October 2020,"Breaking Bad's story was pretty simple but the execution was awesome. The casting alone was brilliant. Every single character was casted perfectly, and I mean perfectly. You get absorbed into this world you never thought you would meet, nor have you ever seen before. As the seasons progress, the story becomes more and more intense and perfect. The show actually takes you to a place that you never saw coming and it is actually a place of truth. Overall, I have very few words for this show. It's next to masterpiece."
10.0,16 May 2020,I have no word to describe the whole series. No one can match up with Breaking Bad.
10.0,29 October 2012,"Breaking Bad, the first season is MIND BLOWING, and as you go you think it can't get any better but you are wrong. As you go on to the next seasons you start to see this character transformation in Walter White and how he gets sucked in into the world of crystal me-th. You start to see how much he cares about his business and the longer you go the darker the seasons get. Breaking bad is a MASTERFUL work of art that is brilliantly written and has a great story. This is definitely one of the best televisions drama shows that has been created and you can never go wrong with breaking bad if you want to watch a good show. Breaking bad is simply great and will blow your mind in several occasions. I truly recommend Breaking Bad for every one,and to quote Walter White ""I am not afraid of danger, because I AM danger"""
10.0,28 May 2020,"One hell of a show. Excellent ending! Great writing, fantastic performances. Thrilling."
10.0,12 October 2021,
10.0,22 August 2020,"This is the greatest TV show ever. Still entertaining, after 10 years or so, watching for the 3rd time. You must have no taste of cinema if you do not love this show."
10.0,9 June 2021,
10.0,7 June 2021,"I don't have any words to define the beauty of this Show.

The best TV show, I have ever watched.

This show is Masterpiece no doubt.

Must watch."
